#L2-ped algorithm finishRun(7075084)
#L2H10,6,total event counter; x=cases,25182,25182,25182,0,0,0,
#L2ped  CPU/eve MPV 128 kTicks,  FWHM=3, seen eve=25182
# L2ped-Adc spectra, run=7075084, Z-scale is ln(yield), only first digit shown;  maxPedDev=5  table format:
# name, ped, sigPed, crate, chan, softID-m-s-e, RDO_ID;
#                                   ADC spectrum: [-20 ...  <=-10 ... *=0  ...  >=+10 ... :=+20 ... 60],  Xaxis=raw ADC + 20
 02tb34  41  1.7 0x1d 0x65 id0234-006-2-14 3034 :.........<.........*.........>.........:.........:.....35799998631...:......... qa=+
 02tb35  36  1.7 0x1d 0x66 id0235-006-2-15 3064 :.........<.........*.........>.........:.........:247899987542.......:......... qa=+
 02tb36  47  1.7 0x1d 0x67 id0236-006-2-16 3094 :.........<.........*.........>.........:.........:.........:.13689:98631....... qa=+
 02tb37  30  1.7 0x1d 0x84 id0237-006-2-17 3964 :.........<.........*.........>.........:...245789999752....:.........:......... qa=+
 02tb38  33  1.7 0x1d 0x85 id0238-006-2-18 3994 :.........<.........*.........>.........:......235789:98631.:.........:......... qa=+
 02tb39  31  1.7 0x1d 0x86 id0239-006-2-19 4024 :.........<.........*.........>.........:....145789998752...:.........:......... qa=+
 02tb40  26  1.7 0x1d 0x87 id0240-006-2-20 4054 :.........<.........*.........>.........:35689998741........:.........:......... qa=+
 02tc01  34  1.3 0x0e 0x9f id4360-109-2-20 4787 :.........<.........*.........>.........:.........2579::851.:.........:......... qa=+
 02tc02  28  1.3 0x0e 0x9e id4359-109-2-19 4757 :.........<.........*.........>.........:.124679:9861.......:.........:......... qa=+
 02tc03  38  1.3 0x0e 0x9d id4358-109-2-18 4727 :.........<.........*.........>.........:.........:..3568::973........:......... qa=+
 02tc04  27  1.7 0x0e 0x9c id4357-109-2-17 4697 :.........<.........*.........>.........:..4689:974.........:.........:......... qa=+
 02tc05  36  1.3 0x0e 0x7f id4356-109-2-16 3827 :.........<.........*.........>.........:.........:.4689:973:.........:......... qa=+
 02tc06  13  1.3 0x0e 0x7e id4355-109-2-15 3797 :.........<.........*........2579::862..:.........:.........:.........:......... qa=+
 02tc07  32  1.3 0x0e 0x7d id4354-109-2-14 3767 :.........<.........*.........>.........:......1579::962....:.........:......... qa=+
 02tc08  16  1.7 0x0e 0x7c id4353-109-2-13 3737 :.........<.........*.........>.4689:9751.........:.........:.........:......... qa=+
 02tc09  24  1.3 0x0e 0x5f id4352-109-2-12 2867 :.........<.........*.........>........12579::974.:.........:.........:......... qa=+
 02tc10  30  1.3 0x0e 0x5e id4351-109-2-11 2837 :.........<.........*.........>.........:.....3579::8632..1.:.........:......... qa=+
 02tc11  26  1.3 0x0e 0x5d id4350-109-2-10 2807 :.........<.........*.........>.........:.368::963:.........:.........:......... qa=+
 02tc12  33  1.7 0x0e 0x5c id4349-109-2-09 2777 :.........<.........*.........>.........:.......14689:974...:.........:......... qa=+
 02tc13  25  1.3 0x0e 0x3f id4348-109-2-08 1907 :.........<.........*.........>.........15689:973.:.........:.........:......... qa=+
 02tc14  25  1.3 0x0e 0x3e id4347-109-2-07 1877 :.........<.........*.........>.........:2579:98511.........:.........:......... qa=+
 02tc15  27  1.7 0x0e 0x3d id4346-109-2-06 1847 :.........<.........*.........>.........:246689:9852........:.........:......... qa=+
 02tc16  31  1.7 0x0e 0x3c id4345-109-2-05 1817 :.........<.........*.........>.........:......1689:98521...:.........:......... qa=+
 02tc17  48  1.3 0x0e 0x1f id4344-109-2-04  947 :.........<.........*.........>.........:.........:.........:..35789:9851....... qa=+
 02tc18  56  1.3 0x0e 0x1e id4343-109-2-03  917 :.........<.........*.........>.........:.........:.........:.........:.2469::86 qa=+
 02tc19  47  1.3 0x0e 0x1d id4342-109-2-02  887 :.........<.........*.........>.........:.........:.........:.14679:9852........ qa=+
 02tc20  51  1.7 0x0e 0x1c id4341-109-2-01  857 :.........<.........*.........>.........:.........:.........:....135789:9741.... qa=+
 02tc21  31  2.2 0x1d 0x00 id0241-007-1-01    4 :.........<.........*.........>.........:......36899998751..:.........:......... qa=+
 02tc22  27  1.7 0x1d 0x01 id0242-007-1-02   34 :.........<.........*.........>.........:..4689998741.......:.........:......... qa=+
 02tc23  38  2.2 0x1d 0x02 id0243-007-1-03   64 :.........<.........*.........>.........:.........:..3579999863.......:......... qa=+
 02tc24  33  1.7 0x1d 0x03 id0244-007-1-04   94 :.........<.........*.........>.........:.......14789998742.:.........:......... qa=+
 02tc25  28  1.3 0x1d 0x20 id0245-007-1-05  964 :.........<.........*.........>.........:.346799:9864.......:.........:......... qa=+
 02tc26  28  1.7 0x1d 0x21 id0246-007-1-06  994 :.........<.........*.........>.........:.135789:986411.....:.........:......... qa=+
 02tc27  31  1.7 0x1d 0x22 id0247-007-1-07 1024 :.........<.........*.........>.........:.....24689:98752...:.........:......... qa=+
 02tc28  32  1.7 0x1d 0x23 id0248-007-1-08 1054 :.........<.........*.........>.........:......35789998752..:.........:......... qa=+
 02tc29  34  1.7 0x1d 0x40 id0249-007-1-09 1924 :.........<.........*.........>.........:........13689:9863.:.........:......... qa=+
 02tc30  28  1.7 0x1d 0x41 id0250-007-1-10 1954 :.........<.........*.........>.........:...35799998631.....:.........:......... qa=+
 02tc31  29  1.7 0x1d 0x42 id0251-007-1-11 1984 :.........<.........*.........>.........:...14689998752.....:.........:......... qa=+
 02tc32  30  1.7 0x1d 0x43 id0252-007-1-12 2014 :.........<.........*.........>.........:....24689999752....:.........:......... qa=+
 02tc33  28  1.7 0x1d 0x60 id0253-007-1-13 2884 :.........<.........*.........>.........:..24789:9863.......:.........:......... qa=+
 02tc34  28  1.7 0x1d 0x61 id0254-007-1-14 2914 :.........<.........*.........>.........:...2689:9975.......:.........:......... qa=+
 02tc35  35  1.7 0x1d 0x62 id0255-007-1-15 2944 :.........<.........*.........>.........:.........35799997521.........:......... qa=+
 02tc36  35  1.7 0x1d 0x63 id0256-007-1-16 2974 :.........<.........*.........>.........:.........35799998631.........:......... qa=+
 02tc37  34  2.2 0x1d 0x80 id0257-007-1-17 3844 :.........<.........*.........>.........:......124689999752.:.........:......... qa=+
 02tc38  28  1.7 0x1d 0x81 id0258-007-1-18 3874 :.........<.........*.........>.........:..35789:9863.......:.........:......... qa=+
 02tc39  31  1.7 0x1d 0x82 id0259-007-1-19 3904 :.........<.........*.........>.........:....356789998642...:.........:......... qa=+
 02tc40  35  1.7 0x1d 0x83 id0260-007-1-20 3934 :.........<.........*.........>.........:.......345689999752:.........:......... qa=+
 02td01  27  1.7 0x0d 0x83 id4340-109-1-20 3948 :.........<.........*.........>.........:135789:9751........:.........:......... qa=+
 02td02  29  1.7 0x0d 0x82 id4339-109-1-19 3918 :.........<.........*.........>.........:...12579::863......:.........:......... qa=+
 02td03  36  1.3 0x0d 0x81 id4338-109-1-18 3888 :.........<.........*.........>.........:.........13579::864:.........:......... qa=+
 02td04  36  1.7 0x0d 0x80 id4337-109-1-17 3858 :.........<.........*.........>.........:.........:25789:9852.........:......... qa=+
 02td05  33  1.7 0x0d 0x63 id4336-109-1-16 2988 :.........<.........*.........>.........:.....1..3689:9862..:.........:......... qa=+
 02td06  35  1.3 0x0d 0x62 id4335-109-1-15 2958 :.........<.........*.........>.........:.........:2479::863:.........:......... qa=+
 02td07  40  1.7 0x0d 0x61 id4334-109-1-14 2928 :.........<.........*.........>.........:.........:.....4789:9751.....:......... qa=+
 02td08  39  1.7 0x0d 0x60 id4333-109-1-13 2898 :.........<.........*.........>.........:.........:...2468999864......:......... qa=+
 02td09  39  1.7 0x0d 0x43 id4332-109-1-12 2028 :.........<.........*.........>.........:.........:...14689999752.....:......... qa=+
 02td10  33  1.7 0x0d 0x42 id4331-109-1-11 1998 :.........<.........*.........>.........:.......35789998742.:.........:......... qa=+
 02td11  32  1.7 0x0d 0x41 id4330-109-1-10 1968 :.........<.........*.........>.........:.....146799998752..:.........:......... qa=+
 02td12  25  1.7 0x0d 0x40 id4329-109-1-09 1938 :.........<.........*.........>.........25799:9861:.........:.........:......... qa=+
 02td13  35  1.7 0x0d 0x23 id4328-109-1-08 1068 :.........<.........*.........>.........:.........:4689:98731.........:......... qa=+
 02td14  35  1.7 0x0d 0x22 id4327-109-1-07 1038 :.........<.........*.........>.........:........246799997411.........:......... qa=+
 02td15  34  1.7 0x0d 0x21 id4326-109-1-06 1008 :.........<.........*.........>.........:.......245789:9852.:.........:......... qa=+
 02td16  37  1.7 0x0d 0x20 id4325-109-1-05  978 :.........<.........*.........>.........:.........:.24689:9852........:......... qa=+
 02td17  38  1.7 0x0d 0x03 id4324-109-1-04  108 :.........<.........*.........>.........:.........:...3689:9862.......:......... qa=+
 02td18  36  1.3 0x0d 0x02 id4323-109-1-03   78 :.........<.........*.........>.........:.........:.2579:9863.........:......... qa=+
 02td19  39  1.3 0x0d 0x01 id4322-109-1-02   48 :.........<.........*.........>.........:.........:....378::9741......:......... qa=+
 02td20  37  1.7 0x0d 0x00 id4321-109-1-01   18 :.........<.........*.........>.........:.........:..1579:9874........:......... qa=+
 02td21  19  1.3 0x1c 0x1c id0261-007-2-01  845 :.........<.........*.........>...3578::963.......:.........:.........:......... qa=+
 02td22  20  1.3 0x1c 0x1d id0262-007-2-02  875 :.........<.........*.........>.....1579:9852.....:.........:.........:......... qa=+
 02td23  23  1.3 0x1c 0x1e id0263-007-2-03  905 :.........<.........*.........>.......2578::862...:.........:.........:......... qa=+
 02td24  16  1.3 0x1c 0x1f id0264-007-2-04  935 :.........<.........*.........>14679::863.........:.........:.........:......... qa=+
 02td25  25  1.3 0x1c 0x3c id0265-007-2-05 1805 :.........<.........*.........>.........:2579:9851:.........:.........:......... qa=+
 02td26  22  1.3 0x1c 0x3d id0266-007-2-06 1835 :.........<.........*.........>.......4689:9731...:.........:.........:......... qa=+
 02td27  19  1.7 0x1c 0x3e id0267-007-2-07 1865 :.........<.........*.........>...25689:974.......:.........:.........:......... qa=+
 02td28  18  1.3 0x1c 0x3f id0268-007-2-08 1895 :.........<.........*.........>...3579::841.......:.........:.........:......... qa=+
 02td29  23  1.7 0x1c 0x5c id0269-007-2-09 2765 :.........<.........*.........>........2589:9863..:.........:.........:......... qa=+
 02td30  20  1.3 0x1c 0x5d id0270-007-2-10 2795 :.........<.........*.........>.....2579:9862.....:.........:.........:......... qa=+
 02td31  22  1.7 0x1c 0x5e id0271-007-2-11 2825 :.........<.........*.........>......14689:9862...:.........:.........:......... qa=+
 02td32  24  1.7 0x1c 0x5f id0272-007-2-12 2855 :.........<.........*.........>.......13679999864.:.........:.........:......... qa=+
 02td33  27  1.3 0x1c 0x7c id0273-007-2-13 3725 :.........<.........*.........>.........:.14689:962.........:.........:......... qa=+
 02td34  28  1.3 0x1c 0x7d id0274-007-2-14 3755 :.........<.........*.........>.........:...3578::86111.....:.........:......... qa=+
 02td35  29  1.3 0x1c 0x7e id0275-007-2-15 3785 :.........<.........*.........>.........:..356899:9741......:.........:......... qa=+
 02td36  28  0.9 0x1c 0x7f id0276-007-2-16 3815 :.........<.........*.........>.........:.1.3689:9851.......:.........:......... qa=+
 02td37  26  1.3 0x1c 0x9c id0277-007-2-17 4685 :.........<.........*.........>.........:13579:9963.........:.........:......... qa=+
 02td38  22  1.7 0x1c 0x9d id0278-007-2-18 4715 :.........<.........*.........>.......3679:9864...:.........:.........:......... qa=+
 02td39  27  1.7 0x1c 0x9e id0279-007-2-19 4745 :.........<.........*.........>.........:125789:98631.......:.........:......... qa=+
 02td40  25  1.3 0x1c 0x9f id0280-007-2-20 4775 :.........<.........1....1.1.111...1...135689:9862:.12.22.11:.........:......... qa=+
 02te01  32  1.3 0x0d 0x87 id4320-108-2-20 4068 :.........<.........*.........>.........:.....13679::973....:.........:......... qa=+
 02te02  27  1.7 0x0d 0x86 id4319-108-2-19 4038 :.........<.........*.........>.........:..3679:9863........:.........:......... qa=+
 02te03  26  1.7 0x0d 0x85 id4318-108-2-18 4008 :.........<.........*.........>.........:13689:984:.........:.........:......... qa=+
 02te04  32  1.7 0x0d 0x84 id4317-108-2-17 3978 :.........<.........*.........>.........:.....124689:9862...:.........:......... qa=+
 02te05  32  1.7 0x0d 0x67 id4316-108-2-16 3108 :.........<.........*.........>.........:......25789:975....:.........:......... qa=+
 02te06  32  1.7 0x0d 0x66 id4315-108-2-15 3078 :.........<.........*.........>.........:......14789:9852...:.........:......... qa=+
 02te07  37  1.7 0x0d 0x65 id4314-108-2-14 3048 :.........<.........*.........>.........:.........:124689:9852........:......... qa=+
 02te08  28  1.3 0x0d 0x64 id4313-108-2-13 3018 :.........<.........*.........>.........:.145789:9753.......:.........:......... qa=+
 02te09  30  1.3 0x0d 0x47 id4312-108-2-12 2148 :.........<.........*.........>.........:....13689:9741.....:.........:......... qa=+
 02te10  34  1.7 0x0d 0x46 id4311-108-2-11 2118 :.........<.........*.........>.........:........246899997631.........:......... qa=+
 02te11  33  1.7 0x0d 0x45 id4310-108-2-10 2088 :.........<.........*.........>.........:.......13689:9852..:.........:......... qa=+
 02te12  34  1.7 0x0d 0x44 id4309-108-2-09 2058 :.........<.........*.........>.........:........14689:9741.:.........:......... qa=+
 02te13  33  1.7 0x0d 0x27 id4308-108-2-08 1188 :.........<.........*.........>.........:.....1.12589:9863..:.........:......... qa=+
 02te14  32  1.7 0x0d 0x26 id4307-108-2-07 1158 :.........<.........*.........>.........:......13689:98642..:.........:......... qa=+
 02te15  37  1.7 0x0d 0x25 id4306-108-2-06 1128 :.........<.........*.........>.........:.........:.24689:98741.......:......... qa=+
 02te16  36  1.3 0x0d 0x24 id4305-108-2-05 1098 :.........<.........*.........>.........:.........35789999762.........:......... qa=+
 02te17  38  1.7 0x0d 0x07 id4304-108-2-04  228 :.........<.........*.........>.........:.........:...1479::862.......:......... qa=+
 02te18  39  1.7 0x0d 0x06 id4303-108-2-03  198 :.........<.........*.........>.........:.........:....3689:9852......:......... qa=+
 02te19  34  1.7 0x0d 0x05 id4302-108-2-02  168 :.........<.........*.........>.........:........14789:9753.:.........:......... qa=+
 02te20  39  1.7 0x0d 0x04 id4301-108-2-01  138 :.........<.........*.........>.........:.........:...1479999863......:......... qa=+
 02te21  19  1.7 0x1c 0x18 id0281-008-1-01  725 :.........<.........*.........>..13578999863......:.........:.........:......... qa=+
 02te22  20  1.3 0x1c 0x19 id0282-008-1-02  755 :.........<.........*.........>.....4689:9742.....:.........:.........:......... qa=+
 02te23  24  1.7 0x1c 0x1a id0283-008-1-03  785 :.........<.........*.........>.........3689:9751.:.........:.........:......... qa=+
 02te24  20  1.3 0x1c 0x1b id0284-008-1-04  815 :.........<.........*.........>....14689:9741.....:.........:.........:......... qa=+
 02te25  22  1.7 0x1c 0x38 id0285-008-1-05 1685 :.........<.........*.........>.......2589:9851...:.........:.........:......... qa=+
 02te26  18  1.3 0x1c 0x39 id0286-008-1-06 1715 :.........<.........*.........>..25689:973........:.........:.........:......... qa=+
 02te27  23  1.3 0x1c 0x3a id0287-008-1-07 1745 :.........<.........*.........>.......24689:9731..:.........:.........:......... qa=+
 02te28  20  1.3 0x1c 0x3b id0288-008-1-08 1775 :.........<.........*.........>....24689:9631.....:.........:.........:......... qa=+
 02te29  26  1.3 0x1c 0x58 id0289-008-1-09 2645 :.........<.........*.........>.........:35799:9741.........:.........:......... qa=+
 02te30  20  1.3 0x1c 0x59 id0290-008-1-10 2675 :.........<.........*.........>.....2579:9864.....:.........:.........:......... qa=+
 02te31  18  1.7 0x1c 0x5a id0291-008-1-11 2705 :.........<.........*.........>..24689:9841.......:.........:.........:......... qa=+
 02te32  21  1.7 0x1c 0x5b id0292-008-1-12 2735 :.........<.........*.........>.....14689:9863....:.........:.........:......... qa=+
 02te33  26  1.3 0x1c 0x78 id0293-008-1-13 3605 :.........<.........*.........>.........14679::861:.........:.........:......... qa=+
 02te34  20  1.3 0x1c 0x79 id0294-008-1-14 3635 :.........<.........*.........>....35789:862......:.........:.........:......... qa=+
 02te35  30  1.7 0x1c 0x7a id0295-008-1-15 3665 :.........<.........*.........>.........:....24689:9741.....:.........:......... qa=+
 02te36  35  1.3 0x1c 0x7b id0296-008-1-16 3695 :.........<.........*.........>.........:.........3579::963.:.........:......... qa=+
 02te37  22  1.7 0x1c 0x98 id0297-008-1-17 4565 :.........<.........*.........>......13589:987411.:.........:.........:......... qa=+
 02te38  29  1.7 0x1c 0x99 id0298-008-1-18 4595 :.........<.........*.........>.........:...13689:98631.....:.........:......... qa=+
 02te39  23  1.3 0x1c 0x9a id0299-008-1-19 4625 :.........<.........*.........>.......2579::974...:.........:.........:......... qa=+
 02te40  27  1.7 0x1c 0x9b id0300-008-1-20 4655 :.........<.........*.........>.........:..2579999741.......:.........:......... qa=+
 02tf01  38  1.7 0x0d 0x8b id4300-108-1-20 4188 :.........<.........*.........>.........:.........:..24689:98521......:......... qa=+
 02tf02  30  1.3 0x0d 0x8a id4299-108-1-19 4158 :.........<.........*.........>.........:....14689:9741.....:.........:......... qa=+
 02tf03  33  1.3 0x0d 0x89 id4298-108-1-18 4128 :.........<.........*.........>.........:........2479::862..:.........:......... qa=+
 02tf04  31  1.3 0x0d 0x88 id4297-108-1-17 4098 :.........<.........*.........>.........:......1579::9741...:.........:......... qa=+
 02tf05  38  1.7 0x0d 0x6b id4296-108-1-16 3228 :.........<.........*.........>.........:.........:..13689:9851.......:......... qa=+
 02tf06  41  1.3 0x0d 0x6a id4295-108-1-15 3198 :.........<.........*.........>.........:.........:.....1479::9741....:......... qa=+
 02tf07  43  1.7 0x0d 0x69 id4294-108-1-14 3168 :.........<.........*.........>.........:.........:.......13589:9852..:......... qa=+
 02tf08  43  1.3 0x0d 0x68 id4293-108-1-13 3138 :.........<.........*.........>.........:.........:.......14789:974...:......... qa=+
 02tf09  36  1.3 0x0d 0x4b id4292-108-1-12 2268 :.........<.........*.........>.........:.........:.4689:98631........:......... qa=+
 02tf10  68  2.2 0x0d 0x4a id4291-108-1-11 2238 :.........<.........*.........>.........:.........:.........:.........:.....3455 qa=+
 02tf11  35  1.7 0x0d 0x49 id4290-108-1-10 2208 :.........<.........*.........>.........:.........35789998631.........:......... qa=+
 02tf12  34  1.7 0x0d 0x48 id4289-108-1-09 2178 :.........<.........*.........>.........:........36799998531:.........:......... qa=+
 02tf13  36  1.7 0x0d 0x2b id4288-108-1-08 1308 :.........<.........*.........>.........:.........:.2689:9863.........:......... qa=+
 02tf14  36  1.7 0x0d 0x2a id4287-108-1-07 1278 :.........<.........*.........>.........:.........:.4689:98753........:......... qa=+
 02tf15  38  1.7 0x0d 0x29 id4286-108-1-06 1248 :.........<.........*.........>.........:.........:.1467999975........:......... qa=+
 02tf16  37  1.7 0x0d 0x28 id4285-108-1-05 1218 :.........<.........*.........>.........:.........:125789998641.......:......... qa=+
 02tf17  34  1.3 0x0d 0x0b id4284-108-1-04  348 :.........<.........*.........>.........:.........4689:9753.:.........:......... qa=+
 02tf18  43  1.7 0x0d 0x0a id4283-108-1-03  318 :.........<.........*.........>.........:.........:........4689:986521:......... qa=+
 02tf19  32  1.7 0x0d 0x09 id4282-108-1-02  288 :.........<.........*.........>.........:......15789:98642..:.........:......... qa=+
 02tf20  36  1.3 0x0d 0x08 id4281-108-1-01  258 :.........<.........*.........>.........:.........:35799:986531.......:......... qa=+
 02tf21  21  1.7 0x1c 0x14 id0301-008-2-01  605 :.........<.........*.........>.....13679:9863....:.........:.........:......... qa=+
 02tf22  22  1.7 0x1c 0x15 id0302-008-2-02  635 :.........<.........*.........>.......3689:974....:.........:.........:......... qa=+
 02tf23  20  1.3 0x1c 0x16 id0303-008-2-03  665 :.........<.........*.........>...124689:9741.1...:.1.......:.........:......... qa=+
 02tf24  19  1.3 0x1c 0x17 id0304-008-2-04  695 :.........<.........*.........>....2579:9863......:.........:.........:......... qa=+
 02tf25  18  1.3 0x1c 0x34 id0305-008-2-05 1565 :.........<.........*.........>..14689:973........:.........:.........:......... qa=+
 02tf26  20  1.3 0x1c 0x35 id0306-008-2-06 1595 :.........<.........*.........>.....3679:974......:.........:.........:......... qa=+
 02tf27  20  1.3 0x1c 0x36 id0307-008-2-07 1625 :.........<.........*.........>....14689:9731.....:.........:.........:......... qa=+
 02tf28  20  1.3 0x1c 0x37 id0308-008-2-08 1655 :.........<.........*.........>....13578::863.1...:.........:.........:......... qa=+
 02tf29  21  1.3 0x1c 0x54 id0309-008-2-09 2525 :.........<.........*.........>.......369::9631...:.........:.........:......... qa=+
 02tf30  20  1.3 0x1c 0x55 id0310-008-2-10 2555 :.........<.........*.........>....14689:9742.....:.........:.........:......... qa=+
 02tf31  17  1.7 0x1c 0x56 id0311-008-2-11 2585 :.........<.........*.........>.4689999751........:.........:.........:......... qa=+
 02tf32  23  1.7 0x1c 0x57 id0312-008-2-12 2615 :.........<.........*.........>........4789:9852..:.........:.........:......... qa=+
 02tf33  29  1.3 0x1c 0x74 id0313-008-2-13 3485 :.........<.........*.........>.........:...14689:9751......:.........:......... qa=+
 02tf34  23  1.7 0x1c 0x75 id0314-008-2-14 3515 :.........<.........*.........>......256789:9852..:.........:.........:......... qa=+
 02tf35  37  1.3 0x1c 0x76 id0315-008-2-15 3545 :.........<.........*.........>.........:.........:..2689:974.........:......... qa=+
 02tf36  25  1.3 0x1c 0x77 id0316-008-2-16 3575 :.........<.........*.........>.........14679:9862:.........:.........:......... qa=+
 02tf37  26  1.7 0x1c 0x94 id0317-008-2-17 4445 :.........<.........*.........>.........:24789:9852.........:.........:......... qa=+
 02tf38  21  1.3 0x1c 0x95 id0318-008-2-18 4475 :.........<.........*.........>...1.14689:97521...1.........:.........:......... qa=+
 02tf39  28  1.3 0x1c 0x96 id0319-008-2-19 4505 :.........<.........*.........>.........:..2478::863........:.........:......... qa=+
 02tf40  22  1.7 0x1c 0x97 id0320-008-2-20 4535 :.........<.........*.........>......24689:9851...:.........:.........:......... qa=+
 02tg01  36  1.3 0x0d 0x8f id4280-107-2-20 4308 :.........<.........*.........>.........:.........:.5689:975:.........:......... qa=+
 02tg02  41  1.3 0x0d 0x8e id4279-107-2-19 4278 :.........<.........*.........>.........:.........:....125789:974.....:......... qa=+
 02tg03  28  0.9 0x0d 0x8d id4278-107-2-18 4248 :.........<.........*.........>.........:..13689:9751.......:.........:......... qa=+
 02tg04  32  1.7 0x0d 0x8c id4277-107-2-17 4218 :.........<.........*.........>.........:......13689:975....:.........:......... qa=+
 02tg05  36  1.3 0x0d 0x6f id4276-107-2-16 3348 :.........<.........*.........>.........:.........135789:9741.........:......... qa=+
 02tg06  32  1.3 0x0d 0x6e id4275-107-2-15 3318 :.........<.........*.........>.........:.......1579::974...:.........:......... qa=+
 02tg07  37  1.3 0x0d 0x6d id4274-107-2-14 3288 :.........<.........*.........>.........:.........:13578::9751........:......... qa=+
 02tg08  42  1.3 0x0d 0x6c id4273-107-2-13 3258 :.........<.........*.........>.........:.........:.....135799:973....:......... qa=+
 02tg09  37  1.7 0x0d 0x4f id4272-107-2-12 2388 :.........<.........*.........>.........:.........:.15689:98631.......:......... qa=+
 02tg10  38  1.7 0x0d 0x4e id4271-107-2-11 2358 :.........<.........*.........>.........:.........:...4789:98742......:......... qa=+
 02tg11  36  1.7 0x0d 0x4d id4270-107-2-10 2328 :.........<.........*.........>.........:.........:25789:98742........:......... qa=+
 02tg12  39  1.7 0x0d 0x4c id4269-107-2-09 2298 :.........<.........*.........>.........:.........:...25789:98652.....:......... qa=+
 02tg13  36  1.7 0x0d 0x2f id4268-107-2-08 1428 :.........<.........*.........>.........:........1:.3589:9875.........:......... qa=+
 02tg14  39  1.3 0x0d 0x2e id4267-107-2-07 1398 :.........<.........*.........>.........:.........:...24799:9751......:......... qa=+
 02tg15  38  1.7 0x0d 0x2d id4266-107-2-06 1368 :.........<.........*.........>.........:.........:.13578999863.......:......... qa=+
 02tg16  37  1.7 0x0d 0x2c id4265-107-2-05 1338 :.........<.........*.........>.........:.........:.13689998752.......:......... qa=+
 02tg17  37  1.7 0x0d 0x0f id4264-107-2-04  468 :.........<.........*.........>.........:.........:..2589:98631.......:......... qa=+
 02tg18  36  1.3 0x0d 0x0e id4263-107-2-03  438 :.........<.........*.........>.........:.........:24789:9752.........:......... qa=+
 02tg19  40  1.3 0x0d 0x0d id4262-107-2-02  408 :.........<.........*.........>.........:.........:....24799:9741.....:......... qa=+
 02tg20  39  1.3 0x0d 0x0c id4261-107-2-01  378 :.........<.........*.........>.........:.........:...12579:99741.....:......... qa=+
 02tg21  23  1.7 0x1c 0x10 id0321-009-1-01  485 :.........<.........*.........>.......34689:9864..:.........:.........:......... qa=+
 02tg22  23  1.3 0x1c 0x11 id0322-009-1-02  515 :.........<.........*.........>.......13679999751.:.........:.........:......... qa=+
 02tg23  21  1.3 0x1c 0x12 id0323-009-1-03  545 :.........<.........*.........>......1579:99741...:.........:.........:......... qa=+
 02tg24  17  1.7 0x1c 0x13 id0324-009-1-04  575 :.........<.........*.........>114689:9863........:.........:.........:......... qa=+
 02tg25  20  1.3 0x1c 0x30 id0325-009-1-05 1445 :.........<.........*.........>....13579::973.....:.........:.........:......... qa=+
 02tg26  20  1.3 0x1c 0x31 id0326-009-1-06 1475 :.........<.........*.........>...114689:9861.....1....1....:.........:......... qa=+
 02tg27  22  1.7 0x1c 0x32 id0327-009-1-07 1505 :.........<.........*.........>......24689:9863...:.........:.........:......... qa=+
 02tg28  18  1.7 0x1c 0x33 id0328-009-1-08 1535 :.........<.........*.........>..15789:98521......:.........:.........:......... qa=+
 02tg29  24  1.7 0x1c 0x50 id0329-009-1-09 2405 :.........<.........*.........>.........3689:98631:.........:.........:......... qa=+
 02tg30  21  1.7 0x1c 0x51 id0330-009-1-10 2435 :.........<.........*.........>.....23679:99752...:.........:.........:......... qa=+
 02tg31  21  1.7 0x1c 0x52 id0331-009-1-11 2465 :.........<.........*.........>......4689999753...:.........:.........:......... qa=+
 02tg32  22  1.7 0x1c 0x53 id0332-009-1-12 2495 :.........<.........*.........>......2579999752...:.........:.........:......... qa=+
 02tg33  24  1.3 0x1c 0x70 id0333-009-1-13 3365 :.........<.........*.........>........256899997411.........:.........:......... qa=+
 02tg34  24  1.7 0x1c 0x71 id0334-009-1-14 3395 :.........<.........*.........>........25689:985..:.........:.........:......... qa=+
 02tg35  25  1.7 0x1c 0x72 id0335-009-1-15 3425 :.........<.........*.........>.........14689:98741.........:.........:......... qa=+
 02tg36  29  1.7 0x1c 0x73 id0336-009-1-16 3455 :.........<.........*.........>.........:....3579:9861......:.........:......... qa=+
 02tg37  27  1.7 0x1c 0x90 id0337-009-1-17 4325 :.........<.........*.........>.........:136799:9753........:.........:......... qa=+
 02tg38  28  1.3 0x1c 0x91 id0338-009-1-18 4355 :.........<.........*.........>.........:.236799:8741.......:.........:......... qa=+
 02tg39  30  1.7 0x1c 0x92 id0339-009-1-19 4385 :.........<.........*.........>.........:....25689:98642....:.........:......... qa=+
 02tg40  27  1.7 0x1c 0x93 id0340-009-1-20 4415 :.........<.........*.........>.........:125789:9853........:.........:......... qa=+
 02th01  36  1.3 0x0d 0x93 id4260-107-1-20 4428 :.........<.........*.........>.........:.........:13689:9852.1.......:......... qa=+
 02th02  32  1.3 0x0d 0x92 id4259-107-1-19 4398 :.........<.........*.........>.........:......2579::9741.1.:...1.....:......... qa=+
 02th03  29  1.7 0x0d 0x91 id4258-107-1-18 4368 :.........<.........*.........>.........:...14679:98641.....:.........:......... qa=+
 02th04  35  1.7 0x0d 0x90 id4257-107-1-17 4338 :.........<.........*.........>.........:........124689:9741:.........:......... qa=+
 02th05  38  1.7 0x0d 0x73 id4256-107-1-16 3468 :.........<.........*.........>.........:.........:.124689:9852..11...:...1..... qa=+
