#L2-ped algorithm finishRun(7132018), 
#L2H10,6,total event counter; x=cases,2953,2953,2953,0,0,0,
#L2ped  CPU/eve MPV 152 kTicks,  FWHM=3, seen eve=2953
# L2ped-Adc spectra, run=7132018, Z-scale is ln(yield), only first digit shown;  maxPedDev=5  table format:
# name, ped, sigPed, crate, chan, softID-m-s-e, RDO_ID;
#                                   ADC spectrum: [-20 ...  <=-10 ... *=0  ...  >=+10 ... :=+20 ... 60],  Xaxis=raw ADC + 20
 07TC01  22  1.7 0x04 0x48         P07TC01  435 :.........<.........*.........>........2578753321212111.1.1.:1........:1........ qa=+
 07TC02  15  1.3 0x04 0x49         P07TC02  441 :.........<.........*.........>.36787532322.1111..:.........:.........:......... qa=+
 07TC03  17  1.3 0x04 0x4a         P07TC03  447 :.........<.........5665321211>1.1.167753322111...:3........:..1......:......... qa=+
 07TC04  18  1.3 0x04 0x74         P07TC04  699 :.........<.........*.........>...246787432222212.1.......1.:......1..:......... qa=+
#07TC05  12  1.7 0x04 0x75         P07TC05  705 :.........<.........*.......35777652....:.........:1.1......:.....1...:......... qa=+
 07TC06  14  1.3 0x04 0x76         P07TC06  711 :.........<.........*.........>24777653223222.12111.....11..:...1.....:......... qa=+
 07TC07  11  1.3 0x04 0x77         P07TC07  717 :.........<.........*.......147776532211111111....1........1:1......1.:......... qa=+
 07TC08  19  1.3 0x04 0x4b         P07TC08  453 :.........<.........*.........>......16875322211121.1..1.1.1:.........:......... qa=+
 07TC09  18  1.3 0x04 0x4c         P07TC09  459 :.........<.........*.........>....26787533221.21111.11.....:1.1...1..:1........ qa=+
 07TC10  20  1.3 0x04 0x4d         P07TC10  465 :.........<.........*.........>......4678633.121211.11...1.11.1.....1.:......... qa=+
 07TC11  17  1.3 0x04 0x4e         P07TC11  471 :.........<.........*.........>....368753121.211.1:22.2.111.:.11.1....:......... qa=+
 07TC12  19  1.3 0x04 0x4f         P07TC12  477 :.........<.........*.........>.....147874122121221.121.....:..1...1..:.1....... qa=+
 07TD01  24  1.7 0x05 0x00         P07TD01    4 :.........<.........*.........>.........256777642212211..11.1......1..:......... qa=+
 07TD02  14  2.2 0x05 0x01         P07TD02   10 :.........<.........*.........24677775431122..1.1.:....1...1:.........:......... qa=+
 07TD03  19  1.3 0x05 0x02         P07TD03   16 :.........<.........*.........>.....246777532112222.11..11..:1........:.1....... qa=+
 07TD04  20  1.3 0x05 0x50         P07TD04  484 :.........<.........*.........>.....257776532122112.1..1.11.11........:......... qa=+
 07TD05  24  1.3 0x05 0x51         P07TD05  490 :.........<.........*.........>.........14678753311222211...:..1......1......... qa=+
 07TD06  20  1.3 0x05 0x52         P07TD06  496 :.........<.........*.........>.....236787642222211111...1.11....1..1.:......... qa=+
 07TD07  23  1.7 0x05 0x53         P07TD07  502 :.........<.........*.........>........15677764221221121...1:..1..1.1.:..1...1.. qa=+
 07TD08  20  1.7 0x05 0x03         P07TD08   22 :.........<.........*.........>......3577765322111:2111..1..:1.1..1...:......... qa=+
 07TD09  20  2.2 0x05 0x04         P07TD09   28 :.........<.........*.........>.....1357777653112112..111.1.:1...1....:.1....... qa=+
 07TD10  19  2.2 0x05 0x05         P07TD10   34 :.........<.........*.........>....357777532212211112.111.111.1.......:......... qa=+
 07TD11  21  1.7 0x05 0x06         P07TD11   40 :.........<.........*.........>......14577765222112.1...1...11.11.....1..1...... qa=+
 07TD12  23  1.3 0x05 0x07         P07TD12   46 :.........<.........*.........>........12578764221121111.112:..1...1..11....1... qa=+
 07TE01  18  1.7 0x05 0x08         P07TE01   52 :.........<.........*.........>..1257777532222211.11.....1..:.........:........1 qa=+
 07TE02  16  1.3 0x05 0x09         P07TE02   58 :.........<.........*.........>..35787643222.2121111.1.1....:.1..1....:......... qa=+
 07TE03  21  1.3 0x05 0x0a         P07TE03   64 :.........<.........*.........>.....14677764232.1112.1.11...:.........:......... qa=+
 07TE04  20  1.3 0x05 0x54         P07TE04  508 :.........<.........*.........>.......468764322111121..1..1.1...1.....:......... qa=+
 07TE05  18  1.7 0x05 0x55         P07TE05  514 :.........<.........*.........>....357875221222221111.1...11:.........:......... qa=+
 07TE06  18  1.3 0x05 0x56         P07TE06  520 :.........<.........*.........>....46886322222221.112112....:...1.....:.1....... qa=+
 07TE07  23  1.3 0x05 0x57         P07TE07  526 :.........<.........*.........>.........36786433212121111.111.1.1.....:..1.....1 qa=+
 07TE08  15  1.3 0x05 0x0b         P07TE08   70 :.........<.........*.........>.2578763331322211.111....11..:......1..1...1..... qa=+
 07TE09  16  1.7 0x05 0x0c         P07TE09   76 :.........<.........*.........>.13577775322.11211.:1.11..1.1:1....1...11......1. qa=+
 07TE10  24  1.7 0x05 0x0d         P07TE10   82 :.........<.........*.........>.........35677753321211.1..11:...1.111.1...11.... qa=+
 07TE11  17  1.3 0x05 0x0e         P07TE11   88 :.........<.........*.........>...25777652211211.1:1.1.....11.........:......... qa=+
 07TE12  17  1.7 0x05 0x0f         P07TE12   94 :.........<.........*.........>..1367776422111.111:12.11.1..1.........:......... qa=+
 08TA01  18  1.3 0x05 0x10         P08TA01  100 :.........<.........*.........>...1457875332122...:...12..1.:.........:......... qa=+
 08TA02  18  1.3 0x05 0x11         P08TA02  106 :.........<.........*.........>...1367865331212..11.........:.........:......... qa=+
 08TA03  18  1.3 0x05 0x12         P08TA03  112 :.........<.........*.........>..2457776532221111.111.......:.....1...:......... qa=+
 08TA04  23  1.3 0x05 0x58         P08TA04  532 :.........<.........*.........>........14678753322111111....1.1.1.....:......1.. qa=+
 08TA05  18  1.3 0x05 0x59         P08TA05  538 :.........<.........*.........>...146786423.22221.1.1.11..1.1.1...1...1......... qa=+
 08TA06  20  1.7 0x05 0x5a         P08TA06  544 :.........<.........*.........>.....136787543.22111..11....1:.....1...:..1...... qa=+
 08TA07  15  1.3 0x05 0x5b         P08TA07  550 :.........<.........*.........>.4677753221122..1..1.....1.1.:...1.....:......... qa=+
 08TA08  16  1.7 0x05 0x13         P08TA08  118 :.........<.........*.........>..467875322212111121..11.....:1....111.1..1...... qa=+
 08TA09  18  1.3 0x05 0x14         P08TA09  124 :.........<.........*.........>....258863322121111111..111..:111.....1:.1....... qa=+
 08TA10  19  0.9 0x05 0x15         P08TA10  130 :.........<.........*.........>......4787422.122.1:11.1.11..:.1...1...:......... qa=+
 08TA11  16  1.3 0x05 0x16         P08TA11  136 :.........<.........*.........>...47876322212.12111.........:1........:.1....... qa=+
 08TA12  20  1.3 0x05 0x17         P08TA12  142 :.........<.........*.........>.......36876322111111.1.....1:.........:.......1. qa=+
 08TB01  23  0.9 0x05 0x18         P08TB01  148 :.........<.........*.........>.........1578742321111.1111..:...1....1:......... qa=+
 08TB02  20  1.3 0x05 0x19         P08TB02  154 :.........<.........*.........>......1578643212211:1111.1...1.11......:......... qa=+
 08TB03  19  1.3 0x05 0x1a         P08TB03  160 :.........<.........*.........>.....1478753332222.2..1111...:.....1...:......... qa=+
 08TB04  25  1.3 0x05 0x5c         P08TB04  556 :.........<.........*.........>.........:13678743223112.11111.11.1....:....1.... qa=+
 08TB05  20  1.3 0x05 0x5d         P08TB05  562 :.........<.........*.........>.....13678752223211:11211..2.:11...1...:......... qa=+
 08TB06  11  1.3 0x05 0x5e         P08TB06  568 :.........<.........*.......4677753212211121.11.11:1........1.........:......... qa=+
 08TB07  18  0.9 0x05 0x5f         P08TB07  574 :.........<.........*.........>...4...8.:.5...3...2...2...2.:.2...1...:...1...1. qa=+
 08TB08  15  1.3 0x05 0x1b         P08TB08  166 :.........<.........*.........>..46776532212121.112....1....:.........1......... qa=+
 08TB09  17  1.3 0x05 0x1c         P08TB09  172 :.........<.........*.........>....57873222121.11.11.1..111.111.1.....:..1...... qa=+
 08TB10  25  0.9 0x05 0x1d         P08TB10  178 :.........<.........*.........>.........:..4787422211111111.:11...1...:......... qa=+
 08TB11  20  1.3 0x05 0x1e         P08TB11  184 :.........<.........*.........>.......478632222212111....1..1.1....1..:......... qa=+
 08TB12  13  1.3 0x05 0x1f         P08TB12  190 :.........<.........*.........>47875112.21111.111.:1.1.1....:....1....:......... qa=+
 08TC01  10  1.3 0x05 0x20         P08TC01  196 :.........<.........*......46786432222111111..1...1.......1.:......1..:.......1. qa=+
 08TC02  20  1.3 0x05 0x21         P08TC02  202 :.........<.........*.........>......15786433222212.11111.11:1.1.1....:......... qa=+
 08TC03  23  1.3 0x05 0x22         P08TC03  208 :.........<.........*.........>.........4678643222221.1.111.:.2....1..:......... qa=+
 08TC04  24  1.7 0x05 0x64         P08TC04  604 :.........<.........*.........>.........1367875332221211.111:1...11...:.1....... qa=+
 08TC05  22  1.3 0x05 0x65         P08TC05  610 :.........<.........*.........>.......13677753....:.........:.........:......... qa=+
 08TC06  18  1.3 0x05 0x66         P08TC06  616 :.........<.........*.........>.....268864222212.11...111.1.:.........:...1..... qa=+
 08TC07  18  1.3 0x05 0x67         P08TC07  622 :.........<.........*.........>....26787532221112.11.21..21.:1.......1:......... qa=+
 08TC08  25  1.3 0x05 0x23         P08TC08  214 :.........<.........*.........>.........:..5787432112.121.1.:...1..1..:......... qa=+
 08TC09  17  1.3 0x05 0x24         P08TC09  220 :.........<.........*.........>....378753222121..211...11.11:.1...1..1:....1.... qa=+
 08TC10  24  1.3 0x05 0x25         P08TC10  226 :.........<.........*.........>.........:268863311111.1...1.:....11...:.1...1... qa=+
 08TC11  24  0.9 0x05 0x26         P08TC11  232 :.........<.........*.........>.........:14787523211112.11..11.....1..:....1.... qa=+
 08TC12  29  0.9 0x05 0x27         P08TC12  238 :.........<.........*.........>.........:......37874222.1222:111121...1..1...... qa=+
 08TD01  19  1.3 0x05 0x28         P08TD01  244 :.........<.........*.........>.....14787435654211:.2.1.1.1.:.........:.1.11...1 qa=+
 08TD02  20  1.3 0x05 0x29         P08TD02  250 :.........<.........*.........>......14687545653312.11.1111.:....1...11......... qa=+
 08TD03  15  1.3 0x05 0x2a         P08TD03  256 :.........<.........*.........>..3677545653222211.1..1...11.:.........:......... qa=+
 08TD04  21  1.3 0x05 0x60         P08TD04  580 :.........<.........*.........>......146786431221111111.1..11..11.....:..11...1. qa=+
 08TD05  21  1.3 0x05 0x61         P08TD05  586 :.........<.........*.........>.......24787642222211112211.1:1....1...:...1..... qa=+
 08TD06  23  1.3 0x05 0x62         P08TD06  592 :.........<.........*.........>........1367875322111.211.1..:1...1..1.:....1.... qa=+
 08TD07  21  1.3 0x05 0x63         P08TD07  598 :.........<.........*.........>.......24787642312111111.11.1:1..1.....:....1.... qa=+
 08TD08  21  1.3 0x05 0x2c         P08TD08  268 :.........<.........*.........>........2688642222121111111..:1.....1.1:......... qa=+
 08TD09  19  1.3 0x05 0x2b         P08TD09  262 :.........<.........*.........>.....146775456543221.1.11..11:.1.......:......... qa=+
 08TD10  11  1.7 0x05 0x2d         P08TD10  274 :.........<.........*.......25787532111.1111..1.11:..11.....:.1.......:......... qa=+
 08TD11  24  1.3 0x05 0x2e         P08TD11  280 :.........<.........*.........>.........:367864221211.1.111.:12.....1.:......... qa=+
 08TD12  24  1.3 0x05 0x2f         P08TD12  286 :.........<.........*.........>.........:36787532211111..1.2:1..111...:......... qa=+
 08TE01  14  1.3 0x05 0x30         P08TE01  292 :.........<.........*.........>147776532232211..11:1........:.1.......:......... qa=+
 08TE02  21  1.7 0x05 0x31         P08TE02  298 :.........<.........*.........>.......2578754231222111.1.1.1:.........:......... qa=+
 08TE03  20  1.3 0x05 0x32         P08TE03  304 :.........<.........*.........>......26786432222..:1........:...1..1..:......1.. qa=+
 08TE04  19  1.3 0x05 0x6c         P08TE04  652 :.........<.........*.........>...12567775332221212121.11.1.:1........1........1 qa=+
 08TE05  21  1.3 0x05 0x6d         P08TE05  658 :.........<.........*.........>......24677754322122....1.11.:1...1....:......... qa=+
 08TE06  20  1.3 0x05 0x6e         P08TE06  664 :.........<.........*.........>.....2467765332121121..111.1.:1..11....:.......1. qa=+
 08TE07  17  1.3 0x05 0x6f         P08TE07  670 :.........<.........*.........>...36787531221..12.11...1111.:.1.1.1...:......... qa=+
 08TE08  23  1.3 0x05 0x33         P08TE08  310 :.........<.........*.........>.........:478764322221.121...:...11..1.:......... qa=+
 08TE09   7  1.7 0x05 0x34         P08TE09  316 :.........<.........*..136777653222..111112..111..:.....1...:.........:...1..... qa=+
 08TE10   8  1.7 0x05 0x35         P08TE10  322 :.........<.........*....46777642122112112..1..11.11...1....:...1.....:......... qa=+
 08TE11  15  1.7 0x05 0x36         P08TE11  328 :.........<.........*.........>.3677763322211111.1:11..1..1.:..1......:..1...... qa=+
 08TE12  18  1.3 0x05 0x37         P08TE12  334 :.........<.........*.........>.....47876321121211111..1....:.......1.:......... qa=+
 09TA01  20  1.3 0x05 0x38         P09TA01  340 :.........<.........*.........>......15787633222211.1..1..12:.........:.......11 qa=+
 09TA02  15  1.3 0x05 0x39         P09TA02  346 :.........<.........*.........>.2578754233221121111.....11..:.........:......... qa=+
 09TA03  19  1.7 0x05 0x3a         P09TA03  352 :.........<.........*.........>.....1578764312211111.1......:.........:......... qa=+
 09TA04  20  1.3 0x05 0x68         P09TA04  628 :.........<.........*.........>......36787543321211111.1.1..:.........:......... qa=+
 09TA05  23  1.3 0x05 0x69         P09TA05  634 :.........<.........*.........>.........367875332112.111.1..1..1......:......... qa=+
 09TA06  19  1.3 0x05 0x6a         P09TA06  640 :.........<.........*.........>.....367875322212111.1..111..:......1..:1........ qa=+
 09TA07  21  1.3 0x05 0x6b         P09TA07  646 :.........<.........*.........>........3687642222212211.1.1.1.11....1.:.1.1..... qa=+
 09TA08  20  0.9 0x05 0x3b         P09TA08  358 :.........<.........*.........>.......57874321111.111111211.1......1.1:......... qa=+
 09TA09  14  1.7 0x05 0x3c         P09TA09  364 :.........<.........*.........>367776412111...111.1..1..1...:....1....:........1 qa=+
 09TA10  19  1.3 0x05 0x3d         P09TA10  370 :.........<.........*.........>.....15787632321211:211..12..:....1..1.:.1.1..... qa=+
 09TA11  16  0.9 0x05 0x3e         P09TA11  376 :.........<.........*.........>...37875221.1211.21:..11111..:....1....:.1.1..... qa=+
 09TA12  21  0.9 0x05 0x3f         P09TA12  382 :.........<.........*.........>........278752221222111111..1:.........:.......1. qa=+
 09TB01  24  2.2 0x05 0x40         P09TB01  388 :.........<.........*.........>........1356777754221211.111.:.....1...:......... qa=+
 09TB02  25  2.2 0x05 0x41         P09TB02  394 :.........<.........*.........>.........136777754222.22122.1:.........:1......1. qa=+
 09TB03  23  1.7 0x05 0x42         P09TB03  400 :.........<.........*.........>.......1466777643321.2211.111:....1....1.1......1 qa=+
 09TB04  19  1.7 0x05 0x70         P09TB04  676 :.........<.........*.........>....24677764322222.2.1..11...:....1..1.:1........ qa=+
 09TB05  20  1.7 0x05 0x71         P09TB05  682 :.........<.........*.........>.....35777653212.111.21..1.11:.1.11....:......... qa=+
 09TB06  16  1.3 0x05 0x72         P09TB06  688 :.........<.........*.........>.357776432221221111:1..1.....1....1....:...1...1. qa=+
 09TB07  15  1.7 0x05 0x73         P09TB07  694 :.........<.........*.........>23677765332111.11.211.111.1..:....1....:......... qa=+
 09TB08  23  1.7 0x05 0x43         P09TB08  406 :.........<.........*.........>........35677764322121211....11..1.....:.1....... qa=+
 09TB09  27  1.3 0x05 0x44         P09TB09  412 :.........<.........*.........>.........:..13678743212122.1.:.1.1.....:..1..1..1 qa=+
 09TB10  24  1.7 0x05 0x45         P09TB10  418 :.........<.........*.........>.........:357875332111212.111:1...1....:.1.1..1.. qa=+
 09TB11  21  1.3 0x05 0x46         P09TB11  424 :.........<.........*.........>........378752212.1:1.2..111.1.1...1..1:....1.... qa=+
 09TB12  23  1.3 0x05 0x47         P09TB12  430 :.........<.........*.........>.........:478753121:21.212.11:......1..:..1...... qa=+
 09TC01  21  1.3 0x05 0x48         P09TC01  436 :.........<.........*.........>.......147876432.221.211.1..1:.........:......... qa=+
 09TC02  12  1.3 0x05 0x49         P09TC02  442 :.........<.........*.........3687643332222.2111..1..111.1..:.1..1....:......... qa=+
 09TC03  23  1.3 0x05 0x4a         P09TC03  448 :.........<.........*.........>.........:3787533322112212.1.:1........:......... qa=+
 09TC04  20  1.3 0x05 0x74         P09TC04  700 :.........<.........*.........>.......468764211222:.1.1..111:.........:.......1. qa=+
 09TC05  20  1.3 0x05 0x75         P09TC05  706 :.........<.........*.........>......1578764222211112...1...11........:...1..... qa=+
 09TC06  20  1.3 0x05 0x76         P09TC06  712 :.........<.........*.........>......267864322111111111.1.1.:1........:.......11 qa=+
 09TC07  16  1.3 0x05 0x77         P09TC07  718 :.........<.........*.........>.13678743321121121.1..1111...:1........:......... qa=+
 09TC08  22  1.3 0x05 0x4b         P09TC08  454 :.........<.........*.........>........15787532212211.1.111.:...1.....111.....1. qa=+
 09TC09  21  1.3 0x05 0x4c         P09TC09  460 :.........<.........*.........>........4787532222211.1121.1.:..1..1...:.1....... qa=+
 09TC10  24  1.3 0x05 0x4d         P09TC10  466 :.........<.........*.........>.........:25787532221111111.1:1........:......... qa=+
 09TC11  21  1.3 0x05 0x4e         P09TC11  472 :.........<.........*.........>........47875121211:11111...1:..1...11.:....11... qa=+
 09TC12  24  1.3 0x05 0x4f         P09TC12  478 :.........<.........*.........>.........:.578742221222.1.1..1.1.1..1.1:..1...... qa=+
 09TD01  14  1.7 0x06 0x00         P09TD01    5 :.........<.........*.........>36777653232211111..1.........:...1.....:......... qa=+
 09TD02  24  1.3 0x06 0x01         P09TD02   11 :.........<.........*.........>.........15677753322211112..1:...1.....1......... qa=+
 09TD03  27  1.3 0x06 0x02         P09TD03   17 :.........<.........*.........>.........:...14687642222121112...1.11..:........1 qa=+
 09TD04  21  1.3 0x06 0x50         P09TD04  485 :.........<.........*.........>........25886423121:111.111111....1....:........1 qa=+
 09TD05  21  1.3 0x06 0x51         P09TD05  491 :.........<.........*.........>........368864222211.11......:.........:......... qa=+
 09TD06  28  1.3 0x06 0x52         P09TD06  497 :.........<.........*.........>.........:....2578743222211.1:2.1......11........ qa=+
 09TD07  19  1.3 0x06 0x53         P09TD07  503 :.........<.........*.........>......3787521.1..1.:.........:.........:......... qa=+
 09TD08  27  1.3 0x06 0x03         P09TD08   23 :.........<.........*.........>.........:...46787532212.12112..1..1..1:...1..... qa=+
 09TD09  14  1.7 0x06 0x04         P09TD09   29 :.........<.........*.........1467776542122.111111:..111....1.11...1..1......... qa=+
 09TD10  28  1.7 0x06 0x05         P09TD10   35 :.........<.........*.........>.........:...1467876321121121111.11.1..:1.1...... qa=+
 09TD11  30  2.2 0x06 0x06         P09TD11   41 :.........<.........*.........>.........:....13577775312122121111..1..:1........ qa=+
 09TD12  20  1.3 0x06 0x07         P09TD12   47 :.........<.........*.........>......257876422111112.111..1.11..11.1..:...11.... qa=+
 09TE01  22  1.7 0x06 0x08         P09TE01   53 :.........<.........*.........>........467776432222.111.2...:.1.......:.......1. qa=+
 09TE02  25  1.3 0x06 0x09         P09TE02   59 :.........<.........*.........>.........:..5787532222211...1:.1.......1......... qa=+
 09TE03  22  1.3 0x06 0x0a         P09TE03   65 :.........<.........*.........>........14687633232122..1....1.........:..11..... qa=+
 09TE04  16  1.3 0x06 0x54         P09TE04  509 :.........<.........*.........>...378753321122.1111......1..:.........:......... qa=+
 09TE05  18  0.9 0x06 0x55         P09TE05  515 :.........<.........*.........>.....3687532222211.:11.1....1:11.......:......... qa=+
 09TE06  16  1.3 0x06 0x56         P09TE06  521 :.........<.........*.........>..157864222112122111.1..1....:.........:......... qa=+
 09TE07  20  1.3 0x06 0x57         P09TE07  527 :.........<.........*.........>.......5787423222.221.1.1..11:...1..1.1:......... qa=+
 09TE08  25  1.3 0x06 0x0b         P09TE08   71 :.........<.........*.........>.........:.2478763221121.1111:111..1...:.1..1.... qa=+
 09TE09  17  1.7 0x06 0x0c         P09TE09   77 :.........<.........*.........>..146777653222121111211.11..1:........1:.....1... qa=+
 09TE10  16  1.7 0x06 0x0d         P09TE10   83 :.........<.........*.........>135777753113211211.11111.....:.1.......:......... qa=+
 09TE11  24  1.3 0x06 0x0e         P09TE11   89 :.........<.........*.........>.........:25777632212.1212..1:11.......:......1.. qa=+
 09TE12  25  1.7 0x06 0x0f         P09TE12   95 :.........<.........*.........>.........:.357776522222121111:.1.1.1...1.1.1..... qa=+
 10TA01  14  1.3 0x06 0x10         P10TA01  101 :.........<.........*.........>157876431221112.11.:.1..1..1.1.........:......... qa=+
 10TA02  20  1.3 0x06 0x11         P10TA02  107 :.........<.........*.........>......3578763231211221...1.1.:.1....11.:.....1... qa=+
 10TA03  23  1.3 0x06 0x12         P10TA03  113 :.........<.........*.........>.......12577765311222121211.1211...11..:..1...... qa=+
 10TA04  13  1.3 0x06 0x58         P10TA04  533 :.........<.........*.........2678753222:2111111111.....1...:.........:...1..... qa=+
 10TA05  16  1.3 0x06 0x59         P10TA05  539 :.........<.........*.........>...36875332211211..:..1......:.........:......... qa=+
 10TA06  18  1.3 0x06 0x5a         P10TA06  545 :.........<.........*.........>...1467864322112..1111.111...:..1......1......... qa=+
 10TA07  28  1.3 0x06 0x5b         P10TA07  551 :.........<.........*.........>.........:....3678642221211.1211.11....1......... qa=+
 10TA08  21  1.7 0x06 0x13         P10TA08  119 :.........<.........*.........>.......3577765232211..11.1.1.:.......1.111....1.. qa=+
 10TA09  15  1.7 0x06 0x14         P10TA09  125 :.........<.........*.........>.257875222222122111111...1...:.......11:1........ qa=+
 10TA10  19  1.3 0x06 0x15         P10TA10  131 :.........<.........*.........>.....36786322122211:11..111.1:1....1...:......... qa=+
 10TA11  19  1.3 0x06 0x16         P10TA11  137 :.........<.........*.........>......4687522112111:.1.211.111.........:.....1... qa=+
 10TA12  16  1.3 0x06 0x17         P10TA12  143 :.........<.........*.........>..14787632211212.11:..1.11...1.........:..1...... qa=+
 10TB01  17  1.3 0x06 0x18         P10TB01  149 :.........<.........*.........>...146876432.211121:.1111....11......11:......... qa=+
 10TB02  23  1.3 0x06 0x19         P10TB02  155 :.........<.........*.........>........13678752232221111111.11........:.......1. qa=+
 10TB03  20  1.3 0x06 0x1a         P10TB03  161 :.........<.........*.........>.....1467864232221221112...1.:...1..1..:11....... qa=+
 10TB04  21  1.7 0x06 0x5c         P10TB04  557 :.........<.........*.........>........57875222212111.11...11..1......:......... qa=+
 10TB05  19  0.9 0x06 0x5d         P10TB05  563 :.........<.........*.........>......3787433222122:111...1.11.........:.....1..1 qa=+
 10TB06  24  1.3 0x06 0x5e         P10TB06  569 :.........<.........*.........>.........:.46876432221.11221.:....11...:....1.... qa=+
 10TB07  22  1.7 0x06 0x5f         P10TB07  575 :.........<.........*.........>........157875322211212..21..:1.1...1..:......... qa=+
 10TB08  26  1.7 0x06 0x1b         P10TB08  167 :.........<.........*.........>.........:.14677764322222211.:1..1.1...:......... qa=+
 10TB09  15  1.3 0x06 0x1c         P10TB09  173 :.........<.........*.........>.267874222112221.111.11.1....:.......11:1.......1 qa=+
 10TB10  25  1.3 0x06 0x1d         P10TB10  179 :.........<.........*.........>.........:136786422:2.1111.121..1111...:.......1. qa=+
 10TB11  24  1.3 0x06 0x1e         P10TB11  185 :.........<.........*.........>.........:.478753222211.2.111:.1.....1.:......... qa=+
 10TB12  27  1.3 0x06 0x1f         P10TB12  191 :.........<.........*.........>.........:..146787422122211..1..1......:......... qa=+
 10TC01  15  1.7 0x06 0x20         P10TC01  197 :.........<.........*.........>.2577765432212..1.111.......11.........:......... qa=+
 10TC02  14  1.7 0x06 0x21         P10TC02  203 :.........<.........*.........>3677764322222.111111.1...11..:.........:......... qa=+
 10TC03  24  1.7 0x06 0x22         P10TC03  209 :.........<.........*.........>.........:257776533222.111.211.........1......... qa=+
 10TC04  17  1.3 0x06 0x60         P10TC04  581 :.........<.........*.........>...2567775332211.1.:1.1.1....:..1...1..:......... qa=+
 10TC05  16  1.3 0x06 0x61         P10TC05  587 :.........<.........*.........>.2567775322121112.1:11.1.1...:..11..1..:......... qa=+
 10TC06  20  1.3 0x06 0x62         P10TC06  593 :.........<.........*.........>......25787643221112211121...:1....1...1......... qa=+
 10TC07  27  1.7 0x06 0x63         P10TC07  599 :.........<.........*.........>.........:...26787642222121..2111.111..:11.....1. qa=+
 10TC08  26  1.3 0x06 0x23         P10TC08  215 :.........<.........*.........>.........:..467875322211.2211:.1.......:......... qa=+
 10TC09  17  1.3 0x06 0x24         P10TC09  221 :.........<.........*.........>..356777531121121211.11211.11:.1.......:.1....... qa=+
 10TC10  21  1.3 0x06 0x25         P10TC10  227 :.........<.........*.........>.......257876422.1.:.1...11.1:....1....:......... qa=+
 10TC11  26  1.7 0x06 0x26         P10TC11  233 :.........<.........*.........>.........:.246787532222111.111...11....1...11.... qa=+
 10TC12  26  1.3 0x06 0x27         P10TC12  239 :.........<.........*.........>.........:.12577763212111111.11.111....:..1...... qa=+
 10TD01  15  1.3 0x06 0x28         P10TD01  245 :.........<.........*.........>.14677754212221..11:.........:1........:1........ qa=+
 10TD02  12  1.3 0x06 0x29         P10TD02  251 :.........<.........*........1468764222222.1..11.11...1.....:...1.....:......... qa=+
 10TD03  22  1.3 0x06 0x2a         P10TD03  257 :.........<.........*.........>.......1467775322222212....111.1.111...1.1....... qa=+
 10TD04  20  1.3 0x06 0x64         P10TD04  605 :.........<.........*.........>......257876432232.111.1.11..11..1.....:......... qa=+
 10TD05  24  1.7 0x06 0x65         P10TD05  611 :.........<.........*.........>.........146777533222121111111..1...1..:......... qa=+
 10TD06  28  1.3 0x06 0x66         P10TD06  617 :.........<.........*.........>.........:...14678754221122.111.1..1..1:......... qa=+
 10TD07  29  1.3 0x06 0x67         P10TD07  623 :.........<.........*.........>.........:.....267875332212211..1......1...111..1 qa=+
 10TD08  31  1.3 0x06 0x2b         P10TD08  263 :.........<.........*.........>.........:.......36787532322.22..1.1..121...11... qa=+
 10TD09  15  1.7 0x06 0x2c         P10TD09  269 :.........<.........*.........>.147776432111.1211.:......11.:.........:......1.. qa=+
 10TD10  16  1.3 0x06 0x2d         P10TD10  275 :.........<.........*.........>..3678642222121211.1.2111..11:1........:.1....... qa=+
 10TD11  21  1.3 0x06 0x2e         P10TD11  281 :.........<.........*.........>.......247876422222221211.1.11.1...11..:..1.1.... qa=+
 10TD12  28  1.3 0x06 0x2f         P10TD12  287 :.........<.........*.........>.........:...25678753222112.111..111...:1..1..1.. qa=+
 10TE01  16  1.3 0x06 0x30         P10TE01  293 :.........<.........*.........>..156876411..11....:.........:.........:......... qa=+
 10TE02  15  1.7 0x06 0x31         P10TE02  299 :.........<.........*.........>..5787643232122..111111.1..1.:...1..1..:......... qa=+
 10TE03  19  1.3 0x06 0x32         P10TE03  305 :.........<.........*.........>.....467775332222221..1.1....:.11......:......... qa=+
 10TE04  25  1.3 0x06 0x68         P10TE04  629 :.........<.........*.........>.........:1577764322222111111:..2.11..1:.......1. qa=+
 10TE05  24  1.3 0x06 0x69         P10TE05  635 :.........<.........*.........>.........:147875232212122.1.1111.......:...1.1... qa=+
 10TE06  25  1.3 0x06 0x6a         P10TE06  641 :.........<.........*.........>.........:.35787642222221111111.1.11...:..1...... qa=+
 10TE07  26  1.3 0x06 0x6b         P10TE07  647 :.........<.........*.........>.........:..2578753222222121111.11..1..:.1..1.1.. qa=+
 10TE08  22  1.3 0x06 0x33         P10TE08  311 :.........<.........*.........>........2577765422212.11.1.1.1..1....1.:......... qa=+
 10TE09  12  1.3 0x06 0x34         P10TE09  317 :.........<.........*........1578752222111.11.1.1.1..1.1....:.........:...1..... qa=+
 10TE10  19  1.7 0x06 0x35         P10TE10  323 :.........<.........*.........>......5787532312112111.1....1:1.1......1.11...... qa=+
 10TE11  15  1.3 0x06 0x36         P10TE11  329 :.........<.........*.........>..3687632:22212.211:.11111...:.........:......... qa=+
