#L2-ped Run(7139043)
#L2H10,6,total event counter; x=cases,447,447,447,0,0,0,
#L2ped  CPU/eve MPV 155 kTicks,  FWHM=3, seen eve=447
# L2ped-Adc spectra, run=7139043, Z-scale is ln(yield), only first digit shown;  maxPedDev=5  table format:
# name, ped, sigPed, crate, chan, softID-m-s-e, RDO_ID;
#                                   ADC spectrum: [-20 ...  <=-10 ... *=0  ...  >=+10 ... :=+20 ... 60],  Xaxis=raw ADC + 20
 03td07  24  1.7 0x0c 0x69 id4134-104-1-14 3169 :.........<.........*.........>.........124555431.:...11....:.........:......... qa=+
 03td08  38  1.7 0x0c 0x68 id4133-104-1-13 3139 :.........<.........*.........>.........:.........:...124555422....1..:..1...... qa=+
 03td09  25  1.3 0x0c 0x4b id4132-104-1-12 2269 :.........<.........*.........>.........:.245653..:......1..:.........:......... qa=+
 03td10  26  1.3 0x0c 0x4a id4131-104-1-11 2239 :.........<.........*.........>.........:...356541:.........:.........:......... qa=+
 03td11  28  1.3 0x0c 0x49 id4130-104-1-10 2209 :.........<.........*.........>.........:....245652.........:.........:......... qa=+
 03td12  29  1.3 0x0c 0x48 id4129-104-1-09 2179 :.........<.........*.........>.........:.....1355553.1.....:.........:......... qa=+
 03td13  33  1.7 0x0c 0x2b id4128-104-1-08 1309 :.........<.........*.........>.........:.........1356542...:...1.....:......... qa=+
 03td14  30  1.7 0x0c 0x2a id4127-104-1-07 1279 :.........<.........*.........>.........:......1456531..1...:.........:......... qa=+
 03td15  37  1.7 0x0c 0x29 id4126-104-1-06 1249 :.........<.........*.........>.........:.........:..12456532...1.....:..1...... qa=+
 03td16  34  1.3 0x0c 0x28 id4125-104-1-05 1219 :.........<.........*.........>.........:.........:346653...:.........:......... qa=+
 03td17  27  1.7 0x0c 0x0b id4124-104-1-04  349 :.........<.........*.........>.......1.:.1.23565321..11....:.........:......... qa=+
 03td18  23  1.7 0x0c 0x0a id4123-104-1-03  319 :.........<.........*.........>.......111456531...:.........:.........:......... qa=+
 03td19  20  1.3 0x0c 0x09 id4122-104-1-02  289 :.........<.........*.........>......3456541......:.........:.........:......... qa=+
 03td20  21  2.2 0x0c 0x08 id4121-104-1-01  259 :.........<.........*.........>......23455554312..:.........:.........:......... qa=+
 03td21  32  1.7 0x1b 0x14 id0461-012-2-01  606 :.........<.........*.........>.........:......1135555431...:.........:......... qa=+
 03td22  36  1.3 0x1b 0x15 id0462-012-2-02  636 :.........<.........*.........>.........:.........:..1356542:.1......11......... qa=+
 03td23  30  1.7 0x1b 0x16 id0463-012-2-03  666 :.........<.........*.........>.........:......24555441.....1......1..:......... qa=+
 03td24  35  1.7 0x1b 0x17 id0464-012-2-04  696 :.........<.........*.........>.........:.........:.345653211.........:1........ qa=+
 03td25  39  1.7 0x1b 0x34 id0465-012-2-05 1566 :.........<.........*.........>.........:.........:....12455542.1.....:......... qa=+
 03td26  27  1.3 0x1b 0x35 id0466-012-2-06 1596 :.........<.........*.........>.........:...2456531....1....:.........:......... qa=+
 03td27  28  1.3 0x1b 0x36 id0467-012-2-07 1626 :.........<.........*.........>.........:.....25654211...1..:.........:......... qa=+
 03td28  23  1.7 0x1b 0x37 id0468-012-2-08 1656 :.........<.........*.........>........13456542...:1........:.........:......... qa=+
 03td29  40  1.7 0x1b 0x54 id0469-012-2-09 2526 :.........<.........*.........>.........:.........:......2455543.1....:..1...... qa=+
 03td30  36  1.7 0x1b 0x55 id0470-012-2-10 2556 :.........<.........*.........>.........:.........:.14566421:.........:......... qa=+
 03td31  28  1.3 0x1b 0x56 id0471-012-2-11 2586 :.........<.........*.........>.........:....1256553........:.........:......... qa=+
 03td32  26  1.7 0x1b 0x57 id0472-012-2-12 2616 :.........<.........*.........>.........:..13565431....1....:........1:......... qa=+
 03td33  32  1.3 0x1b 0x74 id0473-012-2-13 3486 :.........<.........*.........>.........:.......1355653.....:.........:......... qa=+
 03td34  19  1.7 0x1b 0x75 id0474-012-2-14 3516 :.........<.........*.........>.....245654...1....:.........:.........:......... qa=+
 03td35  32  1.3 0x1b 0x76 id0475-012-2-15 3546 :.........<.........*.........>.........:........2456541....:1....1...1......... qa=+
 03td36  24  1.3 0x1b 0x77 id0476-012-2-16 3576 :.........<.........*.........>.........:.356543..1.........:.........:......... qa=+
 03td37  37  1.7 0x1b 0x94 id0477-012-2-17 4446 :.........<.........*.........>.........:.........:...1356542.........:......... qa=+
 03td38  35  1.7 0x1b 0x95 id0478-012-2-18 4476 :.........<.........*.........>.........:.........:.2456532.:...1.....1......... qa=+
 03td39  34  1.7 0x1b 0x96 id0479-012-2-19 4506 :.........<.........*.........>.........:.........:3455542..:..1......1......... qa=+
 03td40  38  1.7 0x1b 0x97 id0480-012-2-20 4536 :.........<.........*.........>.........:.........:....14565431.......:......... qa=+
 03te01  17  1.3 0x0c 0x8f id4120-103-2-20 4309 :.........<.........*.........>...2456542.........:.........:.........:......... qa=+
 03te02  23  1.7 0x0c 0x8e id4119-103-2-19 4279 :.........<.........*.........>.........:356542...:1........:.........:......... qa=+
 03te03  27  1.7 0x0c 0x8d id4118-103-2-18 4249 :.........<.........*.........>.........:...23565421........:.........:......... qa=+
 03te04  25  1.3 0x0c 0x8c id4117-103-2-17 4219 :.........<.........*.........>.........:.3566531.1..11.....:.........:......... qa=+
 03te05  30  1.7 0x0c 0x6f id4116-103-2-16 3349 :.........<.........*.........>.........:......23565421..1..:.........:......... qa=+
 03te06  36  1.3 0x0c 0x6e id4115-103-2-15 3319 :.........<.........*.........>.........:.........:..2456532:...1.....:......... qa=+
 03te07  22  1.7 0x0c 0x6d id4114-103-2-14 3289 :.........<.........*.........>........2456543....:.........:.........:......... qa=+
 03te08  43  2.2 0x0c 0x6c id4113-103-2-13 3259 :.........<.........*.........>.........:.........:........34555543111:......... qa=+
 03te09  28  1.3 0x0c 0x4f id4112-103-2-12 2389 :.........<.........*.........>.........:....23565431.......:.........:......... qa=+
 03te10  26  1.7 0x0c 0x4e id4111-103-2-11 2359 :.........<.........*.........>.........1..24565421...1.....:.........:...1..... qa=+
 03te11  33  1.7 0x0c 0x4d id4110-103-2-10 2329 :.........<.........*.........>.........:........3455542....:.........:......... qa=+
 03te12  25  1.3 0x0c 0x4c id4109-103-2-09 2299 :.........<.........*.........>.........:.1356552.:.........:.........:......... qa=+
 03te13  33  1.7 0x0c 0x2f id4108-103-2-08 1429 :.........<.........*.........>.........:........1355553.11.:...1.....:...1..... qa=+
 03te14  30  1.3 0x0c 0x2e id4107-103-2-07 1399 :.........<.........*.........>.........:......2556532.1.1..:.........:......... qa=+
 03te15  32  1.7 0x0c 0x2d id4106-103-2-06 1369 :.........<.........*.........>.........:........2455541....:.........:......... qa=+
 03te16  33  1.7 0x0c 0x2c id4105-103-2-05 1339 :.........<.........*.........>.........:.........35555311..:.........:......... qa=+
 03te17  22  1.3 0x0c 0x0f id4104-103-2-04  469 :.........<.........*.........>.........35654211..:.........:.........:......... qa=+
 03te18  25  1.7 0x0c 0x0e id4103-103-2-03  439 :.........<.........*.........>.........:..2455531:1........:.........:......... qa=+
 03te19  28  1.3 0x0c 0x0d id4102-103-2-02  409 :.........<.........*.........>.........:...13456531........:.........:......... qa=+
 03te20  27  1.3 0x0c 0x0c id4101-103-2-01  379 :.........<.........*.........>.........:...245653:...1.....:........1:......... qa=+
 03te21  26  1.7 0x1b 0x10 id0481-013-1-01  486 :.........<.........*.........>.........:.13556542:.........:.........:......... qa=+
 03te22  22  1.7 0x1b 0x11 id0482-013-1-02  516 :.........<.........*.........>.........345554311.:....1....1.........:......... qa=+
 03te23  31  1.7 0x1b 0x12 id0483-013-1-03  546 :.........<.........*.........>.........:......124555432...1:.........:......... qa=+
 03te24  34  1.7 0x1b 0x13 id0484-013-1-04  576 :.........<.........*.........>.........:.........21455552..1....1....:......... qa=+
 03te25  38  1.7 0x1b 0x30 id0485-013-1-05 1446 :.........<.........*.........>.........:.........:...2355543.........:......... qa=+
 03te26  35  1.7 0x1b 0x31 id0486-013-1-06 1476 :.........<.........*.........>.........:.........:.34565411:..11.....:......... qa=+
 03te27  28  1.7 0x1b 0x32 id0487-013-1-07 1506 :.........<.........*.........>.........:...13555531.1......:.........:1........ qa=+
 03te28  24  1.7 0x1b 0x33 id0488-013-1-08 1536 :.........<.........*.........>.........:.3455542.:.........:......1..:..1...... qa=+
 03te29  33  2.2 0x1b 0x50 id0489-013-1-09 2406 :.........<.........*.........>.........:.......134555542...:.........:......... qa=+
 03te30  29  1.7 0x1b 0x51 id0490-013-1-10 2436 :.........<.........*.........>.........:....1345654311....1:.........:......... qa=+
 03te31  28  1.7 0x1b 0x52 id0491-013-1-11 2466 :.........<.........*.........>.........:....3456541........:.........:......... qa=+
 03te32   0  0.9 0x1b 0x53 id0492-013-1-12 2496 :.........<.........7.........>.........:.........:.........:.........:......... qa=0
 03te33  29  1.7 0x1b 0x70 id0493-013-1-13 3366 :.........<.........*.........>.........:.....2356543.......:.........:......... qa=+
 03te34  35  1.7 0x1b 0x71 id0494-013-1-14 3396 :.........<.........*.........>.........:.........123555542.:.1.......:......... qa=+
 03te35  31  1.7 0x1b 0x72 id0495-013-1-15 3426 :.........<.........*.........>.........:......124565321....:...1...1.:......... qa=+
 03te36  28  1.7 0x1b 0x73 id0496-013-1-16 3456 :.........<.........*.........>.........:....13565421.......:........1:......... qa=+
 03te37  36  1.7 0x1b 0x90 id0497-013-1-17 4326 :.........<.........*.........>.........:.........:..23555531..11.....:......... qa=+
 03te38  30  1.7 0x1b 0x91 id0498-013-1-18 4356 :.........<.........*.........>.........:......1456542......:.......1.:......... qa=+
 03te39  30  2.2 0x1b 0x92 id0499-013-1-19 4386 :.........<.........*.........>.........:......14555521....11.........:......... qa=+
 03te40  23  1.7 0x1b 0x93 id0500-013-1-20 4416 :.........<.........*.........>.........13555431..1.........:.........:......... qa=+
 03tf01  19  1.7 0x0c 0x93 id4100-103-1-20 4429 :.........<.........*.........>....13555531.......:.........:.........:......... qa=+
 03tf02  15  1.7 0x0c 0x92 id4099-103-1-19 4399 :.........<.........*.........>.3456543.:.....1...:.........:.........:......... qa=+
 03tf03  25  1.7 0x0c 0x91 id4098-103-1-18 4369 :.........<.........*.........>.........:.24565421:.........:.........:......... qa=+
 03tf04  18  1.7 0x0c 0x90 id4097-103-1-17 4339 :.........<.........*.........>...2355553...1.1...:.........:.........:......... qa=+
 03tf05  23  1.7 0x0c 0x73 id4096-103-1-16 3469 :.........<.........*.........>.........2356542...:.........:.........:......... qa=+
 03tf06  35  1.7 0x0c 0x72 id4095-103-1-15 3439 :.........<.........*.........>.........:.........:135555411:.........:......... qa=+
 03tf07  35  1.3 0x0c 0x71 id4094-103-1-14 3409 :.........<.........*.........>.........:.........:12456531.:1........:......... qa=+
 03tf08  38  1.7 0x0c 0x70 id4093-103-1-13 3379 :.........<.........*.........>.........:.........:....1456541....1...:.......1. qa=+
 03tf09  28  0.9 0x0c 0x53 id4092-103-1-12 2509 :.........<.........*.........>.........:....2456542.1....1.:.........:......... qa=+
 03tf10  26  1.7 0x0c 0x52 id4091-103-1-11 2479 :.........<.........*.........>.........:..245654.:1........:.........:......... qa=+
 03tf11  34  1.7 0x0c 0x51 id4090-103-1-10 2449 :.........<.........*.........>.........:.........:245654211:.........:1........ qa=+
 03tf12  32  2.2 0x0c 0x50 id4089-103-1-09 2419 :.........<.........*.........>.........:.......135555311...:1..1.....:......... qa=+
 03tf13  35  1.7 0x0c 0x33 id4088-103-1-08 1549 :.........<.........*.........>.........:.........:1355542..:...1.....:......... qa=+
 03tf14  27  1.7 0x0c 0x32 id4087-103-1-07 1519 :.........<.........*.........>.........:...3455543.........:.........:......... qa=+
 03tf15  24  1.7 0x0c 0x31 id4086-103-1-06 1489 :.........<.........*.........>.........:1455543..:.....1...:.........:......... qa=+
 03tf16  32  1.7 0x0c 0x30 id4085-103-1-05 1459 :.........<.........*.........>.........:........3456542....:.........:......... qa=+
 03tf17  30  1.3 0x0c 0x13 id4084-103-1-04  589 :.........<.........*.........>.........:......135655321....:.....1...:......... qa=+
 03tf18  29  1.3 0x0c 0x12 id4083-103-1-03  559 :.........<.........*.........>.........:....1.356553.1.....:.........:......... qa=+
 03tf19  27  1.3 0x0c 0x11 id4082-103-1-02  529 :.........<.........*.........>.........:..1255652:1........:.........:......... qa=+
 03tf20  20  1.3 0x0c 0x10 id4081-103-1-01  499 :.........<.........*.........>......1356543..1...:.........:.........:......... qa=+
 03tf21  31  1.7 0x1b 0x0c id0501-013-2-01  366 :.........<.........*.........>.........:......1245555212...:.....1...:......... qa=+
 03tf22  31  1.7 0x1b 0x0d id0502-013-2-02  396 :.........<.........*.........>.........:......123555442.1..:.........:......... qa=+
 03tf23  34  2.2 0x1b 0x0e id0503-013-2-03  426 :.........<.........*.........>.........:.........:24555531.:.........:......... qa=+
 03tf24  33  1.7 0x1b 0x0f id0504-013-2-04  456 :.........<.........*.........>.........:.........2456543...:.........:......... qa=+
 03tf25  28  1.3 0x1b 0x2c id0505-013-2-05 1326 :.........<.........*.........>.........:...13556542..1.....:.........:......... qa=+
 03tf26  39  1.7 0x1b 0x2d id0506-013-2-06 1356 :.........<.........*.........>.........:.........:......34555431.....:......... qa=+
 03tf27  30  1.7 0x1b 0x2e id0507-013-2-07 1386 :.........<.........*.........>.........:......235655311....:1........:......... qa=+
 03tf28  30  1.7 0x1b 0x2f id0508-013-2-08 1416 :.........<.........*.........>.........:......24555431.....:....1....:......... qa=+
#03tf29  34  1.7 0x1b 0x4c id0509-013-2-09 2286 :.........<.........*.........>.........:.........13455543..:.........:......... qa=+
 03tf30  30  1.7 0x1b 0x4d id0510-013-2-10 2316 :.........<.........*.........>.........:......2455542......:.........:......... qa=+
 03tf31  27  1.7 0x1b 0x4e id0511-013-2-11 2346 :.........<.........*.........>.........:...2456532.........:...1.1...:......... qa=+
 03tf32  27  1.7 0x1b 0x4f id0512-013-2-12 2376 :.........<.........*.........>.........:..24555431.........:......1..:......... qa=+
 03tf33  26  1.7 0x1b 0x6c id0513-013-2-13 3246 :.........<.........*.........>.........:.234565421.........:.........:......... qa=+
 03tf34  31  1.7 0x1b 0x6d id0514-013-2-14 3276 :.........<.........*.........>.........:......23556531.1..1:.........:......... qa=+
 03tf35  25  1.7 0x1b 0x6e id0515-013-2-15 3306 :.........<.........*.........>.........:.2456543.21.1......:.........:......... qa=+
 03tf36  25  1.3 0x1b 0x6f id0516-013-2-16 3336 :.........<.........*.........>.........:13556532.1.1..1....:.........:........1 qa=+
 03tf37  27  1.7 0x1b 0x8c id0517-013-2-17 4206 :.........<.........*.........>.........:...14565421..1.1...:.........:.......1. qa=+
 03tf38  36  1.3 0x1b 0x8d id0518-013-2-18 4236 :.........<.........*.........>.........:.........:..345653.:....1....:......... qa=+
 03tf39  28  1.3 0x1b 0x8e id0519-013-2-19 4266 :.........<.........*.........>.........:.....356543........1.........:......... qa=+
 03tf40  34  1.3 0x1b 0x8f id0520-013-2-20 4296 :.........<.........*.........>.........:.........13456542..:.........:......... qa=+
 03tg01  27  1.3 0x0c 0x97 id4080-102-2-20 4549 :.........<.........*.........>.........:...13565321........:.........:......... qa=+
 03tg02  29  1.3 0x0c 0x96 id4079-102-2-19 4519 :.........<.........*.........>.........:.....1456531.......:.........:......... qa=+
 03tg03  20  1.3 0x0c 0x95 id4078-102-2-18 4489 :.........<.........*.........>......346642.......:.........:.........:......... qa=+
 03tg04  30  1.3 0x0c 0x94 id4077-102-2-17 4459 :.........<.........*.........>.........:.......25654......1:.........:......... qa=+
 03tg05  25  1.3 0x0c 0x77 id4076-102-2-16 3589 :.........<.........*.........>.........:.3456531.:.........:.........:......... qa=+
 03tg06  33  1.7 0x0c 0x76 id4075-102-2-15 3559 :.........<.........*.........>.........:.........145653..11:.........:......... qa=+
 03tg07  23  1.3 0x0c 0x75 id4074-102-2-14 3529 :.........<.........*.........>........1345642..1.:1....1...:.........:......... qa=+
 03tg08  36  0.9 0x0c 0x74 id4073-102-2-13 3499 :.........<.........*.........>.........:.........:..2456541:.........:......... qa=+
 03tg09  30  1.3 0x0c 0x57 id4072-102-2-12 2629 :.........<.........*.........>.........:......13565531.....:.........:......... qa=+
 03tg10  26  1.7 0x0c 0x56 id4071-102-2-11 2599 :.........<.........*.........>.........:..1356541:..11.....:.........:......... qa=+
 03tg11  30  1.3 0x0c 0x55 id4070-102-2-10 2569 :.........<.........*.........>.........:.......3565421.....:........1:......... qa=+
 03tg12  29  1.7 0x0c 0x54 id4069-102-2-09 2539 :.........<.........*.........>.........:.....1356542.......:.........:......... qa=+
 03tg13  42  1.7 0x0c 0x37 id4068-102-2-08 1669 :.........<.........*.........>.........:.........:........1455542....:.1....... qa=+
 03tg14  31  1.7 0x0c 0x36 id4067-102-2-07 1639 :.........<.........*.........>.........:.......2456541.....:.........:......... qa=+
 03tg15  32  1.7 0x0c 0x35 id4066-102-2-06 1609 :.........<.........*.........>.........:.......13455542....:.........:......... qa=+
 03tg16  34  1.7 0x0c 0x34 id4065-102-2-05 1579 :.........<.........*.........>.........:.........:3456531..:.........:......... qa=+
 03tg17  24  1.7 0x0c 0x17 id4064-102-2-04  709 :.........<.........*.........>.........:1456531..:.........:.........:......... qa=+
 03tg18  23  1.3 0x0c 0x16 id4063-102-2-03  679 :.........<.........*.........>.........2456531...:.1.......:.........:......... qa=+
 03tg19  30  1.3 0x0c 0x15 id4062-102-2-02  649 :.........<.........*.........>.........:......1356553....1.:.........:......... qa=+
 03tg20  27  1.7 0x0c 0x14 id4061-102-2-01  619 :.........<.........*.........>.........:..2345652:.......1.:.........:......... qa=+
 03tg21  32  1.7 0x1b 0x08 id0521-014-1-01  246 :.........<.........*.........>.........:.......13456542....:.........:......... qa=+
 03tg22  29  1.3 0x1b 0x09 id0522-014-1-02  276 :.........<.........*.........>.........:.....23565431.1....:.1.......:......... qa=+
 03tg23  34  1.7 0x1b 0x0a id0523-014-1-03  306 :.........<.........*.........>.........:.........245555311.:......1.1:......... qa=+
 03tg24  29  1.7 0x1b 0x0b id0524-014-1-04  336 :.........<.........*.........>.........:...1134555431....1.:.........:......... qa=+
 03tg25  28  1.7 0x1b 0x28 id0525-014-1-05 1206 :.........<.........*.........>.........:...135555411.......:.........:......... qa=+
 03tg26  28  1.3 0x1b 0x29 id0526-014-1-06 1236 :.........<.........*.........>.........:....1456542........:.........:......... qa=+
 03tg27  31  1.3 0x1b 0x2a id0527-014-1-07 1266 :.........<.........*.........>.........:.......1355553.11..:.........:......... qa=+
 03tg28  29  1.3 0x1b 0x2b id0528-014-1-08 1296 :.........<.........*.........>.........:.....24565421..1...:.........:......... qa=+
 03tg29  25  1.3 0x1b 0x48 id0529-014-1-09 2166 :.........<.........*.........>.........:.23555531:......1.1:.........:......... qa=+
 03tg30  27  1.7 0x1b 0x49 id0530-014-1-10 2196 :.........<.........*.........>.........:...2456531.1.......:.........:......... qa=+
 03tg31  30  1.3 0x1b 0x4a id0531-014-1-11 2226 :.........<.........*.........>.........:......3466522......:.........:.1....... qa=+
 03tg32  33  1.3 0x1b 0x4b id0532-014-1-12 2256 :.........<.........*.........>.........:.........35555311..:.1.......:......... qa=+
#03tg33  33  1.7 0x1b 0x68 id0533-014-1-13 3126 :.........<.........*.........>.........:.........2455543...:.........:......... qa=+
 03tg34  26  1.7 0x1b 0x69 id0534-014-1-14 3156 :.........<.........*.........>.........:..24565421...1.....:.........:......... qa=+
 03tg35  28  1.7 0x1b 0x6a id0535-014-1-15 3186 :.........<.........*.........>.........:.....45654.........:1....1...:......... qa=+
 03tg36  19  1.7 0x1b 0x6b id0536-014-1-16 3216 :.........<.........*.........>.....14565421.1....1.........:.........:......... qa=+
 03tg37  28  1.3 0x1b 0x88 id0537-014-1-17 4086 :.........<.........*.........>.........:....34565311.......:.........:......... qa=+
 03tg38  28  1.3 0x1b 0x89 id0538-014-1-18 4116 :.........<.........*.........>.........:....13565421.......:.........:......... qa=+
 03tg39  28  1.3 0x1b 0x8a id0539-014-1-19 4146 :.........<.........*.........>.........:...12456531........:.........:......... qa=+
 03tg40  29  1.3 0x1b 0x8b id0540-014-1-20 4176 :.........<.........*.........>.........:....12456532....11.:.........:......... qa=+
 03th01  29  1.7 0x0c 0x9b id4060-102-1-20 4669 :.........<.........*.........>.........:.....145654.......1:.........:......... qa=+
 03th02  46  1.3 0x0c 0x9a id4059-102-1-19 4639 :.........<.........*.........>.........:.........:.........:...4565422......... qa=+
 03th03  18  1.7 0x0c 0x99 id4058-102-1-18 4609 :.........<.........*.........>.....3565521.......:.........:.........:......... qa=+
 03th04  28  1.3 0x0c 0x98 id4057-102-1-17 4579 :.........<.........*.........>.........:.....3566421......1:.........:.1....... qa=+
 03th05  28  1.7 0x0c 0x7b id4056-102-1-16 3709 :.........<.........*.........>.........:.....35653.11......:.........:......... qa=+
 03th06  38  1.3 0x0c 0x7a id4055-102-1-15 3679 :.........<.........*.........>.........:.........:....2456541........:......... qa=+
 03th07  36  1.3 0x0c 0x79 id4054-102-1-14 3649 :.........<.........*.........>.........:.........:.1256642.:.........:......... qa=+
 03th08  27  1.3 0x0c 0x78 id4053-102-1-13 3619 :.........<.........*.........>.........:...2566421......1..:.........:......... qa=+
 03th09  34  1.3 0x0c 0x5b id4052-102-1-12 2749 :.........<.........*.........>.........:.........:.356542..:.........:........1 qa=+
 03th10  33  1.7 0x0c 0x5a id4051-102-1-11 2719 :.........<.........*.........>.........:........234555431..:.........:......... qa=+
 03th11  27  1.7 0x0c 0x59 id4050-102-1-10 2689 :.........<.........*.........>.........:....356531..1......:.........:......... qa=+
 03th12  26  1.3 0x0c 0x58 id4049-102-1-09 2659 :.........<.........*.........>.........:..13565431.1.1.....:...1.....:......... qa=+
 03th13  33  1.3 0x0c 0x3b id4048-102-1-08 1789 :.........<.........*.........>.........:........12556531..1:.........:......... qa=+
 03th14  20  1.3 0x0c 0x3a id4047-102-1-07 1759 :.........<.........*.........>.......256542......1.........:.........:......... qa=+
 03th15  32  1.3 0x0c 0x39 id4046-102-1-06 1729 :.........<.........*.........>.........:........1256653....:.........:......... qa=+
 03th16  35  1.3 0x0c 0x38 id4045-102-1-05 1699 :.........<.........*.........>.........:.........:.1456531.:.........:......... qa=+
 03th17  30  1.3 0x0c 0x1b id4044-102-1-04  829 :.........<.........*.........>.........:......1256553.1....:.........:......... qa=+
 03th18  34  1.3 0x0c 0x1a id4043-102-1-03  799 :.........<.........*.........>.........:.........:.356543..:.1.......:1........ qa=+
 03th19  34  1.3 0x0c 0x19 id4042-102-1-02  769 :.........<.........*.........>.........:.........1.4565411.:.........:......... qa=+
 03th20  22  1.7 0x0c 0x18 id4041-102-1-01  739 :.........<.........*.........>........1455542....:.....1...:....1....:......... qa=+
 03th21  32  2.2 0x1b 0x04 id0541-014-2-01  126 :.........<.........*.........>.........:........2355553....:.........:......... qa=+
 03th22  37  1.7 0x1b 0x05 id0542-014-2-02  156 :.........<.........*.........>.........:.........:..124555431.1......:......... qa=+
 03th23  32  1.7 0x1b 0x06 id0543-014-2-03  186 :.........<.........*.........>.........:.......234565431..11........1:......... qa=+
 03th24  29  1.7 0x1b 0x07 id0544-014-2-04  216 :.........<.........*.........>.........:....11355542..1.1..:...1.....:....1.... qa=+
 03th25  31  1.7 0x1b 0x24 id0545-014-2-05 1086 :.........<.........*.........>.........:....1124555532.1...:.........:......... qa=+
 03th26  28  1.3 0x1b 0x25 id0546-014-2-06 1116 :.........<.........*.........>.........:....34565421.......:.........:...1..... qa=+
 03th27  36  1.7 0x1b 0x26 id0547-014-2-07 1146 :.........<.........*.........>.........:.........:..13555542.....1...:..1...... qa=+
 03th28  21  1.7 0x1b 0x27 id0548-014-2-08 1176 :.........<.........*.........>.......2455542..1..:.........:...1.....:......... qa=+
 03th29  33  1.7 0x1b 0x44 id0549-014-2-09 2046 :.........<.........*.........>.........:.........24555421..:1........:......... qa=+
 03th30  30  1.7 0x1b 0x45 id0550-014-2-10 2076 :.........<.........*.........>.........:.......3555431...1.:1........:......... qa=+
 03th31  29  1.7 0x1b 0x46 id0551-014-2-11 2106 :.........<.........*.........>.........:.....34555431..1.1.:.1.......:......... qa=+
 03th32  24  1.3 0x1b 0x47 id0552-014-2-12 2136 :.........<.........*.........>.........:.2565431.:..1......:.........:......... qa=+
 03th33  32  1.7 0x1b 0x64 id0553-014-2-13 3006 :.........<.........*.........>.........:.......234555431..1:.........:......... qa=+
 03th34  38  1.7 0x1b 0x65 id0554-014-2-14 3036 :.........<.........*.........>.........:.........:....24555431....1..:......... qa=+
 03th35  30  1.3 0x1b 0x66 id0555-014-2-15 3066 :.........<.........*.........>.........:....114555542.1...1:.........:......... qa=+
 03th36  26  1.7 0x1b 0x67 id0556-014-2-16 3096 :.........<.........*.........>.........:..1455541:11.......:.........:......... qa=+
 03th37  27  1.3 0x1b 0x84 id0557-014-2-17 3966 :.........<.........*.........>.........:...1356542.........:.........:......... qa=+
 03th38  32  1.7 0x1b 0x85 id0558-014-2-18 3996 :.........<.........*.........>.........:........2455542....:.........:......... qa=+
 03th39  24  1.7 0x1b 0x86 id0559-014-2-19 4026 :.........<.........*.........>.........:3455532..1........1:.........:......... qa=+
 03th40  26  1.7 0x1b 0x87 id0560-014-2-20 4056 :.........<.........*.........>.........:..2356641:1....1...:.........:..1...... qa=+
 03ti01  26  1.3 0x0c 0x9f id4040-101-2-20 4789 :.........<.........*.........>.........:..245653.:..1......:.........:......... qa=+
 03ti02  26  1.3 0x0c 0x9e id4039-101-2-19 4759 :.........<.........*.........>.........:..246652.:....1....:.........:......... qa=+
 03ti03  17  1.3 0x0c 0x9d id4038-101-2-18 4729 :.........<.........*.........>...355641:.........:1........:.........:......... qa=+
 03ti04  28  1.3 0x0c 0x9c id4037-101-2-17 4699 :.........<.........*.........>.........:....246642.........:.........:......... qa=+
 03ti05  40  1.3 0x0c 0x7f id4036-101-2-16 3829 :.........<.........*.........>.........:.........:....1.1356552......:......... qa=+
 03ti06  30  1.3 0x0c 0x7e id4035-101-2-15 3799 :.........<.........*.........>.........:.......256542.1....:.........:......... qa=+
 03ti07  31  1.3 0x0c 0x7d id4034-101-2-14 3769 :.........<.........*.........>.........:.......246652......:.........:......... qa=+
 03ti08  30  1.3 0x0c 0x7c id4033-101-2-13 3739 :.........<.........*.........>.........:......1466421......:.........:......... qa=+
 03ti09  31  1.3 0x0c 0x5f id4032-101-2-12 2869 :.........<.........*.........>.........:.......24565311....11........:......... qa=+
 03ti10  29  1.3 0x0c 0x5e id4031-101-2-11 2839 :.........<.........*.........>.........:......256642.......:.1.......:......... qa=+
 03ti11  29  1.3 0x0c 0x5d id4030-101-2-10 2809 :.........<.........*.........>.........:......356531..111..:.........:......... qa=+
 03ti12  30  1.7 0x0c 0x5c id4029-101-2-09 2779 :.........<.........*.........>.........:......14565211.....:.........:......... qa=+
 03ti13  33  1.3 0x0c 0x3f id4028-101-2-08 1909 :.........<.........*.........>.........:.........2466531...1.....11..:......... qa=+
 03ti14  30  1.3 0x0c 0x3e id4027-101-2-07 1879 :.........<.........*.........>.........:.......356541......1..1.1....:......... qa=+
 03ti15  26  1.7 0x0c 0x3d id4026-101-2-06 1849 :.........<.........*.........>.........:..1356541:1........:.........:......... qa=+
 03ti16  33  1.3 0x0c 0x3c id4025-101-2-05 1819 :.........<.........*.........>.........:.........2456531...:.........:......... qa=+
 03ti17  32  1.3 0x0c 0x1f id4024-101-2-04  949 :.........<.........*.........>.........:........2566411....:.........:......... qa=+
 03ti18  30  1.3 0x0c 0x1e id4023-101-2-03  919 :.........<.........*.........>.........:.......356552......:.........:......... qa=+
 03ti19  28  1.3 0x0c 0x1d id4022-101-2-02  889 :.........<.........*.........>.........:.....3565411.......:.........:..1...... qa=+
