#L2-ped algorithm finishRun(7075009)
#L2H10,6,total event counter; x=cases,15014,15014,15014,0,0,0,
#L2ped  CPU/eve MPV 129 kTicks,  FWHM=5, seen eve=15014
# L2ped-Adc spectra, run=7075009, Z-scale is ln(yield), only first digit shown;  maxPedDev=5  table format:
# name, ped, sigPed, crate, chan, softID-m-s-e, RDO_ID;
#                                   ADC spectrum: [-20 ...  <=-10 ... *=0  ...  >=+10 ... :=+20 ... 60],  Xaxis=raw ADC + 20
 02th29  22  1.3 0x1c 0x4c id0349-009-2-09 2285 :.........<.........*.........>.......468998741...:.........:.........:......... qa=+
 02th30  12  1.3 0x1c 0x4d id0350-009-2-10 2315 :.........<.........*.......358998752...:.........:.........:.........:......... qa=+
 02th31  16  1.7 0x1c 0x4e id0351-009-2-11 2345 :.........<.........*.........>.257999753.........:.........:.........:......... qa=+
 02th32  21  1.7 0x1c 0x4f id0352-009-2-12 2375 :.........<.........*.........>......157999751....:.........:.........:......... qa=+
 02th33  29  1.3 0x1c 0x6c id0353-009-2-13 3245 :.........<.........*.........>.........:....1368998631.....:.........:......... qa=+
 02th34  28  1.3 0x1c 0x6d id0354-009-2-14 3275 :.........<.........*.........>.........:...25799874........:.........:......... qa=+
 02th35  22  1.3 0x1c 0x6e id0355-009-2-15 3305 :.........<.........*.........>........47899751...:.........:.........:......... qa=+
 02th36  23  1.3 0x1c 0x6f id0356-009-2-16 3335 :.........<.........*.........>.........36899852..:.........:.........:......... qa=+
 02th37  20  1.3 0x1c 0x8c id0357-009-2-17 4205 :.........<.........*.........>.....136899863.....:.........:.........:......... qa=+
 02th38  24  1.7 0x1c 0x8d id0358-009-2-18 4235 :.........<.........*.........>.........257999852.:.........:.........:......... qa=+
 02th39  24  1.3 0x1c 0x8e id0359-009-2-19 4265 :.........<.........*.........>.........258998741.:.........:.........:......... qa=+
 02th40  21  1.7 0x1c 0x8f id0360-009-2-20 4295 :.........<.........*.........>......2579997521...:.........:.........:......... qa=+
 02ti01  37  1.3 0x0d 0x97 id4240-106-2-20 4548 :.........<.........*.........>.........:.........:...36899863........:......... qa=+
 02ti02  37  1.3 0x0d 0x96 id4239-106-2-19 4518 :.........<.........*.........>.........:.........:..24799862.........:......... qa=+
 02ti03  39  1.7 0x0d 0x95 id4238-106-2-18 4488 :.........<.........*.........>.........:.........:.....3799974.......:......... qa=+
 02ti04  35  1.3 0x0d 0x94 id4237-106-2-17 4458 :.........<.........*.........>.........:.........:.15899741:.........:......... qa=+
 02ti05  36  1.3 0x0d 0x77 id4236-106-2-16 3588 :.........<.........*.........>.........:.........:.247998631.........:......... qa=+
 02ti06  36  0.9 0x0d 0x76 id4235-106-2-15 3558 :.........<.........*.........>.........:.........:.14799874:.........:......... qa=+
 02ti07  35  1.3 0x0d 0x75 id4234-106-2-14 3528 :.........<.........*.........>.........:.........:15899862.:.........:......... qa=+
 02ti08  31  1.3 0x0d 0x74 id4233-106-2-13 3498 :.........<.........*.........>.........:.......47999731....:.........:......... qa=+
 02ti09  39  1.3 0x0d 0x57 id4232-106-2-12 2628 :.........<.........*.........>.........:.........:...1268998752......:......... qa=+
 02ti10  41  1.3 0x0d 0x56 id4231-106-2-11 2598 :.........<.........*.........>.........:.........:.......46899863....:......... qa=+
 02ti11  38  1.7 0x0d 0x55 id4230-106-2-10 2568 :.........<.........*.........>.........:.........:...258999751.......:......... qa=+
 02ti12  41  1.7 0x0d 0x54 id4229-106-2-09 2538 :.........<.........*.........>.........:.........:.....14678998753...:......... qa=+
 02ti13  38  1.7 0x0d 0x37 id4228-106-2-08 1668 :.........<.........*.........>.........:.........:...268999741.......:......... qa=+
 02ti14  38  1.7 0x0d 0x36 id4227-106-2-07 1638 :.........<.........*.........>.........:.........:....47999851.......:......... qa=+
 02ti15  36  1.3 0x0d 0x35 id4226-106-2-06 1608 :.........<.........*.........>.........:.........:1368998741.........:......... qa=+
 02ti16  36  1.3 0x0d 0x34 id4225-106-2-05 1578 :.........<.........*.........>.........:.........:..36899864.........:......... qa=+
 02ti17  44  1.7 0x0d 0x17 id4224-106-2-04  708 :.........<.........*.........>.........:.........:.........2579998631:......... qa=+
 02ti18  44  1.3 0x0d 0x16 id4223-106-2-03  678 :.........<.........*.........>.........:.........:.........:3689987411......... qa=+
 02ti19  36  1.3 0x0d 0x15 id4222-106-2-02  648 :.........<.........*.........>.........:.........:..57998741.........:......... qa=+
 02ti20  43  1.3 0x0d 0x14 id4221-106-2-01  618 :.........<.........*.........>.........:.........:........2578998641.:1........ qa=+
 02ti21  25  1.7 0x1c 0x08 id0361-010-1-01  245 :.........<.........*.........>.........:.57999851:.........:.........:......... qa=+
 02ti22  21  1.3 0x1c 0x09 id0362-010-1-02  275 :.........<.........*.........>......147998741....:.........:.........:......... qa=+
 02ti23  19  1.3 0x1c 0x0a id0363-010-1-03  305 :.........<.........*.........>....147899852......:.........:.........:......... qa=+
 02ti24  21  1.3 0x1c 0x0b id0364-010-1-04  335 :.........<.........*.........>.......3689974.....:.........:.........:......... qa=+
 02ti25  14  1.7 0x1c 0x28 id0365-010-1-05 1205 :.........<.........*.........147999863.:.........:.........:.........:......... qa=+
 02ti26  21  1.3 0x1c 0x29 id0366-010-1-06 1235 :.........<.........*.........>......136899862....:.........:.........:......... qa=+
 02ti27  21  1.3 0x1c 0x2a id0367-010-1-07 1265 :.........<.........*.........>......258998631....:.........:.........:......... qa=+
 02ti28  22  1.3 0x1c 0x2b id0368-010-1-08 1295 :.........<.........*.........>.......25899862....:.........:.........:......... qa=+
 02ti29  22  2.2 0x1c 0x48 id0369-010-1-09 2165 :.........<.........*.........>......1478998753...:.........:.........:......... qa=+
 02ti30  23  1.3 0x1c 0x49 id0370-010-1-10 2195 :.........<.........*.........>........1478998631.:.........:.........:......... qa=+
 02ti31  16  1.7 0x1c 0x4a id0371-010-1-11 2225 :.........<.........*.........>..47999751.........:.........:.........:......... qa=+
 02ti32  22  1.3 0x1c 0x4b id0372-010-1-12 2255 :.........<.........*.........>........37899863...:.........:.........:......... qa=+
 02ti33  29  1.7 0x1c 0x68 id0373-010-1-13 3125 :.........<.........*.........>.........:....1468998751.....:.........:......... qa=+
 02ti34  26  1.3 0x1c 0x69 id0374-010-1-14 3155 :.........<.........*.........>.........:.35799873:.........:.........:......... qa=+
 02ti35  29  1.7 0x1c 0x6a id0375-010-1-15 3185 :.........<.........*.........>.........:.....469997511.....:.........:......... qa=+
 02ti36  28  1.3 0x1c 0x6b id0376-010-1-16 3215 :.........<.........*.........>.........:....3689975........:.........:......... qa=+
 02ti37  27  1.7 0x1c 0x88 id0377-010-1-17 4085 :.........<.........*.........>.........:.12689997521.......:.........:......... qa=+
 02ti38  26  1.3 0x1c 0x89 id0378-010-1-18 4115 :.........<.........*.........>.........:.36899873:.........:.........:......... qa=+
 02ti39  28  1.3 0x1c 0x8a id0379-010-1-19 4145 :.........<.........*.........>.........:...126899853.......:.........:......... qa=+
 02ti40  22  1.7 0x1c 0x8b id0380-010-1-20 4175 :.........<.........*.........>.......147999751...:.........:.........:......... qa=+
 02tj01  30  0.9 0x0d 0x9b id4220-106-1-20 4668 :.........<.........*.........>.........:......3699973......:.........:......... qa=+
 02tj02  34  1.3 0x0d 0x9a id4219-106-1-19 4638 :.........<.........*.........>.........:.........:5899861..:.........:......... qa=+
 02tj03  32  1.3 0x0d 0x99 id4218-106-1-18 4608 :.........<.........*.........>.........:.......36899863....:.........:......... qa=+
 02tj04  41  1.7 0x0d 0x98 id4217-106-1-17 4578 :.........<.........*.........>.........:.........:......257999741....:......... qa=+
 02tj05  30  1.3 0x0d 0x7b id4216-106-1-16 3708 :.........<.........*.........>.........:.......58998741....:.........:......... qa=+
 02tj06  29  1.3 0x0d 0x7a id4215-106-1-15 3678 :.........<.........*.........>.........:......5799862......:.........:......... qa=+
 02tj07  29  1.3 0x0d 0x79 id4214-106-1-14 3648 :.........<.........*.........>.........:.....46899752......:.........:......... qa=+
 02tj08  35  1.3 0x0d 0x78 id4213-106-1-13 3618 :.........<.........*.........>.........:.........:25799862.:.........:......... qa=+
 02tj09  38  1.3 0x0d 0x5b id4212-106-1-12 2748 :.........<.........*.........>.........:.........:...368998752.......:......... qa=+
 02tj10  39  1.7 0x0d 0x5a id4211-106-1-11 2718 :.........<.........*.........>.........:.........:....2579998651.....:......... qa=+
 02tj11  37  1.7 0x0d 0x59 id4210-106-1-10 2688 :.........<.........*.........>.........:.........:..257999752........:......... qa=+
 02tj12  35  1.7 0x0d 0x58 id4209-106-1-09 2658 :.........<.........*.........>.........:.........:257899864:.........:......... qa=+
 02tj13  40  1.7 0x0d 0x3b id4208-106-1-08 1788 :.........<.........*.........>.........:.........:.....468998751.....:......... qa=+
 02tj14  37  1.7 0x0d 0x3a id4207-106-1-07 1758 :.........<.........*.........>.........:.........:.1368999752........:......... qa=+
 02tj15  41  1.7 0x0d 0x39 id4206-106-1-06 1728 :.........<.........*.........>.........:.........:......257999752....:......... qa=+
 02tj16  42  1.7 0x0d 0x38 id4205-106-1-05 1698 :.........<.........*.........>.........:.........:......1357999742...:......... qa=+
 02tj17  36  1.3 0x0d 0x1b id4204-106-1-04  828 :.........<.........*.........>.........:.........:.368998631.........:......... qa=+
 02tj18  41  1.3 0x0d 0x1a id4203-106-1-03  798 :.........<.........*.........>.........:.........:.......47899863....:......... qa=+
 02tj19  46  1.3 0x0d 0x19 id4202-106-1-02  768 :.........<.........*.........>.........:.........:.........:1478998752......... qa=+
 02tj20  42  1.7 0x0d 0x18 id4201-106-1-01  738 :.........<.........*.........>.........:.........:.......257999852...:......... qa=+
 02tj21  21  1.3 0x1c 0x04 id0381-010-2-01  125 :.........<.........*.........>......468998751....:.........:.........:......... qa=+
 02tj22  22  1.3 0x1c 0x05 id0382-010-2-02  155 :.........<.........*.........>.......1478998751..:.........:.........:......... qa=+
 02tj23  19  1.3 0x1c 0x06 id0383-010-2-03  185 :.........<.........*.........>....247899863......:.........:.........:......... qa=+
 02tj24  16  1.3 0x1c 0x07 id0384-010-2-04  215 :.........<.........*.........>.26899863:.........:.........:.........:......... qa=+
 02tj25  22  2.2 0x1c 0x24 id0385-010-2-05 1085 :.........<.........*.........>......2578998741...:.........:.........:......... qa=+
 02tj26  18  1.7 0x1c 0x25 id0386-010-2-06 1115 :.........<.........*.........>....47899862.......:.........:.........:......... qa=+
 02tj27  14  1.7 0x1c 0x26 id0387-010-2-07 1145 :.........<.........*.........>47899863.:.........:.........:.........:......... qa=+
 02tj28  16  1.3 0x1c 0x27 id0388-010-2-08 1175 :.........<.........*.........>.46899863:.........:.........:.........:......... qa=+
 02tj29  24  1.3 0x1c 0x43 id0389-010-2-09 2015 :.........<.........*.........>.........:36899874.:.........:.........:......... qa=+
 02tj30  27  1.7 0x1c 0x42 id0390-010-2-10 1985 :.........<.........*.........>.........:..368998752........:.........:......... qa=+
 02tj31  21  1.7 0x1c 0x41 id0391-010-2-11 1955 :.........<.........*.........>......247999863....:.........:.........:......... qa=+
 02tj32  22  1.3 0x1c 0x40 id0392-010-2-12 1925 :.........<.........*.........>......1258998752...:.........:.........:......... qa=+
 02tj33  33  1.7 0x1c 0x64 id0393-010-2-13 3005 :.........<.........*.........>.........:........358999741..:.........:......... qa=+
 02tj34  33  1.7 0x1c 0x65 id0394-010-2-14 3035 :.........<.........*.........>.........:........468999752..:.........:......... qa=+
 02tj35  19  1.7 0x1c 0x66 id0395-010-2-15 3065 :.........<.........*.........>....2589997531.....:.........:.........:......... qa=+
 02tj36  30  1.3 0x1c 0x67 id0396-010-2-16 3095 :.........<.........*.........>.........:.....25899864......:.........:......... qa=+
 02tj37  28  1.3 0x1c 0x84 id0397-010-2-17 3965 :.........<.........*.........>.........:...36899874........:.........:......... qa=+
 02tj38  20  1.3 0x1c 0x85 id0398-010-2-18 3995 :.........<.........*.........>......47899852.....:.........:.........:......... qa=+
 02tj39  24  1.7 0x1c 0x86 id0399-010-2-19 4025 :.........<.........*.........>.........36899874..:.........:.........:......... qa=+
 02tj40  20  1.3 0x1c 0x87 id0400-010-2-20 4055 :.........<.........*.........>......37899751.....:.........:.........:......... qa=+
 03ta01  30  1.3 0x0d 0x9f id4200-105-2-20 4788 :.........<.........*.........>.........:......1589974......:.........:......... qa=+
 03ta02  36  0.9 0x0d 0x9e id4199-105-2-19 4758 :.........<.........*.........>.........:.........:..2699863:.........:......... qa=+
 03ta03  39  1.3 0x0d 0x9d id4198-105-2-18 4728 :.........<.........*.........>.........:.........:.....2699962.......:......... qa=+
 03ta04  31  1.3 0x0d 0x9c id4197-105-2-17 4698 :.........<.........*.........>.........:.......3799874.....:.........:......... qa=+
 03ta05  35  1.3 0x0d 0x7f id4196-105-2-16 3828 :.........<.........*.........>.........:.........:36899852.:.........:......... qa=+
 03ta06  33  1.3 0x0d 0x7e id4195-105-2-15 3798 :.........<.........*.........>.........:.........3689986...:.........:......... qa=+
 03ta07  25  1.3 0x0d 0x7d id4194-105-2-14 3768 :.........<.........*.........>.........:.3699973.:.........:.........:......... qa=+
 03ta08  38  1.3 0x0d 0x7c id4193-105-2-13 3738 :.........<.........*.........>.........:.........:....4799974........:......... qa=+
 03ta09  36  1.3 0x0d 0x5f id4192-105-2-12 2868 :.........<.........*.........>.........:.........:.2578998641........:......... qa=+
 03ta10  32  1.7 0x0d 0x5e id4191-105-2-11 2838 :.........<.........*.........>.........:.......257999741...:.........:......... qa=+
 03ta11  38  2.2 0x0d 0x5d id4190-105-2-10 2808 :.........<.........*.........>.........:.........:...3679998863......:......... qa=+
 03ta12  35  1.3 0x0d 0x5c id4189-105-2-09 2778 :.........<.........*.........>.........:.........:257899863:.........:......... qa=+
 03ta13  35  1.3 0x0d 0x3f id4188-105-2-08 1908 :.........<.........*.........>.........:.........:36899863.:.........:......... qa=+
 03ta14  35  1.3 0x0d 0x3e id4187-105-2-07 1878 :.........<.........*.........>.........:.........:25899863.:.........:......... qa=+
 03ta15  40  1.3 0x0d 0x3d id4186-105-2-06 1848 :.........<.........*.........>.........:.........:.....15899863......:......... qa=+
 03ta16  39  1.3 0x0d 0x3c id4185-105-2-05 1818 :.........<.........*.........>.........:.........:....146899851......:......... qa=+
 03ta17  36  1.3 0x0d 0x1f id4184-105-2-04  948 :.........<.........*.........>.........:.........:.368998641.........:......... qa=+
 03ta18  42  1.7 0x0d 0x1e id4183-105-2-03  918 :.........<.........*.........>.........:.........:......1368999742...:......... qa=+
 03ta19  40  1.3 0x0d 0x1d id4182-105-2-02  888 :.........<.........*.........>.........:.........:......368998641....:......... qa=+
 03ta20  39  1.3 0x0d 0x1c id4181-105-2-01  858 :.........<.........*.........>.........:.........:....478998741......:......... qa=+
 03ta21  26  1.7 0x1c 0x00 id0401-011-1-01    5 :.........<.........*.........>.........:.26899974:.........:.........:......... qa=+
 03ta22  23  1.3 0x1c 0x01 id0402-011-1-02   35 :.........<.........*.........>.......1368998741..:.........:.........:......... qa=+
 03ta23  24  1.7 0x1c 0x02 id0403-011-1-03   65 :.........<.........*.........>.........157999751.:.........:.........:......... qa=+
 03ta24  19  1.7 0x1c 0x03 id0404-011-1-04   95 :.........<.........*.........>....15899974.......:.........:.........:......... qa=+
 03ta25  17  1.7 0x1c 0x20 id0405-011-1-05  965 :.........<.........*.........>.157899875.........:.........:.........:......... qa=+
 03ta26  27  1.7 0x1c 0x21 id0406-011-1-06  995 :.........<.........*.........>.........:13578998741........:.........:......... qa=+
 03ta27  24  1.7 0x1c 0x22 id0407-011-1-07 1025 :.........<.........*.........>.........368999752.:.........:.........:......... qa=+
 03ta28  27  1.7 0x1c 0x23 id0408-011-1-08 1055 :.........<.........*.........>.........:.147899874.........:.........:......... qa=+
 03ta29  21  1.3 0x1c 0x47 id0409-011-1-09 2135 :.........<.........*.........>.......36899862....:.........:.........:......... qa=+
 03ta30  22  1.7 0x1c 0x46 id0410-011-1-10 2105 :.........<.........*.........>........47899864...:.........:.........:......... qa=+
 03ta31  21  1.7 0x1c 0x45 id0411-011-1-11 2075 :.........<.........*.........>.....1257999863....:.........:.........:......... qa=+
 03ta32  24  1.7 0x1c 0x44 id0412-011-1-12 2045 :.........<.........*.........>.........368998741.:.........:.........:......... qa=+
 03ta33  26  1.7 0x1c 0x60 id0413-011-1-13 2885 :.........<.........*.........>.........:.268999751.........:.........:......... qa=+
 03ta34  23  1.3 0x1c 0x61 id0414-011-1-14 2915 :.........<.........*.........>.........47899851..:.........:.........:......... qa=+
 03ta35  32  1.7 0x1c 0x62 id0415-011-1-15 2945 :.........<.........*.........>.........:.......36899975....:.........:......... qa=+
 03ta36  26  1.3 0x1c 0x63 id0416-011-1-16 2975 :.........<.........*.........>.........:.147899863.........:.........:......... qa=+
 03ta37  21  1.3 0x1c 0x80 id0417-011-1-17 3845 :.........<.........*.........>......246899862....:.........:.........:......... qa=+
 03ta38  21  1.3 0x1c 0x81 id0418-011-1-18 3875 :.........<.........*.........>......358998742....:.........:.........:......... qa=+
 03ta39  26  1.3 0x1c 0x82 id0419-011-1-19 3905 :.........<.........*.........>.........:.368998741.........:.........:......... qa=+
 03ta40  22  1.3 0x1c 0x83 id0420-011-1-20 3935 :.........<.........*.........>.......36899864....:.........:.........:......... qa=+
 03tb01  17  1.7 0x0c 0x83 id4180-105-1-20 3949 :.........<.........*.........>..368998741........:.........:.........:......... qa=+
 03tb02  16  1.3 0x0c 0x82 id4179-105-1-19 3919 :.........<.........*.........>.36899863:.........:.........:.........:......... qa=+
 03tb03  28  1.3 0x0c 0x81 id4178-105-1-18 3889 :.........<.........*.........>.........:...258998741.......:.........:......... qa=+
 03tb04  36  1.3 0x0c 0x80 id4177-105-1-17 3859 :.........<.........*.........>.........:.........:136899862:.........:......... qa=+
 03tb05  29  1.7 0x0c 0x63 id4176-105-1-16 2989 :.........<.........*.........>.........:....2578998741.....:.........:......... qa=+
 03tb06  26  1.7 0x0c 0x62 id4175-105-1-15 2959 :.........<.........*.........>.........:.257899852.........:.........:......... qa=+
 03tb07  36  1.7 0x0c 0x61 id4174-105-1-14 2929 :.........<.........*.........>.........:.........:3578998752.........:......... qa=+
 03tb08  31  1.7 0x0c 0x60 id4173-105-1-13 2899 :.........<.........*.........>.........:......1578998741...:.........:......... qa=+
 03tb09  34  1.7 0x0c 0x43 id4172-105-1-12 2029 :.........<.........*.........>.........:.........257899862.:.........:......... qa=+
 03tb10  36  1.3 0x0c 0x42 id4171-105-1-11 1999 :.........<.........*.........>.........:.........:.26899863:.........:......... qa=+
 03tb11  31  1.7 0x0c 0x41 id4170-105-1-10 1969 :.........<.........*.........>.........:.......58999753....:.........:......... qa=+
 03tb12  26  1.3 0x0c 0x40 id4169-105-1-09 1939 :.........<.........*.........>.........:1478998741.........:.........:......... qa=+
 03tb13  35  1.3 0x0c 0x23 id4168-105-1-08 1069 :.........<.........*.........>.........:.........:36899862.:.........:......... qa=+
 03tb14  34  1.7 0x0c 0x22 id4167-105-1-07 1039 :.........<.........*.........>.........:.........46899874.1:.........:......... qa=+
 03tb15  37  1.3 0x0c 0x21 id4166-105-1-06 1009 :.........<.........*.........>.........:.........:.1358998742.1......:......... qa=+
 03tb16  36  1.3 0x0c 0x20 id4165-105-1-05  979 :.........<.........*.........>.........:.........:..368998631........:......... qa=+
 03tb17  23  1.7 0x0c 0x03 id4164-105-1-04  109 :.........<.........*.........>.........47999751..:.........:.........:......... qa=+
 03tb18  26  1.3 0x0c 0x02 id4163-105-1-03   79 :.........<.........*.........>.........:.36899863:.........:.........:......... qa=+
 03tb19  22  1.7 0x0c 0x01 id4162-105-1-02   49 :.........<.........*.........>.......1478998631..:.........:.........:......... qa=+
 03tb20  25  1.7 0x0c 0x00 id4161-105-1-01   19 :.........<.........*.........>.........:1578998732.........:.........:......... qa=+
 03tb21  29  1.3 0x1b 0x1c id0421-011-2-01  846 :.........<.........*.........>.........:...1358998741......:.........:......... qa=+
 03tb22  33  1.7 0x1b 0x1d id0422-011-2-02  876 :.........<.........*.........>.........:........157999862..:.........:......... qa=+
 03tb23  28  1.3 0x1b 0x1e id0423-011-2-03  906 :.........<.........*.........>.........:....36899863.......:.........:......... qa=+
 03tb24  35  1.7 0x1b 0x1f id0424-011-2-04  936 :.........<.........*.........>.........:........12468998741:.........:......... qa=+
 03tb25  26  1.3 0x1b 0x3c id0425-011-2-05 1806 :.........<.........*.........>.........:..46899862.........:.........:......... qa=+
 03tb26  30  1.3 0x1b 0x3d id0426-011-2-06 1836 :.........<.........*.........>.........:......26899863.....:.........:......... qa=+
 03tb27  24  1.3 0x1b 0x3e id0427-011-2-07 1866 :.........<.........*.........>.........:478998621:.........:.........:......... qa=+
 03tb28  25  1.7 0x1b 0x3f id0428-011-2-08 1896 :.........<.........*.........>.........:257899862:.........:.........:......... qa=+
 03tb29  25  1.7 0x1b 0x5c id0429-011-2-09 2766 :.........<.........*.........>.........:.47999852:.........:.........:......... qa=+
 03tb30  31  1.3 0x1b 0x5d id0430-011-2-10 2796 :.........<.........*.........>.........:......268998741....:.........:......... qa=+
 03tb31  29  1.7 0x1b 0x5e id0431-011-2-11 2826 :.........<.........*.........>.........:....257999751......:.........:......... qa=+
 03tb32  27  1.3 0x1b 0x5f id0432-011-2-12 2856 :.........<.........*.........>.........:..36899862.........:.........:......... qa=+
 03tb33  28  1.3 0x1b 0x7c id0433-011-2-13 3726 :.........<.........*.........>.........:..136899863........:.........:......... qa=+
 03tb34  25  1.3 0x1b 0x7d id0434-011-2-14 3756 :.........<.........*.........>.........:25899861.:.........:.........:......... qa=+
 03tb35  27  1.3 0x1b 0x7e id0435-011-2-15 3786 :.........<.........*.........>.........:...4799863.........:.........:......... qa=+
 03tb36  26  1.7 0x1b 0x7f id0436-011-2-16 3816 :.........<.........*.........>.........:.147899852.........:.........:......... qa=+
 03tb37  26  1.3 0x1b 0x9c id0437-011-2-17 4686 :.........<.........*.........>.........:..47899852.........:.........:......... qa=+
 03tb38  27  1.3 0x1b 0x9d id0438-011-2-18 4716 :.........<.........*.........>.........:..157899752........:.........:......... qa=+
 03tb39  31  1.3 0x1b 0x9e id0439-011-2-19 4746 :.........<.........*.........>.........:.......47899874....:.........:......... qa=+
 03tb40  37  1.7 0x1b 0x9f id0440-011-2-20 4776 :.........<.........*.........>.........:.........:..1478998742.......:......... qa=+
 03tc01  20  1.3 0x0c 0x87 id4160-104-2-20 4069 :.........<.........*.........>......4799863......:.........:.........:......... qa=+
 03tc02  12  1.3 0x0c 0x86 id4159-104-2-19 4039 :.........<.........*........37899752...:.........:.........:.........:......... qa=+
 03tc03  16  1.3 0x0c 0x85 id4158-104-2-18 4009 :.........<.........*.........>.147899851.........:.........:.........:......... qa=+
 03tc04  19  1.7 0x0c 0x84 id4157-104-2-17 3979 :.........<.........*.........>...1368999763......:.........:.........:......... qa=+
 03tc05  32  1.3 0x0c 0x67 id4156-104-2-16 3109 :.........<.........*.........>.........:........25899863...:.........:......... qa=+
 03tc06  33  1.7 0x0c 0x66 id4155-104-2-15 3079 :.........<.........*.........>.........:.......1468998751..:.........:......... qa=+
 03tc07  26  1.7 0x0c 0x65 id4154-104-2-14 3049 :.........<.........*.........>.........:356899974:.........:.........:......... qa=+
 03tc08  30  1.7 0x0c 0x64 id4153-104-2-13 3019 :.........<.........*.........>.........:....2578998752.....:.........:......... qa=+
 03tc09  29  1.3 0x0c 0x47 id4152-104-2-12 2149 :.........<.........*.........>.........:.....15899862......:.........:......... qa=+
 03tc10  30  1.3 0x0c 0x46 id4151-104-2-11 2119 :.........<.........*.........>.........:......36899863.....:.........:......... qa=+
 03tc11  25  1.7 0x0c 0x45 id4150-104-2-10 2089 :.........<.........*.........>.........:.4799974.:.........:.........:......... qa=+
 03tc12  31  1.7 0x0c 0x44 id4149-104-2-09 2059 :.........<.........*.........>.........:......1578998751...:.........:......... qa=+
 03tc13  30  1.3 0x0c 0x27 id4148-104-2-08 1189 :.........<.........*.........>.........:......26899741.....:.........:......... qa=+
 03tc14  34  1.7 0x0c 0x26 id4147-104-2-07 1159 :.........<.........*.........>.........:.........25899975..:.........:......... qa=+
 03tc15  32  1.7 0x0c 0x25 id4146-104-2-06 1129 :.........<.........*.........>.........:.......147999752...:.........:......... qa=+
 03tc16  29  1.7 0x0c 0x24 id4145-104-2-05 1099 :.........<.........*.........>.........:....2578998741.....:.........:......... qa=+
 03tc17  27  1.7 0x0c 0x07 id4144-104-2-04  229 :.........<.........*.........>.........:..14799974.........:.........:......... qa=+
 03tc18  24  1.3 0x0c 0x06 id4143-104-2-03  199 :.........<.........*.........>........1268998741.:.........:.........:......... qa=+
 03tc19  24  1.7 0x0c 0x05 id4142-104-2-02  169 :.........<.........*.........>.........358999753.:.........:.........:......... qa=+
 03tc20  27  1.7 0x0c 0x04 id4141-104-2-01  139 :.........<.........*.........>.........:..2478998641.......:.........:......... qa=+
 03tc21  28  1.7 0x1b 0x18 id0441-012-1-01  726 :.........<.........*.........>.........:...257999751.......:.........:......... qa=+
 03tc22  27  1.7 0x1b 0x19 id0442-012-1-02  756 :.........<.........*.........>.........:.1368998741........:.........:......... qa=+
 03tc23  35  1.7 0x1b 0x1a id0443-012-1-03  786 :.........<.........*.........>.........:.........:368999741:.........:......... qa=+
 03tc24  36  1.3 0x1b 0x1b id0444-012-1-04  816 :.........<.........*.........>.........:.........:1578998752.........:......... qa=+
 03tc25  39  1.7 0x1b 0x38 id0445-012-1-05 1686 :.........<.........*.........>.........:.........:...1468999752......:......... qa=+
 03tc26  33  1.7 0x1b 0x39 id0446-012-1-06 1716 :.........<.........*.........>.........:........257999862..:.........:......... qa=+
 03tc27  30  1.3 0x1b 0x3a id0447-012-1-07 1746 :.........<.........*.........>.........:.....258998741.....:.........:......... qa=+
 03tc28  35  1.7 0x1b 0x3b id0448-012-1-08 1776 :.........<.........*.........>.........:.........:46899874.:.........:......... qa=+
 03tc29  32  1.7 0x1b 0x58 id0449-012-1-09 2646 :.........<.........*.........>.........:.......578998752...:.........:......... qa=+
 03tc30  24  1.7 0x1b 0x59 id0450-012-1-10 2676 :.........<.........*.........>.........147899863.:.........:.........:......... qa=+
 03tc31  29  1.7 0x1b 0x5a id0451-012-1-11 2706 :.........<.........*.........>.........:.....579998631.....:.........:......... qa=+
 03tc32  29  1.3 0x1b 0x5b id0452-012-1-12 2736 :.........<.........*.........>.........:...125899864.......:.........:......... qa=+
 03tc33  30  1.7 0x1b 0x78 id0453-012-1-13 3606 :.........<.........*.........>.........:.....2578998752....:.........:......... qa=+
 03tc34  33  1.3 0x1b 0x79 id0454-012-1-14 3636 :.........<.........*.........>.........:........478998741..:.........:......... qa=+
 03tc35  28  1.3 0x1b 0x7a id0455-012-1-15 3666 :.........<.........*.........>.........:...247999752.......:.........:......... qa=+
 03tc36  28  1.3 0x1b 0x7b id0456-012-1-16 3696 :.........<.........*.........>.........:...36899874........:.........:......... qa=+
 03tc37  29  1.7 0x1b 0x98 id0457-012-1-17 4566 :.........<.........*.........>.........:....257899874......:.........:......... qa=+
 03tc38  29  1.7 0x1b 0x99 id0458-012-1-18 4596 :.........<.........*.........>.........:....2579998631.....:.........:......... qa=+
 03tc39  28  1.3 0x1b 0x9a id0459-012-1-19 4626 :.........<.........*.........>.........:..136899862........:.........:......... qa=+
 03tc40  32  1.7 0x1b 0x9b id0460-012-1-20 4656 :.........<.........*.........>.........:.......258999752...:.........:......... qa=+
 03td01  33  1.3 0x0c 0x8b id4140-104-1-20 4189 :.........<.........*.........>.........:.........47899751..:.........:......... qa=+
 03td02  20  1.3 0x0c 0x8a id4139-104-1-19 4159 :.........<.........*.........>.....36899862......:.........:.........:......... qa=+
 03td03  22  1.7 0x0c 0x89 id4138-104-1-18 4129 :.........<.........*.........>........47999751...:.........:.........:......... qa=+
