#L2-ped run(7118002)
#L2H10,6,total event counter; x=cases,1629,1629,1629,0,0,0,
#L2ped  CPU/eve MPV 140 kTicks,  FWHM=3, seen eve=1629
# L2ped-Adc spectra, run=7118002, Z-scale is ln(yield), only first digit shown;  maxPedDev=5  table format:
# name, ped, sigPed, crate, chan, softID-m-s-e, RDO_ID;
#                                   ADC spectrum: [-20 ...  <=-10 ... *=0  ...  >=+10 ... :=+20 ... 60],  Xaxis=raw ADC + 20
 02tf21  25  1.3 0x1c 0x14 id0301-008-2-01  605 :.........<.........*.........>.........:.3677642.:1.1.....1:1........:......... qa=+
 02tf22  23  1.3 0x1c 0x15 id0302-008-2-02  635 :.........<.........*.........>.........35776411..:1.....1..:1........:......... qa=+
 02tf23  22  1.7 0x1c 0x16 id0303-008-2-03  665 :.........<.........*.........>........2567753....:.1.1.....:.1.......:....1.... qa=+
 02tf24  21  1.7 0x1c 0x17 id0304-008-2-04  695 :.........<.........*.........>......1357765311..2:....1....:.........:......... qa=+
 02tf25  21  1.3 0x1c 0x34 id0305-008-2-05 1565 :.........<.........*.........>.......13677641.1..:..1......:.........:......... qa=+
 02tf26  23  1.3 0x1c 0x35 id0306-008-2-06 1595 :.........<.........*.........>.........2467763112:..1.1....:.........:......... qa=+
 02tf27  22  1.3 0x1c 0x36 id0307-008-2-07 1625 :.........<.........*.........>.......12577642...1:.........:...1.....:.......1. qa=+
 02tf28  23  1.7 0x1c 0x37 id0308-008-2-08 1655 :.........<.........*.........>.........25677521.1:11..1....:.........:......... qa=+
 02tf29  25  1.7 0x1c 0x54 id0309-008-2-09 2525 :.........<.........*.........>.........:.356776431.....1...1..1......1..1...... qa=+
 02tf30  23  1.7 0x1c 0x55 id0310-008-2-10 2555 :.........<.........*.........>.........35776531..1.....1..1:.........:......... qa=+
 02tf31  21  1.3 0x1c 0x56 id0311-008-2-11 2585 :.........<.........*.........>......136776421.1..1.1.1.....:...1.....:......... qa=+
 02tf32  28  1.7 0x1c 0x57 id0312-008-2-12 2615 :.........<.........*.........>.........:...146676531..1..1.:.........:......... qa=+
 02tf33  32  1.7 0x1c 0x74 id0313-008-2-13 3485 :.........<.........*.........>.........:........2577653111.:.......1.1......... qa=+
 02tf34  27  1.7 0x1c 0x75 id0314-008-2-14 3515 :.........<.........*.........>.........:..2457764211.......11111.....:......... qa=+
 02tf35  39  1.3 0x1c 0x76 id0315-008-2-15 3545 :.........<.........*.........>.........:.........:.....35677521.1....11........ qa=+
 02tf36  30  1.3 0x1c 0x77 id0316-008-2-16 3575 :.........<.........*.........>.........:......36776431..11.:..1....1.:......... qa=+
 02tf37  28  1.3 0x1c 0x94 id0317-008-2-17 4445 :.........<.........*.........>.........:...13567765321.1.1.:....11...:.....1... qa=+
 02tf38  26  1.3 0x1c 0x95 id0318-008-2-18 4475 :.........<.........*.........>.........:1246776531.111...1.1...1.....:......... qa=+
 02tf39  33  1.7 0x1c 0x96 id0319-008-2-19 4505 :.........<.........*.........>.........:........256776531221.........:......... qa=+
 02tf40  27  1.7 0x1c 0x97 id0320-008-2-20 4535 :.........<.........*.........>.........:..1357765311.111..1:11.......:...1..... qa=+
 02tg01  36  1.3 0x0d 0x8f id4280-107-2-20 4308 :.........<.........*.........>.........:.........:..146776421.1..1...:......... qa=+
 02tg02  42  1.3 0x0d 0x8e id4279-107-2-19 4278 :.........<.........*.........>.........:.........:........346776311..:.....1... qa=+
 02tg03  31  1.3 0x0d 0x8d id4278-107-2-18 4248 :.........<.........*.........>.........:......14577652.11..1...1.1.11:......... qa=+
 02tg04  32  1.3 0x0d 0x8c id4277-107-2-17 4218 :.........<.........*.........>.........:........1467764111.1...1...1.:......... qa=+
 02tg05  35  1.7 0x0d 0x6f id4276-107-2-16 3348 :.........<.........*.........>.........:.........:.35776531:1.......11...1..... qa=+
 02tg06  34  1.7 0x0d 0x6e id4275-107-2-15 3318 :.........<.........*.........>.........:.........125776521.:1........:......1.. qa=+
 02tg07  40  1.3 0x0d 0x6d id4274-107-2-14 3288 :.........<.........*.........>.........:.........:.....246776421.1..1:......... qa=+
 02tg08  41  1.7 0x0d 0x6c id4273-107-2-13 3258 :.........<.........*.........>.........:.........:......13577653..1..1......1.. qa=+
 02tg09  37  1.7 0x0d 0x4f id4272-107-2-12 2388 :.........<.........*.........>.........:.........:...356776422.11..1.:......... qa=+
 02tg10  40  1.7 0x0d 0x4e id4271-107-2-11 2358 :.........<.........*.........>.........:.........:.....13567765311.1.:..1..1... qa=+
 02tg11  41  1.7 0x0d 0x4d id4270-107-2-10 2328 :.........<.........*.........>.........:.........:....1135667664321..:....1.... qa=+
 02tg12  41  2.6 0x0d 0x4c id4269-107-2-09 2298 :.........<.........*.........>.........:.........:.....13566666532...:.......1. qa=+
 02tg13  37  1.7 0x0d 0x2f id4268-107-2-08 1428 :.........<.........*.........>.........:.........:..145776532.....1..:.1.1..... qa=+
 02tg14  39  1.7 0x0d 0x2e id4267-107-2-07 1398 :.........<.........*.........>.........:.........:....1467765321...11111....... qa=+
 02tg15  41  1.7 0x0d 0x2d id4266-107-2-06 1368 :.........<.........*.........>.........:.........:......24567764311..:...11..1. qa=+
 02tg16  37  1.7 0x0d 0x2c id4265-107-2-05 1338 :.........<.........*.........>.........:.........:..135677654221....1:1........ qa=+
 02tg17  37  1.7 0x0d 0x0f id4264-107-2-04  468 :.........<.........*.........>.........:.........:...3577654.112.1...1......... qa=+
 02tg18  36  1.3 0x0d 0x0e id4263-107-2-03  438 :.........<.........*.........>.........:.........:..2567764211.2..1.1:1....1... qa=+
 02tg19  42  1.7 0x0d 0x0d id4262-107-2-02  408 :.........<.........*.........>.........:.........:.......145676642.2.:....1.... qa=+
 02tg20  39  1.3 0x0d 0x0c id4261-107-2-01  378 :.........<.........*.........>.........:.........:.....246776421..1.1:111..1... qa=+
 02tg21  26  1.3 0x1c 0x10 id0321-009-1-01  485 :.........<.........*.........>.........:.235677641.....1.1.:.1.......1......... qa=+
 02tg22  25  1.7 0x1c 0x11 id0322-009-1-02  515 :.........<.........*.........>.........12356776421..1......:.1.......:......... qa=+
 02tg23  24  1.7 0x1c 0x12 id0323-009-1-03  545 :.........<.........*.........>........1235676532111.1....1.:.....1...:......... qa=+
 02tg24  17  1.7 0x1c 0x13 id0324-009-1-04  575 :.........<.........*.........>..145676542.1111...:.1..1...1:.........:......... qa=+
 02tg25  23  1.7 0x1c 0x30 id0325-009-1-05 1445 :.........<.........*.........>.........35677531..:1...1....:.........:......... qa=+
 02tg26  23  1.3 0x1c 0x31 id0326-009-1-06 1475 :.........<.........*.........>.......1.3577652...11...2....1.........:......... qa=+
 02tg27  25  1.3 0x1c 0x32 id0327-009-1-07 1505 :.........<.........*.........>.........:14677642.11.1.11...:.........:..1...... qa=+
 02tg28  21  1.7 0x1c 0x33 id0328-009-1-08 1535 :.........<.........*.........>......135676641...111....1...1...1.....:......... qa=+
 02tg29  28  1.7 0x1c 0x50 id0329-009-1-09 2405 :.........<.........*.........>.........:...245676642.2.1.1.:...1.....:......... qa=+
 02tg30  25  1.7 0x1c 0x51 id0330-009-1-10 2435 :.........<.........*.........>.........135677653.:..11..1..:.........:......... qa=+
 02tg31  25  1.7 0x1c 0x52 id0331-009-1-11 2465 :.........<.........*.........>.........:235677642:......1..:.........:......... qa=+
 02tg32  24  1.7 0x1c 0x53 id0332-009-1-12 2495 :.........<.........*.........>.........245676642.1.....1...:...1.....:......... qa=+
 02tg33  28  1.3 0x1c 0x70 id0333-009-1-13 3365 :.........<.........*.........>.........:..125677642.1....1.:.1.......:......... qa=+
 02tg34  28  1.3 0x1c 0x71 id0334-009-1-14 3395 :.........<.........*.........>.........:...2467763.1...1...:.....1...:......... qa=+
 02tg35  27  1.7 0x1c 0x72 id0335-009-1-15 3425 :.........<.........*.........>.........:..1357775321...1.11:11....1..:......... qa=+
 02tg36  30  1.3 0x1c 0x73 id0336-009-1-16 3455 :.........<.........*.........>.........:.....13567653.1.11.:.1....1..:......... qa=+
 02tg37  28  1.7 0x1c 0x90 id0337-009-1-17 4325 :.........<.........*.........>.........:...135677653111.1..:..11.....:......... qa=+
 02tg38  30  1.7 0x1c 0x91 id0338-009-1-18 4355 :.........<.........*.........>.........:....13466765311111.:.1.......:......... qa=+
 02tg39  32  1.7 0x1c 0x92 id0339-009-1-19 4385 :.........<.........*.........>.........:.....1.235677642211:.........:......... qa=+
 02tg40  30  1.7 0x1c 0x93 id0340-009-1-20 4415 :.........<.........*.........>.........:.....245677642..1.11.....1...:......1.. qa=+
 02th01  37  1.7 0x0d 0x93 id4260-107-1-20 4428 :.........<.........*.........>.........:.........:...24677642221.....:....1.... qa=+
 02th02  33  1.7 0x0d 0x92 id4259-107-1-19 4398 :.........<.........*.........>.........:........24677653..1:...1.1...:..1...... qa=+
 02th03  31  1.7 0x0d 0x91 id4258-107-1-18 4368 :.........<.........*.........>.........:......1357765311...:...1.....:......... qa=+
 02th04  36  1.7 0x0d 0x90 id4257-107-1-17 4338 :.........<.........*.........>.........:.........:.13577652:1......1.1..11..1.. qa=+
 02th05  39  1.3 0x0d 0x73 id4256-107-1-16 3468 :.........<.........*.........>.........:.........:....24677643211.1..:.1.1..... qa=+
 02th06  32  1.3 0x0d 0x72 id4255-107-1-15 3438 :.........<.........*.........>.........:........246776421.1:.1......1:......... qa=+
 02th07  35  1.3 0x0d 0x71 id4254-107-1-14 3408 :.........<.........*.........>.........:.........:25677642.1..1121...:......1.. qa=+
 02th08  36  1.3 0x0d 0x70 id4253-107-1-13 3378 :.........<.........*.........>.........:.........:.135776421...2....1:.11...... qa=+
 02th09  38  1.7 0x0d 0x53 id4252-107-1-12 2508 :.........<.........*.........>.........:.........:..1345676653.11.11.:....1.1.. qa=+
 02th10  41  1.7 0x0d 0x52 id4251-107-1-11 2478 :.........<.........*.........>.........:.........:.......35677642.1..:...1..... qa=+
 02th11  38  2.2 0x0d 0x51 id4250-107-1-10 2448 :.........<.........*.........>.........:.........:...13567765321..1.1:......... qa=+
 02th12  36  1.7 0x0d 0x50 id4249-107-1-09 2418 :.........<.........*.........>.........:.........:..356766421.1.1.1..11........ qa=+
 02th13  36  1.7 0x0d 0x33 id4248-107-1-08 1548 :.........<.........*.........>.........:.........:.246776542..11..1..1......1.. qa=+
 02th14  38  1.3 0x0d 0x32 id4247-107-1-07 1518 :.........<.........*.........>.........:.........:....356775321.11..1:......... qa=+
 02th15  43  1.7 0x0d 0x31 id4246-107-1-06 1488 :.........<.........*.........>.........:.........:........2356776411.11.11..... qa=+
 02th16  37  2.2 0x0d 0x30 id4245-107-1-05 1458 :.........<.........*.........>.........:.........:..1356776532111....:........1 qa=+
 02th17  44  1.7 0x0d 0x13 id4244-107-1-04  588 :.........<.........*.........>.........:.........:.........256776542.:1..1..... qa=+
 02th18  37  1.7 0x0d 0x12 id4243-107-1-03  558 :.........<.........*.........>.........:.........:1135677653111..11..:1.1...... qa=+
 02th19  43  1.7 0x0d 0x11 id4242-107-1-02  528 :.........<.........*.........>.........:.........:........2467765311.:...1..... qa=+
 02th20  42  1.7 0x0d 0x10 id4241-107-1-01  498 :.........<.........*.........>.........:.........:......12467765211.1:.1.11..1. qa=+
 02th21  22  1.7 0x1c 0x0c id0341-009-2-01  365 :.........<.........*.........>.......245676542.11:....11...:1.....1..:.......1. qa=+
 02th22  22  1.7 0x1c 0x0d id0342-009-2-02  395 :.........<.........*.........>........35677643.1.1.....1...:.........:......... qa=+
 02th23  25  1.3 0x1c 0x0e id0343-009-2-03  425 :.........<.........*.........>.........:23567763.:11....1..:.........:......... qa=+
 02th24  20  1.3 0x1c 0x0f id0344-009-2-04  455 :.........<.........*.........>......2467765321...:1....1...:......1..:......... qa=+
 02th25  25  1.7 0x1c 0x2c id0345-009-2-05 1325 :.........<.........*.........>.........:346776531:.....1...:.........:......... qa=+
 02th26  16  1.7 0x1c 0x2d id0346-009-2-06 1355 :.........<.........*.........>.1356776421...1.1.1:11.......:....1....:....1.... qa=+
 02th27  22  1.3 0x1c 0x2e id0347-009-2-07 1385 :.........<.........*.........>.......1467765211.11.11......:.........:......... qa=+
 02th28  28  1.3 0x1c 0x2f id0348-009-2-08 1415 :.........<.........*.........>.........:...24677653........:.1..1...1:......... qa=+
 02th29  21  1.7 0x1c 0x4c id0349-009-2-09 2285 :.........<.........*.........>......1456776531...:1........:.........:......... qa=+
 02th30  18  1.7 0x1c 0x4d id0350-009-2-10 2315 :.........<.........*.........>...1467765211.....1:.........:.........:......... qa=+
 02th31  19  1.3 0x1c 0x4e id0351-009-2-11 2345 :.........<.........*.........>....246776421.....1:.11......:.........:......... qa=+
 02th32  24  1.7 0x1c 0x4f id0352-009-2-12 2375 :.........<.........*.........>.........1367764311:11..11...:.........:......... qa=+
 02th33  32  1.7 0x1c 0x6c id0353-009-2-13 3245 :.........<.........*.........>.........:.......2457765311.11..1...1..:......... qa=+
 02th34  32  1.3 0x1c 0x6d id0354-009-2-14 3275 :.........<.........*.........>.........:......1136776521..1:1.1......:....1.... qa=+
 02th35  25  1.7 0x1c 0x6e id0355-009-2-15 3305 :.........<.........*.........>.........:134677531:...1.1...:.........:......... qa=+
 02th36  25  1.3 0x1c 0x6f id0356-009-2-16 3335 :.........<.........*.........>.........:23577642.1..1.1.1..:.........:......... qa=+
 02th37  24  1.7 0x1c 0x8c id0357-009-2-17 4205 :.........<.........*.........>........135677642..1..1.1....:.........:1....1... qa=+
 02th38  28  1.7 0x1c 0x8d id0358-009-2-18 4235 :.........<.........*.........>.........:....24677653111..11:..1.....1:.1....... qa=+
 02th39  27  1.3 0x1c 0x8e id0359-009-2-19 4265 :.........<.........*.........>.........:..2467764:11.1.11..:.........:.1....... qa=+
 02th40  23  1.3 0x1c 0x8f id0360-009-2-20 4295 :.........<.........*.........>...1....1356776422.:.1.11....:.........:......... qa=+
 02ti01  39  1.3 0x0d 0x97 id4240-106-2-20 4548 :.........<.........*.........>.........:.........:.....1367763.......:......... qa=+
 02ti02  38  1.3 0x0d 0x96 id4239-106-2-19 4518 :.........<.........*.........>.........:.........:.....467764111.....1.11...... qa=+
 02ti03  42  1.7 0x0d 0x95 id4238-106-2-18 4488 :.........<.........*.........>.........:.........:........25777521.12:1..1..1.. qa=+
 02ti04  37  1.7 0x0d 0x94 id4237-106-2-17 4458 :.........<.........*.........>.........:.........:..114677531..1.1...:.1....... qa=+
 02ti05  37  1.7 0x0d 0x77 id4236-106-2-16 3588 :.........<.........*.........>.........:.........:..1257765311...2...:.....1.1. qa=+
 02ti06  38  1.3 0x0d 0x76 id4235-106-2-15 3558 :.........<.........*.........>.........:.........:.....4677631...11.2:.1....... qa=+
 02ti07  36  1.3 0x0d 0x75 id4234-106-2-14 3528 :.........<.........*.........>.........:.........:.24677631:...1.....:......1.. qa=+
 02ti08  34  1.3 0x0d 0x74 id4233-106-2-13 3498 :.........<.........*.........>.........:.........:3577642111.1...1...:......... qa=+
 02ti09  39  2.2 0x0d 0x57 id4232-106-2-12 2628 :.........<.........*.........>.........:.........:.....3567665321.1.1:.....1... qa=+
 02ti10  43  1.7 0x0d 0x56 id4231-106-2-11 2598 :.........<.........*.........>.........:.........:........246776531.1:..1.1...1 qa=+
 02ti11  37  1.7 0x0d 0x55 id4230-106-2-10 2568 :.........<.........*.........>.........:.........:..1356776431.11.11.:...1..... qa=+
 02ti12  44  1.7 0x0d 0x54 id4229-106-2-09 2538 :.........<.........*.........>.........:.........:.......13566676541.:.1....... qa=+
 02ti13  40  1.7 0x0d 0x37 id4228-106-2-08 1668 :.........<.........*.........>.........:.........:.....14567763111..1:..1...... qa=+
 02ti14  40  1.7 0x0d 0x36 id4227-106-2-07 1638 :.........<.........*.........>.........:.........:.....12567753...1.1:.1....... qa=+
 02ti15  37  1.7 0x0d 0x35 id4226-106-2-06 1608 :.........<.........*.........>.........:.........:...1467764..11..11.1....1.... qa=+
 02ti16  38  1.3 0x0d 0x34 id4225-106-2-05 1578 :.........<.........*.........>.........:.........:...12567764111.11..:1........ qa=+
 02ti17  47  1.7 0x0d 0x17 id4224-106-2-04  708 :.........<.........*.........>.........:.........:.........:..145676542.......1 qa=+
 02ti18  47  1.7 0x0d 0x16 id4223-106-2-03  678 :.........<.........*.........>.........:.........:.........:..1356776421.1111.. qa=+
 02ti19  38  1.7 0x0d 0x15 id4222-106-2-02  648 :.........<.........*.........>.........:.........:....3677653.11.....:1.1..1... qa=+
 02ti20  45  1.3 0x0d 0x14 id4221-106-2-01  618 :.........<.........*.........>.........:.........:.........124677652.11111..... qa=+
 02ti21  23  1.3 0x1c 0x08 id0361-010-1-01  245 :.........<.........*.........>........13567764222:.1...1...:.........:1........ qa=+
 02ti22  21  1.3 0x1c 0x09 id0362-010-1-02  275 :.........<.........*.........>.......2467753111..:.....1.1.:.........1...1..... qa=+
 02ti23  21  1.7 0x1c 0x0a id0363-010-1-03  305 :.........<.........*.........>.......25677542.11.1.......1.:.........1......... qa=+
 02ti24  23  1.7 0x1c 0x0b id0364-010-1-04  335 :.........<.........*.........>.........3567652.1.:1.1......:.....1..1:......... qa=+
 02ti25  13  1.3 0x1c 0x28 id0365-010-1-05 1205 :.........<.........*........23577651.1.:1..111.1.:.........:.........:......... qa=+
 02ti26  21  1.3 0x1c 0x29 id0366-010-1-06 1235 :.........<.........*.........>.......3577652....1:.....1...:......1..:...1..... qa=+
 02ti27  22  1.3 0x1c 0x2a id0367-010-1-07 1265 :.........<.........*.........>.......146776411.2.:1........:..1...1..:........1 qa=+
 02ti28  22  1.3 0x1c 0x2b id0368-010-1-08 1295 :.........<.........*.........>........14677641...:1..1...1.:.........:.......1. qa=+
 02ti29  21  1.7 0x1c 0x48 id0369-010-1-09 2165 :.........<.........*.........>.....1346676542..2.:.........1.........:......... qa=+
 02ti30  26  1.3 0x1c 0x49 id0370-010-1-10 2195 :.........<.........*.........>.........:.25677652:...1..1..:...1.....:......... qa=+
 02ti31  19  1.7 0x1c 0x4a id0371-010-1-11 2225 :.........<.........*.........>....13567753.11...1:.........:..1......:......... qa=+
 02ti32  22  1.7 0x1c 0x4b id0372-010-1-12 2255 :.........<.........*.........>........256775421..:.1......1:..1......:......... qa=+
 02ti33  29  1.7 0x1c 0x68 id0373-010-1-13 3125 :.........<.........*.........>.........:....23567664211....:.........:......... qa=+
 02ti34  29  1.7 0x1c 0x69 id0374-010-1-14 3155 :.........<.........*.........>.........:....2467765211.....:..1...1..:.....1... qa=+
 02ti35  31  1.7 0x1c 0x6a id0375-010-1-15 3185 :.........<.........*.........>.........:......145776531..111......1..:......... qa=+
 02ti36  31  1.7 0x1c 0x6b id0376-010-1-16 3215 :.........<.........*.........>.........:......14577652.11..:.1..1....:......... qa=+
 02ti37  25  1.7 0x1c 0x88 id0377-010-1-17 4085 :.........<.........*.........>.........12466765431111..1...:1........:......... qa=+
 02ti38  26  1.7 0x1c 0x89 id0378-010-1-18 4115 :.........<.........*.........>.........:.2467765111......1.:.........:......... qa=+
 02ti39  32  1.3 0x1c 0x8a id0379-010-1-19 4145 :.........<.........*.........>.........:.......25677643111.:1.1.1...1:......... qa=+
 02ti40  24  1.7 0x1c 0x8b id0380-010-1-20 4175 :.........<.........*.........>.........135677642.:1.1...1..:.........:......... qa=+
 02tj01  32  1.7 0x0d 0x9b id4220-106-1-20 4668 :.........<.........*.........>.........:.......2467764111..1.........:......1.. qa=+
 02tj02  34  1.7 0x0d 0x9a id4219-106-1-19 4638 :.........<.........*.........>.........:.........:156765..11.1.1.....:......... qa=+
 02tj03  30  1.7 0x0d 0x99 id4218-106-1-18 4608 :.........<.........*.........>.........:......2567653211..1:.........:......... qa=+
 02tj04  38  1.7 0x0d 0x98 id4217-106-1-17 4578 :.........<.........*.........>.........:.........:....1567651........:......... qa=+
 02tj05  33  1.3 0x0d 0x7b id4216-106-1-16 3708 :.........<.........*.........>.........:........14677642111:.........:....1.... qa=+
 02tj06  33  1.7 0x0d 0x7a id4215-106-1-15 3678 :.........<.........*.........>.........:.........2577652..1:1........:1........ qa=+
 02tj07  31  1.7 0x0d 0x79 id4214-106-1-14 3648 :.........<.........*.........>.........:......115677641..1.:.1...1...:......... qa=+
 02tj08  34  1.7 0x0d 0x78 id4213-106-1-13 3618 :.........<.........*.........>.........:.........23567653..12.....111:......... qa=+
 02tj09  39  2.2 0x0d 0x5b id4212-106-1-12 2748 :.........<.........*.........>.........:.........:....1356766542.....1.1.....1. qa=+
 02tj10  42  1.7 0x0d 0x5a id4211-106-1-11 2718 :.........<.........*.........>.........:.........:.......24567753121.1..1..1... qa=+
 02tj11  39  1.7 0x0d 0x59 id4210-106-1-10 2688 :.........<.........*.........>.........:.........:.....3567763111..1.:....1.1.. qa=+
 02tj12  36  1.7 0x0d 0x58 id4209-106-1-09 2658 :.........<.........*.........>.........:.........:.13567664211.1.1...:...1..... qa=+
 02tj13  40  1.3 0x0d 0x3b id4208-106-1-08 1788 :.........<.........*.........>.........:.........:......356776521..111....1...1 qa=+
 02tj14  37  1.7 0x0d 0x3a id4207-106-1-07 1758 :.........<.........*.........>.........:.........:..1356776411..1....:11....... qa=+
 02tj15  43  1.7 0x0d 0x39 id4206-106-1-06 1728 :.........<.........*.........>.........:.........:........246676521.1:.11...1.. qa=+
 02tj16  42  1.7 0x0d 0x38 id4205-106-1-05 1698 :.........<.........*.........>.........:.........:.......145677532...:11..1.... qa=+
 02tj17  37  1.7 0x0d 0x1b id4204-106-1-04  828 :.........<.........*.........>.........:.........:.12467765311..11...:........1 qa=+
 02tj18  42  1.3 0x0d 0x1a id4203-106-1-03  798 :.........<.........*.........>.........:.........:.......22567765311.:..1...... qa=+
 02tj19  47  2.2 0x0d 0x19 id4202-106-1-02  768 :.........<.........*.........>.........:.........:.........:...256776531.111... qa=+
 02tj20  44  1.3 0x0d 0x18 id4201-106-1-01  738 :.........<.........*.........>.........:.........:.........:356776531:1.1...1.. qa=+
 02tj21  23  1.7 0x1c 0x04 id0381-010-2-01  125 :.........<.........*.........>.......2356676542.1:.1......11.........:......... qa=+
 02tj22  25  1.7 0x1c 0x05 id0382-010-2-02  155 :.........<.........*.........>........1:35677653121........:.........:....1.... qa=+
 02tj23  23  1.7 0x1c 0x06 id0383-010-2-03  185 :.........<.........*.........>........156776531211...1.....:.........:......... qa=+
 02tj24  18  1.7 0x1c 0x07 id0384-010-2-04  215 :.........<.........*.........>....35677521.111.1.:1......1.:.........:......... qa=+
 02tj25  25  1.7 0x1c 0x24 id0385-010-2-05 1085 :.........<.........*.........>.........134667753.:........1:.........:......... qa=+
 02tj26  21  1.3 0x1c 0x25 id0386-010-2-06 1115 :.........<.........*.........>....1.245776521..1.:.1.1.....:.........:......... qa=+
 02tj27  17  1.3 0x1c 0x26 id0387-010-2-07 1145 :.........<.........*.........>.1346776531.111....:..1......:.........:......... qa=+
 02tj28  17  1.3 0x1c 0x27 id0388-010-2-08 1175 :.........<.........*.........>.11467764211.......:.........:.........:......... qa=+
 02tj29  25  1.7 0x1c 0x43 id0389-010-2-09 2015 :.........<.........*.........>.........:.35777531111..1....:..1......:......... qa=+
 02tj30  28  1.3 0x1c 0x42 id0390-010-2-10 1985 :.........<.........*.........>.........:...24677641.1..1...1.........:......... qa=+
 02tj31  24  1.3 0x1c 0x41 id0391-010-2-11 1955 :.........<.........*.........>.........235677541.1.......1.:.........:......... qa=+
 02tj32  24  1.7 0x1c 0x40 id0392-010-2-12 1925 :.........<.........*.........>.........14677652.2:.11......:.........:.....1... qa=+
 02tj33  34  1.7 0x1c 0x64 id0393-010-2-13 3005 :.........<.........*.........>.........:.........135676531.:.1......1:......... qa=+
 02tj34  33  1.7 0x1c 0x65 id0394-010-2-14 3035 :.........<.........*.........>.........:........13567753..11.1..1..1.:......... qa=+
 02tj35  20  1.3 0x1c 0x66 id0395-010-2-15 3065 :.........<.........*.........>.....134677642....1:..1......:.........:......... qa=+
 02tj36  28  1.3 0x1c 0x67 id0396-010-2-16 3095 :.........<.........*.........>.........:....24677641.......:.1.......:......... qa=+
 02tj37  29  1.7 0x1c 0x84 id0397-010-2-17 3965 :.........<.........*.........>.........:....1356776411.....:.........:......... qa=+
 02tj38  22  1.7 0x1c 0x85 id0398-010-2-18 3995 :.........<.........*.........>.......136676531.1111.......1:.........:......... qa=+
 02tj39  27  1.3 0x1c 0x86 id0399-010-2-19 4025 :.........<.........*.........>.........:..35677642....1....:...1.....:......... qa=+
 02tj40  19  1.3 0x1c 0x87 id0400-010-2-20 4055 :.........<.........*.........>....1246776431.....:.........:.........:........1 qa=+
 03ta01  31  1.3 0x0d 0x9f id4200-105-2-20 4788 :.........<.........*.........>.........:......13577641.1...1........1:......... qa=+
 03ta02  38  1.3 0x0d 0x9e id4199-105-2-19 4758 :.........<.........*.........>.........:.........:....3577632...11...:....1.... qa=+
 03ta03  38  1.3 0x0d 0x9d id4198-105-2-18 4728 :.........<.........*.........>.........:.........:.....5776411....1.1:......1.. qa=+
 03ta04  32  1.3 0x0d 0x9c id4197-105-2-17 4698 :.........<.........*.........>.........:........25776411.11:1.1......:.1....... qa=+
 03ta05  39  1.3 0x0d 0x7f id4196-105-2-16 3828 :.........<.........*.........>.........:.........:....13577652...111.:....1.... qa=+
 03ta06  37  1.7 0x0d 0x7e id4195-105-2-15 3798 :.........<.........*.........>.........:.........:...3577653111...1..:11.....1. qa=+
 03ta07  28  1.3 0x0d 0x7d id4194-105-2-14 3768 :.........<.........*.........>.........:...246775311.1.111.:.........:......... qa=+
 03ta08  40  1.3 0x0d 0x7c id4193-105-2-13 3738 :.........<.........*.........>.........:.........:......35776432.1.1.1.......1. qa=+
 03ta09  34  1.7 0x0d 0x5f id4192-105-2-12 2868 :.........<.........*.........>.........:.........:35677531.11..1..11.:......... qa=+
 03ta10  32  1.7 0x0d 0x5e id4191-105-2-11 2838 :.........<.........*.........>.........:........24677631..1:.......111......... qa=+
 03ta11  41  2.2 0x0d 0x5d id4190-105-2-10 2808 :.........<.........*.........>.........:.........:......135677653111.1..1.1.... qa=+
 03ta12  38  2.2 0x0d 0x5c id4189-105-2-09 2778 :.........<.........*.........>.........:.........:...135677653...1.1.:......... qa=+
 03ta13  35  1.7 0x0d 0x3f id4188-105-2-08 1908 :.........<.........*.........>.........:.........:14577653111...1.1..:1....1... qa=+
 03ta14  35  1.7 0x0d 0x3e id4187-105-2-07 1878 :.........<.........*.........>.........:.........:13567753.1....11...:.1....... qa=+
 03ta15  41  1.7 0x0d 0x3d id4186-105-2-06 1848 :.........<.........*.........>.........:.........:.......35776521....:..111.... qa=+
 03ta16  41  1.3 0x0d 0x3c id4185-105-2-05 1818 :.........<.........*.........>.........:.........:......24677642.1..1:.......1. qa=+
 03ta17  38  2.2 0x0d 0x1f id4184-105-2-04  948 :.........<.........*.........>.........:.........:...135677653112.1..:.....11.1 qa=+
 03ta18  44  1.3 0x0d 0x1e id4183-105-2-03  918 :.........<.........*.........>.........:.........:.........346776431.1........1 qa=+
 03ta19  41  1.3 0x0d 0x1d id4182-105-2-02  888 :.........<.........*.........>.........:.........:......12467764..11.:...1..... qa=+
 03ta20  40  1.7 0x0d 0x1c id4181-105-2-01  858 :.........<.........*.........>.........:.........:......3567764111...:1.1..1... qa=+
 03ta21  28  1.7 0x1c 0x00 id0401-011-1-01    5 :.........<.........*.........>.........:...14577653.....111:..1......:......... qa=+
 03ta22  25  2.2 0x1c 0x01 id0402-011-1-02   35 :.........<.........*.........>.........135667653.:........1:.........1......... qa=+
 03ta23  25  1.7 0x1c 0x02 id0403-011-1-03   65 :.........<.........*.........>.........:14577653.:...1.....:.........1.1....... qa=+
 03ta24  21  1.7 0x1c 0x03 id0404-011-1-04   95 :.........<.........*.........>......24677652.....:1.1......:.........:......... qa=+
