#L2-ped Run(7160018)
#L2H10,6,total event counter; x=cases,192457,192457,192457,0,0,0,
#L2ped  CPU/eve MPV 133 kTicks,  FWHM=2, seen eve=192457
# L2ped-Adc spectra, run=7160018, Z-scale is ln(yield), only first digit shown;  maxPedDev=5  table format:
# name, ped, sigPed, crate, chan, softID-m-s-e, RDO_ID;
#                                   ADC spectrum: [-20 ...  <=-10 ... *=0  ...  >=+10 ... :=+20 ... 60],  Xaxis=raw ADC + 20
 03tb02  17  1.3 0x0c 0x82 id4179-105-1-19 3919 :.........<.........*.......11222479abaa9643322322131222111.1......1..:......... qa=+
 03tb03  29  1.7 0x0c 0x81 id4178-105-1-18 3889 :.........<.........*.........>.........:122369:aba:8544433322332222211111.1.... qa=+
 03tb04  31  1.7 0x0c 0x80 id4177-105-1-17 3859 :.........<.........*.........>.........:.1113248:aaaa975433333333212122111.1111 qa=+
 03tb05  30  1.7 0x0c 0x63 id4176-105-1-16 2989 :.........<.........*.........>.........:1112468:aaaa975434333323322221122122111 qa=+
 03tb06  28  1.3 0x0c 0x62 id4175-105-1-15 2959 :.........<.........*.........>......1..:.13578:bba97444433333323222221.11.1.1.1 qa=+
 03tb07  36  1.7 0x0c 0x61 id4174-105-1-14 2929 :.........<.........*.........>.........:.......114689:aba:741........:......... qa=+
 03tb08  34  1.7 0x0c 0x60 id4173-105-1-13 2899 :.........<.........*.........>.........:...11.21468:aba:86543433323222212112211 qa=+
 03tb09  33  1.7 0x0c 0x43 id4172-105-1-12 2029 :.........<.........*.........>.......1111...112368:aba:854443333322222122121..1 qa=+
 03tb10  36  1.3 0x0c 0x42 id4171-105-1-11 1999 :.........<.........*.........>.........:.........:.479abb:862........:......... qa=+
 03tb11  31  1.7 0x0c 0x41 id4170-105-1-10 1969 :.........<.........*.........>.........:1..23369:aba:86444433333232222212121..1 qa=+
 03tb12  23  1.7 0x0c 0x40 id4169-105-1-09 1939 :.........<.........*.........>....112358:aba:8644443333333222232111.111.1121.1. qa=+
 03tb13  34  1.7 0x0c 0x23 id4168-105-1-08 1069 :.........<.........*.........>.........:....11121469aaaa:98643343333232211121.1 qa=+
 03tb14  33  1.7 0x0c 0x22 id4167-105-1-07 1039 :.........<.........*.........>.........:...1..2479:aaa:98654433333333222211111. qa=+
 03tb15  36  1.3 0x0c 0x21 id4166-105-1-06 1009 :.........<.........*.........>.........:.....11.22479:aba:986443333322222222212 qa=+
 03tb16  37  1.7 0x0c 0x20 id4165-105-1-05  979 :.........<.........*.........>.........:.........113589aba:99864333333332211221 qa=+
 03tb17  24  1.7 0x0c 0x03 id4164-105-1-04  109 :.........<.........*.........>..1..112469:aba:754444332322211222111.21.11..11.1 qa=+
 03tb18  26  1.7 0x0c 0x02 id4163-105-1-03   79 :.........<.........*.........>....1..212358:aba:864433433333212213211222111...1 qa=+
 03tb19  25  1.7 0x0c 0x01 id4162-105-1-02   49 :.........<.........*.........1..1111113579aaba97544443333323222211112111.1.121. qa=+
 03tb20  27  1.7 0x0c 0x00 id4161-105-1-01   19 :.........<.........*.........>....1..1122478:aaaa9754333323232322122.:212.1.112 qa=+
 03tb21  29  1.7 0x1b 0x1c id0421-011-2-01  846 :.........<.........*.........>.........:...258:abaa973.....:.........:......... qa=+
 03tb22  36  1.3 0x1b 0x1d id0422-011-2-02  876 :.........<.........*.........>.........:.........:479abb:851.........:......... qa=+
 03tb23  33  1.7 0x1b 0x1e id0423-011-2-03  906 :.........<.........*.........>.........:.......358:aba:841.:.........:......... qa=+
 03tb24  37  1.7 0x1b 0x1f id0424-011-2-04  936 :.........<.........*.........>.........:.........1368:aaaa:863.......:......... qa=+
 03tb25  28  1.3 0x1b 0x3c id0425-011-2-05 1806 :.........<.........*.........>.........:...379aba:851......:.........:......... qa=+
 03tb26  36  1.3 0x1b 0x3d id0426-011-2-06 1836 :.........<.........*.........>.........:.........:158:aba962.........:......... qa=+
 03tb27  28  1.3 0x1b 0x3e id0427-011-2-07 1866 :.........<.........*.........>.........:.1479abb:951.......:.........:......... qa=+
 03tb28  27  1.7 0x1b 0x3f id0428-011-2-08 1896 :.........<.........*.........>.........:.258:abba962.......:.........:......... qa=+
 03tb29  29  1.7 0x1b 0x5c id0429-011-2-09 2766 :.........<.........*.........>.........:...368:aba:851.....:.........:......... qa=+
 03tb30  33  1.7 0x1b 0x5d id0430-011-2-10 2796 :.........<.........*.........>.........:.......368:aba:973.:.........:......... qa=+
 03tb31  29  1.7 0x1b 0x5e id0431-011-2-11 2826 :.........<.........*.........>.........:...358:aba:952.....:.........:......... qa=+
 03tb32  27  1.7 0x1b 0x5f id0432-011-2-12 2856 :.........<.........*.........>.........:.368:aba:741.......:.........:......... qa=+
 03tb33  32  1.3 0x1b 0x7c id0433-011-2-13 3726 :.........<.........*.........>.........:......269:aba963...:.........:......... qa=+
 03tb34  28  1.7 0x1b 0x7d id0434-011-2-14 3756 :.........<.........*.........>.........:.1258:aba:73.......:.........:......... qa=+
 03tb35  29  1.7 0x1b 0x7e id0435-011-2-15 3786 :.........<.........*.........>.........:...258:aba972......:.........:......... qa=+
 03tb36  27  1.7 0x1b 0x7f id0436-011-2-16 3816 :.........<.........*.........>.........:1479:aba:74........:.........:......... qa=+
 03tb37  28  1.3 0x1b 0x9c id0437-011-2-17 4686 :.........<.........*.........>.........:..158:aba972.......:.........:......... qa=+
 03tb38  28  1.3 0x1b 0x9d id0438-011-2-18 4716 :.........<.........*.........>.........:.1268:aba:962......:.........:......... qa=+
 03tb39  35  1.7 0x1b 0x9e id0439-011-2-19 4746 :.........<.........*.........>.........:........1479:aba:74:.........:......... qa=+
 03tb40  41  1.7 0x1b 0x9f id0440-011-2-20 4776 :.........<.........*.........>.........:.........:....468:aaaa:73....:......... qa=+
 03tc01  20  1.3 0x0c 0x87 id4160-104-2-20 4069 :.........<.........*.........>112.3479:bba964433322211.2111:.11...11.11..1.1... qa=+
 03tc02  13  1.7 0x0c 0x86 id4159-104-2-19 4039 :.........<.........*....122468:bba:854433333222221211.111.1:..11.1...1......... qa=+
 03tc03  18  1.7 0x0c 0x85 id4158-104-2-18 4009 :.........<.........*....1...1111479:aba:74443332222222121.111111.....:1........ qa=+
 03tc04  17  1.3 0x0c 0x84 id4157-104-2-17 3979 :.........<.........*........112357:abaa96444333323212222221:1.111....:......... qa=+
 03tc05  32  1.3 0x0c 0x67 id4156-104-2-16 3109 :.........<.........*.........>.........:.121222479abaa97444343332122211222111.2 qa=+
 03tc06  34  1.7 0x0c 0x66 id4155-104-2-15 3079 :.........<.........*.........>.........:....1123579aaba:8654433343322322212212. qa=+
 03tc07  26  1.7 0x0c 0x65 id4154-104-2-14 3049 :.........<.........*.........>.....1..13579aaba:74443433332322211122.1..111..1. qa=+
 03tc08  30  1.7 0x0c 0x64 id4153-104-2-13 3019 :.........<.........*.........>........1111.3689:aaa:97544333333222211121121112. qa=+
 03tc09  27  1.3 0x0c 0x47 id4152-104-2-12 2149 :.........<.........*.........>........1212368abb:854443332333123212111.1.1.111. qa=+
 03tc10  30  1.7 0x0c 0x46 id4151-104-2-11 2119 :.........<.........*.........>.........:.112369abba975443333212122121:1111..... qa=+
 03tc11  24  1.7 0x0c 0x45 id4150-104-2-10 2089 :.........<.........*.........>...21121358:aba:7544443333332222111111111.1111111 qa=+
 03tc12  29  1.7 0x0c 0x44 id4149-104-2-09 2059 :.........<.........*.........>........11112358:aaa:9754433333333221212221.11111 qa=+
 03tc13  30  1.7 0x0c 0x27 id4148-104-2-08 1189 :.........<.........*.........>.........11212358:aba:7544433333323321122221.11.2 qa=+
 03tc14  35  1.7 0x0c 0x26 id4147-104-2-07 1159 :.........<.........*.........>.........:...111233468:aba:8644443333333222122221 qa=+
 03tc15  33  1.7 0x0c 0x25 id4146-104-2-06 1129 :.........<.........*.........>.........:..11223358:aba:85444433422333232222121. qa=+
 03tc16  29  1.7 0x0c 0x24 id4145-104-2-05 1099 :.........<.........*.........>......1..1.12469:aba:8644433323333223122.11..1..1 qa=+
 03tc17  26  1.7 0x0c 0x07 id4144-104-2-04  229 :.........<.........*.........>....112111347:aba:854444323323222221222111..11.1. qa=+
 03tc18  25  1.3 0x0c 0x06 id4143-104-2-03  199 :.........<.........*.........>...1.11.358:aaaa:75443333322333212112112.1.1..111 qa=+
 03tc19  24  1.7 0x0c 0x05 id4142-104-2-02  169 :.........<.........*.........>..1.1.22479:aba:964443333322222221212121111.1111. qa=+
 03tc20  28  1.7 0x0c 0x04 id4141-104-2-01  139 :.........<.........*.........>........1122478:aba:974333333322221212.2.1.11...1 qa=+
 03tc21  33  1.7 0x1b 0x18 id0441-012-1-01  726 :.........<.........*.........>.........:.......369:aba:851.:.........:......... qa=+
 03tc22  29  1.7 0x1b 0x19 id0442-012-1-02  756 :.........<.........*.........>.....1..1:..2479:aba:8654444333333222132111112222 qa=+
 03tc23  37  1.7 0x1b 0x1a id0443-012-1-03  786 :.........<.........*.........>.........:.........:2579:aba:863.......:......... qa=+
 03tc24  38  1.7 0x1b 0x1b id0444-012-1-04  816 :.........<.........*.........>.........:.........:.3579:aaa:9641.....:......... qa=+
 03tc25  40  1.7 0x1b 0x38 id0445-012-1-05 1686 :.........<.........*.........>.........:.........:....268:aba:85.....:......... qa=+
 03tc26  31  1.7 0x1b 0x39 id0446-012-1-06 1716 :.........<.........*.........>.........:.....158:aaa:973...:.........:......... qa=+
 03tc27  28  1.7 0x1b 0x3a id0447-012-1-07 1746 :.........<.........*.........>.........:.1479abb:962.......:.........:......... qa=+
 03tc28  36  1.3 0x1b 0x3b id0448-012-1-08 1776 :.........<.........*.........>.........:........12579aaba9754443333323322122221 qa=+
 03tc29  35  1.7 0x1b 0x58 id0449-012-1-09 2646 :.........<.........*.........>.........:.........579aaba:852.........:......... qa=+
 03tc30  28  1.3 0x1b 0x59 id0450-012-1-10 2676 :.........<.........*.........>.........:.1479abb:962.......:.........:......... qa=+
 03tc31  30  1.7 0x1b 0x5a id0451-012-1-11 2706 :.........<.........*.........>.........:....158:aba:852....:.........:......... qa=+
 03tc32  31  1.7 0x1b 0x5b id0452-012-1-12 2736 :.........<.........*.........>.........:.....268:abaa9731..:.........:......... qa=+
 03tc33  30  1.7 0x1b 0x78 id0453-012-1-13 3606 :.........<.........*.........>.........:....368:abaa9752...:.........:......... qa=+
 03tc34  36  1.7 0x1b 0x79 id0454-012-1-14 3636 :.........<.........*.........>.........:........1368:aaba9742........:......... qa=+
 03tc35  31  1.7 0x1b 0x7a id0455-012-1-15 3666 :.........<.........*.........>.........:.....368:aba:862...:.........:......... qa=+
 03tc36  29  1.7 0x1b 0x7b id0456-012-1-16 3696 :.........<.........*.........>.........:...469:aba:863.....:.........:......... qa=+
 03tc37  29  1.7 0x1b 0x98 id0457-012-1-17 4566 :.........<.........*.........>.........:..1468:aba:9741....:.........:......... qa=+
 03tc38  31  1.7 0x1b 0x99 id0458-012-1-18 4596 :.........<.........*.........>.........:.....158:aba:851...:.........:......... qa=+
 03tc39  30  1.7 0x1b 0x9a id0459-012-1-19 4626 :.........<.........*.........>.........:...1369aaba9741....:.........:......... qa=+
 03tc40  32  1.7 0x1b 0x9b id0460-012-1-20 4656 :.........<.........*.........>.........:.......47:abaa973..:.........:......... qa=+
 03td01  33  1.7 0x0c 0x8b id4140-104-1-20 4189 :.........<.........*.........>.........:.....11257:aba:8544323222212111111.1.11 qa=+
 03td02  18  1.7 0x0c 0x8a id4139-104-1-19 4159 :.........<.........*.......1.1.12479abaa854443333232211211.111.....11:......... qa=+
 03td03  21  1.3 0x0c 0x89 id4138-104-1-18 4129 :.........<.........*.........1.1112469:bba9754333222121.21.2..111.1.1:......... qa=+
 03td04  24  1.7 0x0c 0x88 id4137-104-1-17 4099 :.........<.........*.........>....1111358:aba:8644333222212122.21111111.1.1.... qa=+
 03td05  33  1.3 0x0c 0x6b id4136-104-1-16 3229 :.........<.........*.........>.........:....11.2579abaa9644332232223211.11111.1 qa=+
 03td06  34  1.3 0x0c 0x6a id4135-104-1-15 3199 :.........<.........*.........>.........:.....1112479abaa96544443333323212211.11 qa=+
 03td07  24  1.7 0x0c 0x69 id4134-104-1-14 3169 :.........<.........*.........>......11368:aaa:9754333333232221121.11.111....... qa=+
 03td08  38  1.7 0x0c 0x68 id4133-104-1-13 3139 :.........<.........*.........>.........:........1:12368:abaa9854433223332222221 qa=+
 03td09  25  1.3 0x0c 0x4b id4132-104-1-12 2269 :.........<.........*.........>....1..12479abba8644433323211222111111.:11.....1. qa=+
 03td10  26  1.3 0x0c 0x4a id4131-104-1-11 2239 :.........<.........*.........>......11.2368:aba964444333223222121.1111111..1... qa=+
 03td11  28  1.3 0x0c 0x49 id4130-104-1-10 2209 :.........<.........*.........>.........:.1479abb:85........:.........:......... qa=+
 03td12  29  1.7 0x0c 0x48 id4129-104-1-09 2179 :.........<.........*.........>.........:1223589aba:86443443333232222122121.1111 qa=+
 03td13  33  1.7 0x0c 0x2b id4128-104-1-08 1309 :.........<.........*.........>.........:.....1.3579aba:96444433332323222211111. qa=+
 03td14  30  1.7 0x0c 0x2a id4127-104-1-07 1279 :.........<.........*.........>.........:1....47:aba:854433332223212221111.1.12. qa=+
 03td15  37  1.7 0x0c 0x29 id4126-104-1-06 1249 :.........<.........*.........>.........:......1..12368:bba:854442332232222.1121 qa=+
 03td16  34  1.3 0x0c 0x28 id4125-104-1-05 1219 :.........<.........*.........>.........:....1221369aaba:76444433323211112111111 qa=+
 03td17  27  1.7 0x0c 0x0b id4124-104-1-04  349 :.........<.........*.........>....1.34555678:aba976665543233222221212112.11..11 qa=+
 03td18  23  1.7 0x0c 0x0a id4123-104-1-03  319 :.........<.........*.........>.11.113568:bba97654433322222121221.2.211..1...1.1 qa=+
 03td19  20  1.3 0x0c 0x09 id4122-104-1-02  289 :.........<.........*......1.12..12369:aba9754443333221212.21.2.111...1......... qa=+
 03td20  21  2.2 0x0c 0x08 id4121-104-1-01  259 :.........<.........*..1.1..11>12245789:aaaa:9875433322232111211..11..:.1....1.. qa=+
 03td21  31  1.7 0x1b 0x14 id0461-012-2-01  606 :.........<.........*.........>.........:....1369:aaa:9741..:.........:......... qa=+
 03td22  36  1.7 0x1b 0x15 id0462-012-2-02  636 :.........<.........*.........>.........:.........:158:aba:841........:......... qa=+
 03td23  31  2.2 0x1b 0x16 id0463-012-2-03  666 :.........<.........*.........>.........:....258:aaaa:751...:.........:......... qa=+
 03td24  34  1.7 0x1b 0x17 id0464-012-2-04  696 :.........<.........*.........>.........:........258:abaa9731.........:......... qa=+
 03td25  39  1.7 0x1b 0x34 id0465-012-2-05 1566 :.........<.........*.........>.........:.........:...258:aba:862.....:......... qa=+
 03td26  27  1.7 0x1b 0x35 id0466-012-2-06 1596 :.........<.........*.........>.........:.368:aba963........:.........:......... qa=+
 03td27  28  1.7 0x1b 0x36 id0467-012-2-07 1626 :.........<.........*.........>.........:..258:aba:73.......:.........:......... qa=+
 03td28  22  1.7 0x1b 0x37 id0468-012-2-08 1656 :.........<.........*.........>......158:aba:862..:.........:.........:......... qa=+
 03td29  40  1.7 0x1b 0x54 id0469-012-2-09 2526 :.........<.........*.........>.........:.........:....479:aaa:851....:......... qa=+
 03td30  35  1.7 0x1b 0x55 id0470-012-2-10 2556 :.........<.........*.........>.........:.........:479abb:863.........:......... qa=+
 03td31  28  1.3 0x1b 0x56 id0471-012-2-11 2586 :.........<.........*.........>.........:..158:aba:851......:.........:......... qa=+
 03td32  26  1.7 0x1b 0x57 id0472-012-2-12 2616 :.........<.........*.........>.........:479:aba:852........:.........:......... qa=+
 03td33  31  1.7 0x1b 0x74 id0473-012-2-13 3486 :.........<.........*.........>.........:.....269:aba:841...:.........:......... qa=+
 03td34  19  1.7 0x1b 0x75 id0474-012-2-14 3516 :.........<.........*.........>..1479aaba963......:.........:.........:......... qa=+
 03td35  32  1.7 0x1b 0x76 id0475-012-2-15 3546 :.........<.........*.........>.........:...112369:aba:7544433433333333222311121 qa=+
 03td36  24  1.3 0x1b 0x77 id0476-012-2-16 3576 :.........<.........*.........>........269:bba9731:.........:.........:......... qa=+
 03td37  37  1.7 0x1b 0x94 id0477-012-2-17 4446 :.........<.........*.........>.........:.........:.158:aba:851.......:......... qa=+
 03td38  35  1.7 0x1b 0x95 id0478-012-2-18 4476 :.........<.........*.........>.........:.........368:aba9741.........:......... qa=+
 03td39  33  1.7 0x1b 0x96 id0479-012-2-19 4506 :.........<.........*.........>.........:.......268:aaaa:74.:.........:......... qa=+
 03td40  38  1.7 0x1b 0x97 id0480-012-2-20 4536 :.........<.........*.........>.........:.........:.1479aaba9841......:......... qa=+
 03te01  17  1.7 0x0c 0x8f id4120-103-2-20 4309 :.........<.........*.........12479:aba9743332311.12.2.11.1.:.1....1..:..1...... qa=+
 03te02  23  1.7 0x0c 0x8e id4119-103-2-19 4279 :.........<.........*.........>..11121358:aba:854432223232222.1..1...1:..1.....1 qa=+
 03te03  27  1.7 0x0c 0x8d id4118-103-2-18 4249 :.........<.........*.........>........1:1248:aba:86444333332122111121:111111... qa=+
 03te04  24  1.3 0x0c 0x8c id4117-103-2-17 4219 :.........<.........*.........>.......22579aba:864443333222222111.221.11.12111.. qa=+
 03te05  30  1.3 0x0c 0x6f id4116-103-2-16 3349 :.........<.........*.........>.........:..113479abaa9654343333221222.11111...1. qa=+
 03te06  36  1.3 0x0c 0x6e id4115-103-2-15 3319 :.........<.........*.........>.........:........12358:aba:754443323222121.111.. qa=+
 03te07  22  1.7 0x0c 0x6d id4114-103-2-14 3289 :.........<.........*.........>..1121257:abaa97444333332112221111112.1:111.....1 qa=+
 03te08  42  2.2 0x0c 0x6c id4113-103-2-13 3259 :.........<.........*.........>.........:.........:12...2479:aaaa:86444332332212 qa=+
 03te09  28  1.3 0x0c 0x4f id4112-103-2-12 2389 :.........<.........*.........>.......11:.12479aba:864433333323.222122111.1...1. qa=+
 03te10  26  1.7 0x0c 0x4e id4111-103-2-11 2359 :.........<.........*.........>......1111358:aba:754434333233222222122:11111.11. qa=+
 03te11  32  1.7 0x0c 0x4d id4110-103-2-10 2329 :.........<.........*.........>.........:.1.112268:aba:9644333333322121.12.1111. qa=+
 03te12  25  1.3 0x0c 0x4c id4109-103-2-09 2299 :.........<.........*.........>.11.21..12479aba:85443323232222212.11..11...11... qa=+
 03te13  33  1.7 0x0c 0x2f id4108-103-2-08 1429 :.........<.........*.........>.........:....12258:aaba9744343333222222111.11... qa=+
 03te14  30  1.7 0x0c 0x2e id4107-103-2-07 1399 :.........<.........*.........>.1.1.111.111.3479aaba97544343333233222122212.21.1 qa=+
 03te15  32  1.7 0x0c 0x2d id4106-103-2-06 1369 :.........<.........*.........>.........:..112.368:aba:8644443233232221121211.11 qa=+
 03te16  33  1.7 0x0c 0x2c id4105-103-2-05 1339 :.........<.........*.........>.........:...1111368:aba:854333333322221.1111.111 qa=+
 03te17  22  1.7 0x0c 0x0f id4104-103-2-04  469 :.........<.........*.........>1.1221247:aba:854433333323232222112112111.1...... qa=+
 03te18  26  1.7 0x0c 0x0e id4103-103-2-03  439 :.........<.........*.........>......1122368:aba975443433323222211111.1.1...1... qa=+
 03te19  28  1.3 0x0c 0x0d id4102-103-2-02  409 :.........<.........*.........>........1111368:aba97544333333322222222112.1....1 qa=+
 03te20  26  1.3 0x0c 0x0c id4101-103-2-01  379 :.........<.........*.........>........2:2479abba864433333222222121.111.11.1.1.. qa=+
 03te21  26  1.7 0x1b 0x10 id0481-013-1-01  486 :.........<.........*.........>.........1579aaaa974.........:.........:......... qa=+
 03te22  22  1.7 0x1b 0x11 id0482-013-1-02  516 :.........<.........*.........>......468:abaa974..:.........:.........:......... qa=+
 03te23  31  1.7 0x1b 0x12 id0483-013-1-03  546 :.........<.........*.........>.........:.....369:aba:973...:.........:......... qa=+
 03te24  34  1.7 0x1b 0x13 id0484-013-1-04  576 :.........<.........*.........>.........:......12579:aaa:862:.........:......... qa=+
 03te25  38  1.3 0x1b 0x30 id0485-013-1-05 1446 :.........<.........*.........>.........:..1..2333334579aaba:854444332221111221. qa=+
 03te26  35  1.7 0x1b 0x31 id0486-013-1-06 1476 :.........<.........*.........>.........:........2479aaba9741.........:......... qa=+
 03te27  28  1.7 0x1b 0x32 id0487-013-1-07 1506 :.........<.........*.........>.........:.368:aaba974.......:.........:......... qa=+
 03te28  24  1.7 0x1b 0x33 id0488-013-1-08 1536 :.........<.........*.........>........2579aaaa:852.........:.........:......... qa=+
 03te29  33  2.2 0x1b 0x50 id0489-013-1-09 2406 :.........<.........*.........>.........:.....1479:aaaa:852.:.........:......... qa=+
 03te30  29  1.7 0x1b 0x51 id0490-013-1-10 2436 :.........<.........*.........>.........:..2479:aba:863.....:.........:......... qa=+
 03te31  28  1.3 0x1b 0x52 id0491-013-1-11 2466 :.........<.........*.........>.........:.1479aaba9751......:.........:......... qa=+
 03te32   0  0.9 0x1b 0x53 id0492-013-1-12 2496 :.........<.........c.........>.........:.........:.........:.........:......... qa=0
 03te33  29  1.7 0x1b 0x70 id0493-013-1-13 3366 :.........<.........*.........>.........:..2579aaba:862.....:.........:......... qa=+
 03te34  35  1.7 0x1b 0x71 id0494-013-1-14 3396 :.........<.........*.........>.........:........2689aaaa:851.........:......... qa=+
 03te35  30  1.7 0x1b 0x72 id0495-013-1-15 3426 :.........<.........*.........>.........:...1.579aaaa9741...:.........:......... qa=+
 03te36  28  1.3 0x1b 0x73 id0496-013-1-16 3456 :.........<.........*.........>.........:11579:aba963.......:.........:......... qa=+
 03te37  36  1.7 0x1b 0x90 id0497-013-1-17 4326 :.........<.........*.........>.........:.........1479:aba:9631.......:......... qa=+
 03te38  30  1.7 0x1b 0x91 id0498-013-1-18 4356 :.........<.........*.........>.........:...3579aaba9741....:.........:......... qa=+
 03te39  30  2.2 0x1b 0x92 id0499-013-1-19 4386 :.........<.........*.........>.........:...2589aaaa:862....:.........:......... qa=+
 03te40  23  1.7 0x1b 0x93 id0500-013-1-20 4416 :.........<.........*.........>......1579:aba:851.:.........:.........:......... qa=+
 03tf01  18  1.7 0x0c 0x93 id4100-103-1-20 4429 :.........<.........*.........>.1468:aaaa962......:.........:.........:......... qa=+
 03tf02  15  1.7 0x0c 0x92 id4099-103-1-19 4399 :.........<.........*......113479aaba:8544333332312211.1.22.:.1...1...:..1...... qa=+
 03tf03  25  1.7 0x0c 0x91 id4098-103-1-18 4369 :.........<.........*.........>.....1112479aaaa:8544433333223222112111:.21.1.111 qa=+
 03tf04  17  1.7 0x0c 0x90 id4097-103-1-17 4339 :.........<.........*.......1111358:aba:8644433232222.1211111.1..1....:..1...1.. qa=+
 03tf05  23  1.7 0x0c 0x73 id4096-103-1-16 3469 :.........<.........*.........>...1122258:aba:7544433233231112112..1111..11111.. qa=+
 03tf06  35  2.2 0x0c 0x72 id4095-103-1-15 3439 :.........<.........*.........>.........:.......22579aaaa9754433323312121221.1.. qa=+
 03tf07  35  1.3 0x0c 0x71 id4094-103-1-14 3409 :.........<.........*.........>.........:....12122469abba9644443332322212222.121 qa=+
 03tf08  38  1.7 0x0c 0x70 id4093-103-1-13 3379 :.........<.........*.........>.........:.........:12368:aba:754433323222221..11 qa=+
 03tf09  28  1.3 0x0c 0x53 id4092-103-1-12 2509 :.........<.........*.........>.........:12369:aba97544443332232212212:1.1111... qa=+
 03tf10  25  1.7 0x0c 0x52 id4091-103-1-11 2479 :.........<.........*.........>.....21.2358:aba:85444343332222132211.1:2111..1.. qa=+
 03tf11  33  1.3 0x0c 0x51 id4090-103-1-10 2449 :.........<.........*.........>.........:....1222479abaa97544433332323222.22121. qa=+
 03tf12  31  1.7 0x0c 0x50 id4089-103-1-09 2419 :.........<.........*.........>.........:.1.1.368:aba:96444433332232222211112... qa=+
 03tf13  34  1.7 0x0c 0x33 id4088-103-1-08 1549 :.........<.........*.........>.........:....1211358:aba:85444433222232122.11..1 qa=+
 03tf14  27  1.7 0x0c 0x32 id4087-103-1-07 1519 :.........<.........*.........>.......1124689aaaa9754433433323323221.211111...1. qa=+
 03tf15  24  1.3 0x0c 0x31 id4086-103-1-06 1489 :.........<.........*.........>.....112479aaba9754444332223122112.111.:1..1.1... qa=+
 03tf16  32  1.3 0x0c 0x30 id4085-103-1-05 1459 :.........<.........*.........>.........:.....2479abba97544333333222222.1111.111 qa=+
 03tf17  30  1.7 0x0c 0x13 id4084-103-1-04  589 :.........<.........*.........>.........:..212379aba:964433333333232232.2.121111 qa=+
 03tf18  29  1.7 0x0c 0x12 id4083-103-1-03  559 :.........<.........*.........>.........1.22258:aba:86444333333332222122212111.1 qa=+
 03tf19  26  1.7 0x0c 0x11 id4082-103-1-02  529 :.........<.........*.........>.1.....112468:aba:85444333223221212..111.111.11.. qa=+
 03tf20  20  1.7 0x0c 0x10 id4081-103-1-01  499 :.........<.........*.....111.>1123257:aba:7544433233232121212112111.11.....1... qa=+
 03tf21  31  1.7 0x1b 0x0c id0501-013-2-01  366 :.........<.........*.........>.........:....1479:aaa:975433333333322321211..222 qa=+
 03tf22  31  1.7 0x1b 0x0d id0502-013-2-02  396 :.........<.........*.........>.........:....1468:aba:97444433333333332122121222 qa=+
 03tf23  34  1.7 0x1b 0x0e id0503-013-2-03  426 :.........<.........*.........>.........:.......1368:aba:86444434333332232112111 qa=+
 03tf24  33  1.7 0x1b 0x0f id0504-013-2-04  456 :.........<.........*.........>.........:......1368:aba:9741:.........:......... qa=+
 03tf25  28  1.7 0x1b 0x2c id0505-013-2-05 1326 :.........<.........*.........>.........:.158:aaaa98544334333333232222221122111. qa=+
 03tf26  40  1.7 0x1b 0x2d id0506-013-2-06 1356 :.........<.........*.........>.........:.........:...2479:aaa:86444434333322222 qa=+
 03tf27  30  1.7 0x1b 0x2e id0507-013-2-07 1386 :.........<.........*.........>.........:....258:aba:975443334333232321112121111 qa=+
 03tf28  30  1.7 0x1b 0x2f id0508-013-2-08 1416 :.........<.........*.........>.........:...1368:aba:975443343333332333233222222 qa=+
#03tf29  34  1.7 0x1b 0x4c id0509-013-2-09 2286 :.........<.........*.........>.........:........469:aaa:86444433333222322121.12 qa=+
 03tf30  30  1.7 0x1b 0x4d id0510-013-2-10 2316 :.........<.........*.........>.........:....368:aba:854444442233323222221122221 qa=+
 03tf31  27  1.7 0x1b 0x4e id0511-013-2-11 2346 :.........<.........*.........>.........:1379aaba9754443433333323322222221111111 qa=+
 03tf32  26  1.7 0x1b 0x4f id0512-013-2-12 2376 :.........<.........*.........>.........1479aaaa:8644444333333333222222113121111 qa=+
 03tf33  26  1.7 0x1b 0x6c id0513-013-2-13 3246 :.........<.........*.........>.........468:aaaa:8643434333323323212222121.11111 qa=+
 03tf34  31  2.2 0x1b 0x6d id0514-013-2-14 3276 :.........<.........*.........>.........:....368:aaaa97544444333233231232.212211 qa=+
 03tf35  25  1.7 0x1b 0x6e id0515-013-2-15 3306 :.........<.........*.........>.......12479aaaa:8644444433333222222222321211211. qa=+
 03tf36  24  1.7 0x1b 0x6f id0516-013-2-16 3336 :.........<.........*.........>.......1468:abaa964444333333323233222222.21..1111 qa=+
 03tf37  27  1.7 0x1b 0x8c id0517-013-2-17 4206 :.........<.........*.........>.........:.479:aba:8544444433333322221222.2112211 qa=+
 03tf38  36  1.3 0x1b 0x8d id0518-013-2-18 4236 :.........<.........*.........>.........:.........3589aaba9754434433333332.13111 qa=+
 03tf39  28  1.7 0x1b 0x8e id0519-013-2-19 4266 :.........<.........*.........>.........:.1368:aba:86444434323332222.1211121221. qa=+
 03tf40  34  1.7 0x1b 0x8f id0520-013-2-20 4296 :.........<.........*.........>.........:........479aaba:7544433322122321111.111 qa=+
 03tg01  27  1.7 0x0c 0x97 id4080-102-2-20 4549 :.........<.........*.........>.....111122358:aba:754333311222111.....1..1...... qa=+
