#L2-ped algorithm finishRun(7077049)
#L2H10,6,total event counter; x=cases,270,270,270,0,0,0,
#L2ped  CPU/eve MPV 138 kTicks,  FWHM=3, seen eve=270
# L2ped-Adc spectra, run=7077049, Z-scale is ln(yield), only first digit shown;  maxPedDev=5  table format:
# name, ped, sigPed, crate, chan, softID-m-s-e, RDO_ID;
#                                   ADC spectrum: [-20 ...  <=-10 ... *=0  ...  >=+10 ... :=+20 ... 60],  Xaxis=raw ADC + 20
 02th31  17  1.7 0x1c 0x4e id0351-009-2-11 2345 :.........<.........*.........>...1345541.........:.........1.........:......... qa=+
 02th32  23  1.3 0x1c 0x4f id0352-009-2-12 2375 :.........<.........*.........>.........245543....:1........:.........:......... qa=+
 02th33  31  1.3 0x1c 0x6c id0353-009-2-13 3245 :.........<.........*.........>.........:.......23455421....:.........:.1....... qa=+
 02th34  31  1.7 0x1c 0x6d id0354-009-2-14 3275 :.........<.........*.........>.........:.......2355541..1.1:.........:......... qa=+
 02th35  24  1.7 0x1c 0x6e id0355-009-2-15 3305 :.........<.........*.........>.........:1355542..:.........:.........:......... qa=+
 02th36  24  1.7 0x1c 0x6f id0356-009-2-16 3335 :.........<.........*.........>.........12355532..:.........:.........:......... qa=+
 02th37  21  1.7 0x1c 0x8c id0357-009-2-17 4205 :.........<.........*.........>.......24555421....:.........:1........:......... qa=+
 02th38  26  1.7 0x1c 0x8d id0358-009-2-18 4235 :.........<.........*.........>.........:...345543:..1......:.........:......... qa=+
 02th39  24  1.7 0x1c 0x8e id0359-009-2-19 4265 :.........<.........*.........>.........12455531..:1....1...:.........:......... qa=+
 02th40  22  1.7 0x1c 0x8f id0360-009-2-20 4295 :.........<.........*.........>........2455431.1..:.........:.........:......... qa=+
 02ti01  39  1.3 0x0d 0x97 id4240-106-2-20 4548 :.........<.........*.........>.........:.........:.....1355441.......:......... qa=+
 02ti02  38  1.7 0x0d 0x96 id4239-106-2-19 4518 :.........<.........*.........>.........:.........:....1355531........:......... qa=+
 02ti03  41  1.3 0x0d 0x95 id4238-106-2-18 4488 :.........<.........*.........>.........:.........:......1245542...1..1......... qa=+
 02ti04  37  1.3 0x0d 0x94 id4237-106-2-17 4458 :.........<.........*.........>.........:.........:...135543:....1....:........1 qa=+
 02ti05  37  1.7 0x0d 0x77 id4236-106-2-16 3588 :.........<.........*.........>.........:.........:...1345541....1....:......... qa=+
 02ti06  38  1.3 0x0d 0x76 id4235-106-2-15 3558 :.........<.........*.........>.........:.........:.....345531......1.:......... qa=+
 02ti07  36  1.3 0x0d 0x75 id4234-106-2-14 3528 :.........<.........*.........>.........:.........:..245531.:.........:......... qa=+
 02ti08  34  1.3 0x0d 0x74 id4233-106-2-13 3498 :.........<.........*.........>.........:.........:34554....:.........:......... qa=+
 02ti09  38  1.7 0x0d 0x57 id4232-106-2-12 2628 :.........<.........*.........>.........:.........:....2455443........:......... qa=+
 02ti10  43  1.3 0x0d 0x56 id4231-106-2-11 2598 :.........<.........*.........>.........:.........:........12455431...:......... qa=+
 02ti11  38  1.7 0x0d 0x55 id4230-106-2-10 2568 :.........<.........*.........>.........:.........:...13555411........:......... qa=+
 02ti12  44  1.7 0x0d 0x54 id4229-106-2-09 2538 :.........<.........*.........>.........:.........:.......123445542...:......... qa=+
 02ti13  39  1.7 0x0d 0x37 id4228-106-2-08 1668 :.........<.........*.........>.........:.........:.....2355542...1...:......... qa=+
 02ti14  39  1.7 0x0d 0x36 id4227-106-2-07 1638 :.........<.........*.........>.........:.........:.....2455531.1.....:......... qa=+
 02ti15  37  1.7 0x0d 0x35 id4226-106-2-06 1608 :.........<.........*.........>.........:.........:..11355541......1..:1........ qa=+
 02ti16  38  1.3 0x0d 0x34 id4225-106-2-05 1578 :.........<.........*.........>.........:.........:...12455421........:......... qa=+
 02ti17  46  1.7 0x0d 0x17 id4224-106-2-04  708 :.........<.........*.........>.........:.........:.........:..2455541:.1....... qa=+
 02ti18  45  1.3 0x0d 0x16 id4223-106-2-03  678 :.........<.........*.........>.........:.........:.........:.1345543111........ qa=+
 02ti19  37  1.7 0x0d 0x15 id4222-106-2-02  648 :.........<.........*.........>.........:.........:...1355532.........:......... qa=+
 02ti20  44  1.3 0x0d 0x14 id4221-106-2-01  618 :.........<.........*.........>.........:.........:.........:2345542..:......... qa=+
 02ti21  24  1.3 0x1c 0x08 id0361-010-1-01  245 :.........<.........*.........>.........23455421..:.........:.........:......... qa=+
 02ti22  20  1.3 0x1c 0x09 id0362-010-1-02  275 :.........<.........*.........>.....1245541.......:.........:.........:......... qa=+
 02ti23  20  1.3 0x1c 0x0a id0363-010-1-03  305 :.........<.........*.........>.....12455421....1.:.........:.........:......... qa=+
 02ti24  21  1.7 0x1c 0x0b id0364-010-1-04  335 :.........<.........*.........>.......145552..1...:.........:.........:......... qa=+
 02ti25  12  1.7 0x1c 0x28 id0365-010-1-05 1205 :.........<.........*........2455531....1.........:.........:.........:......... qa=+
 02ti26  20  1.7 0x1c 0x29 id0366-010-1-06 1235 :.........<.........*.........>......245553.......:.........:.........:......... qa=+
 02ti27  20  0.9 0x1c 0x2a id0367-010-1-07 1265 :.........<.........*.........>.......345532......:.........:.........:......... qa=+
 02ti28  21  1.7 0x1c 0x2b id0368-010-1-08 1295 :.........<.........*.........>.......235553......1.........:.........:......... qa=+
 02ti29  20  1.7 0x1c 0x48 id0369-010-1-09 2165 :.........<.........*.........>......2455431......:.........:.........:......... qa=+
 02ti30  23  1.3 0x1c 0x49 id0370-010-1-10 2195 :.........<.........*.........>.........1345542...:.........:.........:......... qa=+
 02ti31  17  1.7 0x1c 0x4a id0371-010-1-11 2225 :.........<.........*.........>...1455542.1.......:.........:.........:......... qa=+
 02ti32  21  1.7 0x1c 0x4b id0372-010-1-12 2255 :.........<.........*.........>........355532.....:.........:..1......:......... qa=+
 02ti33  28  1.7 0x1c 0x68 id0373-010-1-13 3125 :.........<.........*.........>.........:....2445542........:.........:......... qa=+
 02ti34  28  1.7 0x1c 0x69 id0374-010-1-14 3155 :.........<.........*.........>.........:..12445541.........:.........:......... qa=+
 02ti35  30  1.7 0x1c 0x6a id0375-010-1-15 3185 :.........<.........*.........>.........:......3455431......:......1..:......... qa=+
 02ti36  30  1.3 0x1c 0x6b id0376-010-1-16 3215 :.........<.........*.........>.........:.....1245542...1...:.........:......... qa=+
 02ti37  25  1.7 0x1c 0x88 id0377-010-1-17 4085 :.........<.........*.........>.........:13455431.1.........:.........:......... qa=+
 02ti38  25  1.3 0x1c 0x89 id0378-010-1-18 4115 :.........<.........*.........>.........:1345542..:...1.....:.........:......... qa=+
 02ti39  30  1.7 0x1c 0x8a id0379-010-1-19 4145 :.........<.........*.........>.........:.....13455431......:.........:......... qa=+
 02ti40  23  1.3 0x1c 0x8b id0380-010-1-20 4175 :.........<.........*.........>.......113455421...:.........:.........:......... qa=+
 02tj01  31  1.7 0x0d 0x9b id4220-106-1-20 4668 :.........<.........*.........>.........:.......13555421....1.........:......... qa=+
 02tj02  34  1.7 0x0d 0x9a id4219-106-1-19 4638 :.........<.........*.........>.........:.........:135553...:.........:......... qa=+
 02tj03  29  1.3 0x0d 0x99 id4218-106-1-18 4608 :.........<.........*.........>.........:......24554........:.....1...:......... qa=+
 02tj04  37  1.3 0x0d 0x98 id4217-106-1-17 4578 :.........<.........*.........>.........:.........:....245531.........:......... qa=+
 02tj05  32  1.3 0x0d 0x7b id4216-106-1-16 3708 :.........<.........*.........>.........:........13455421...:1..1.....:......... qa=+
 02tj06  32  1.3 0x0d 0x7a id4215-106-1-15 3678 :.........<.........*.........>.........:........245542.....1.........:......... qa=+
 02tj07  30  1.7 0x0d 0x79 id4214-106-1-14 3648 :.........<.........*.........>.........:......12455531.....:.........:......... qa=+
 02tj08  35  1.7 0x0d 0x78 id4213-106-1-13 3618 :.........<.........*.........>.........:.........:2345541..:...1.....:......... qa=+
 02tj09  38  1.3 0x0d 0x5b id4212-106-1-12 2748 :.........<.........*.........>.........:.........:....2355442......1.:......... qa=+
 02tj10  41  1.3 0x0d 0x5a id4211-106-1-11 2718 :.........<.........*.........>.........:.........:.......23455421....:......... qa=+
 02tj11  38  1.3 0x0d 0x59 id4210-106-1-10 2688 :.........<.........*.........>.........:.........:...13455421...1....:......... qa=+
 02tj12  36  1.7 0x0d 0x58 id4209-106-1-09 2658 :.........<.........*.........>.........:.........:..2455542:.1.......:......... qa=+
 02tj13  39  1.7 0x0d 0x3b id4208-106-1-08 1788 :.........<.........*.........>.........:.........:.....345553111.....:......... qa=+
 02tj14  37  1.7 0x0d 0x3a id4207-106-1-07 1758 :.........<.........*.........>.........:.........:...2355542.1.......:......... qa=+
 02tj15  42  1.7 0x0d 0x39 id4206-106-1-06 1728 :.........<.........*.........>.........:.........:........145543.....:........1 qa=+
 02tj16  41  1.7 0x0d 0x38 id4205-106-1-05 1698 :.........<.........*.........>.........:.........:.......3455431..1..:......... qa=+
 02tj17  36  1.3 0x0d 0x1b id4204-106-1-04  828 :.........<.........*.........>.........:.........:.1245543.1.........:......... qa=+
 02tj18  41  1.7 0x0d 0x1a id4203-106-1-03  798 :.........<.........*.........>.........:.........:.......3455431.....:......... qa=+
 02tj19  46  1.3 0x0d 0x19 id4202-106-1-02  768 :.........<.........*.........>.........:.........:.........:..224554311...1.... qa=+
 02tj20  44  1.7 0x0d 0x18 id4201-106-1-01  738 :.........<.........*.........>.........:.........:.........22455431..:......... qa=+
 02tj21  21  1.7 0x1c 0x04 id0381-010-2-01  125 :.........<.........*.........>......133555432....:.........:.........:......... qa=+
 02tj22  23  2.2 0x1c 0x05 id0382-010-2-02  155 :.........<.........*.........>.........24455432..:....1....:.........:......... qa=+
 02tj23  22  1.7 0x1c 0x06 id0383-010-2-03  185 :.........<.........*.........>.......23455431..1.:.........:.1.......:......... qa=+
 02tj24  16  1.3 0x1c 0x07 id0384-010-2-04  215 :.........<.........*.........>.1235543.:.....1...:.........:.........:......... qa=+
 02tj25  23  2.2 0x1c 0x24 id0385-010-2-05 1085 :.........<.........*.........>........234455431..:.........:.........:......... qa=+
 02tj26  20  2.2 0x1c 0x25 id0386-010-2-06 1115 :.........<.........*.........>.....13455432......:.........:.........:......... qa=+
 02tj27  16  1.3 0x1c 0x26 id0387-010-2-07 1145 :.........<.........*.........>.13455431:.........:.........:.........:......... qa=+
 02tj28  16  1.7 0x1c 0x27 id0388-010-2-08 1175 :.........<.........*.........>.13455421:.......1.:1........:.........:......... qa=+
 02tj29  23  1.3 0x1c 0x43 id0389-010-2-09 2015 :.........<.........*.........>.........12455432..:.........:.........:......... qa=+
 02tj30  27  1.7 0x1c 0x42 id0390-010-2-10 1985 :.........<.........*.........>.........:..13455431.........:.........:......... qa=+
 02tj31  22  1.7 0x1c 0x41 id0391-010-2-11 1955 :.........<.........*.........>...1.....2455542...:.........:.........:......... qa=+
 02tj32  22  0.9 0x1c 0x40 id0392-010-2-12 1925 :.........<.........*.........>........2445432...1:.........:.......1.:......... qa=+
 02tj33  32  1.3 0x1c 0x64 id0393-010-2-13 3005 :.........<.........*.........>.........:.........3455421...:.........:......... qa=+
 02tj34  32  1.7 0x1c 0x65 id0394-010-2-14 3035 :.........<.........*.........>.........:.......1345543.....:.........:......... qa=+
 02tj35  19  1.7 0x1c 0x66 id0395-010-2-15 3065 :.........<.........*.........>....13455532.......:.........:.........:......... qa=+
 02tj36  28  1.3 0x1c 0x67 id0396-010-2-16 3095 :.........<.........*.........>.........:...23455431........:.........:......... qa=+
 02tj37  28  1.3 0x1c 0x84 id0397-010-2-17 3965 :.........<.........*.........>.........:....13455431.......:.....1...:......... qa=+
 02tj38  21  1.7 0x1c 0x85 id0398-010-2-18 3995 :.........<.........*.........>.......2355542.....:.........:.........:......... qa=+
 02tj39  25  1.7 0x1c 0x86 id0399-010-2-19 4025 :.........<.........*.........>.........:12455431.:.........:.........:......... qa=+
 02tj40  18  1.3 0x1c 0x87 id0400-010-2-20 4055 :.........<.........*.........>....2455431.....1..:.........:.........:......... qa=+
 03ta01  31  1.7 0x0d 0x9f id4200-105-2-20 4788 :.........<.........*.........>.........:.......13455311....:.........:......... qa=+
 03ta02  38  1.3 0x0d 0x9e id4199-105-2-19 4758 :.........<.........*.........>.........:.........:....235541.........:..1...... qa=+
 03ta03  38  1.3 0x0d 0x9d id4198-105-2-18 4728 :.........<.........*.........>.........:.........:.....245532........:1........ qa=+
 03ta04  31  1.3 0x0d 0x9c id4197-105-2-17 4698 :.........<.........*.........>.........:.......11455411....:.........:......... qa=+
 03ta05  38  1.7 0x0d 0x7f id4196-105-2-16 3828 :.........<.........*.........>.........:.........:....135551.........:......... qa=+
 03ta06  36  1.3 0x0d 0x7e id4195-105-2-15 3798 :.........<.........*.........>.........:.........:..1245542:.........:......... qa=+
 03ta07  27  1.7 0x0d 0x7d id4194-105-2-14 3768 :.........<.........*.........>.........:..1.455511.........:.........:......... qa=+
 03ta08  39  1.7 0x0d 0x7c id4193-105-2-13 3738 :.........<.........*.........>.........:.........:.....2355531.......:......... qa=+
 03ta09  34  1.7 0x0d 0x5f id4192-105-2-12 2868 :.........<.........*.........>.........:.........2345543.1.:.........:......... qa=+
 03ta10  31  1.3 0x0d 0x5e id4191-105-2-11 2838 :.........<.........*.........>.........:........245542.....:.........:......... qa=+
 03ta11  40  1.7 0x0d 0x5d id4190-105-2-10 2808 :.........<.........*.........>.........:.........:.....234554311.....:......... qa=+
 03ta12  38  1.7 0x0d 0x5c id4189-105-2-09 2778 :.........<.........*.........>.........:.........:...13455431........:......... qa=+
 03ta13  34  1.7 0x0d 0x3f id4188-105-2-08 1908 :.........<.........*.........>.........:.........12455431..:.....1...:.1....... qa=+
 03ta14  34  1.7 0x0d 0x3e id4187-105-2-07 1878 :.........<.........*.........>.........:.........:2455431..:..1......:......... qa=+
 03ta15  40  1.7 0x0d 0x3d id4186-105-2-06 1848 :.........<.........*.........>.........:.........:.......45553....1.11......... qa=+
 03ta16  40  1.7 0x0d 0x3c id4185-105-2-05 1818 :.........<.........*.........>.........:.........:......2355542......:1........ qa=+
 03ta17  37  1.3 0x0d 0x1f id4184-105-2-04  948 :.........<.........*.........>.........:.........:...13455411......1.:......... qa=+
 03ta18  43  1.7 0x0d 0x1e id4183-105-2-03  918 :.........<.........*.........>.........:.........:........1345542....:......... qa=+
 03ta19  41  1.3 0x0d 0x1d id4182-105-2-02  888 :.........<.........*.........>.........:.........:......1345542......:......... qa=+
 03ta20  40  1.7 0x0d 0x1c id4181-105-2-01  858 :.........<.........*.........>.........:.........:.....12455531......:......... qa=+
 03ta21  26  1.7 0x1c 0x00 id0401-011-1-01    5 :.........<.........*.........>.........:..1355542:..1......:.........:......... qa=+
 03ta22  23  2.2 0x1c 0x01 id0402-011-1-02   35 :.........<.........*.........>........134554321..:.........:.........:......... qa=+
 03ta23  24  1.7 0x1c 0x02 id0403-011-1-03   65 :.........<.........*.........>.........13455431..:.........:.........:......... qa=+
 03ta24  19  1.7 0x1c 0x03 id0404-011-1-04   95 :.........<.........*.........>.....2455542.......:.........:.........:......... qa=+
 03ta25  19  1.7 0x1c 0x20 id0405-011-1-05  965 :.........<.........*.........>...1134555411.....1:.........:......1..:......... qa=+
 03ta26  28  1.7 0x1c 0x21 id0406-011-1-06  995 :.........<.........*.........>.........:...23455432.1.1....:.........:......... qa=+
 03ta27  27  1.7 0x1c 0x22 id0407-011-1-07 1025 :.........<.........*.........>.........:.11245542:.1.......:.1.......:......... qa=+
 03ta28  27  1.7 0x1c 0x23 id0408-011-1-08 1055 :.........<.........*.........>.........:..134554311........:.........:......... qa=+
 03ta29  22  1.7 0x1c 0x47 id0409-011-1-09 2135 :.........<.........*.........>.......1345542....1:.........:.........:......... qa=+
 03ta30  22  1.7 0x1c 0x46 id0410-011-1-10 2105 :.........<.........*.........>.......13455532....:.........:.........:1.......1 qa=+
 03ta31  21  1.7 0x1c 0x45 id0411-011-1-11 2075 :.........<.........*.........>......11345543.....:.........:.....1...:......... qa=+
 03ta32  24  1.7 0x1c 0x44 id0412-011-1-12 2045 :.........<.........*.........>.........11455532..:1........:.........:......... qa=+
 03ta33  26  2.2 0x1c 0x60 id0413-011-1-13 2885 :.........<.........*.........>.........:..2345542:.........:.........:......... qa=+
 03ta34  24  1.7 0x1c 0x61 id0414-011-1-14 2915 :.........<.........*.........>.........:2355543..:.........:1........:......... qa=+
 03ta35  31  1.7 0x1c 0x62 id0415-011-1-15 2945 :.........<.........*.........>.........:.....123455431.1...:.........:..1...... qa=+
 03ta36  26  2.2 0x1c 0x63 id0416-011-1-16 2975 :.........<.........*.........>.........:.23455431:.........:.1....1..:......... qa=+
 03ta37  23  1.7 0x1c 0x80 id0417-011-1-17 3845 :.........<.........*.........>.........1455541...:.........:.........:......... qa=+
 03ta38  23  1.3 0x1c 0x81 id0418-011-1-18 3875 :.........<.........*.........>........13455431...:.........:.........:......... qa=+
 03ta39  27  1.7 0x1c 0x82 id0419-011-1-19 3905 :.........<.........*.........>.........:..1245553:.........:.........:......... qa=+
 03ta40  22  1.7 0x1c 0x83 id0420-011-1-20 3935 :.........<.........*.........>........23555321...:.........:.........:......... qa=+
 03tb01  15  1.3 0x0c 0x83 id4180-105-1-20 3949 :.........<.........*.........>23455421.:.........:.........:.........:......... qa=+
 03tb02  17  1.3 0x0c 0x82 id4179-105-1-19 3919 :.........<.........*.........>...1345542.1.......:.........:.........:......... qa=+
 03tb03  29  1.3 0x0c 0x81 id4178-105-1-18 3889 :.........<.........*.........>.........:....1.34553..1.....:...1.....:......... qa=+
 03tb04  33  1.7 0x0c 0x80 id4177-105-1-17 3859 :.........<.........*.........>.........:.........2455532...:.........:......... qa=+
 03tb05  30  2.2 0x0c 0x63 id4176-105-1-16 2989 :.........<.........*.........>.........:.....22445543......:.......1.:......... qa=+
 03tb06  28  1.3 0x0c 0x62 id4175-105-1-15 2959 :.........<.........*.........>.........:..1.23455421.......:.........:......... qa=+
 03tb07  36  1.7 0x0c 0x61 id4174-105-1-14 2929 :.........<.........*.........>.........:.........:.112455431.........:......... qa=+
 03tb08  34  1.7 0x0c 0x60 id4173-105-1-13 2899 :.........<.........*.........>.........:.........13455421..:.........:......... qa=+
 03tb09  32  1.7 0x0c 0x43 id4172-105-1-12 2029 :.........<.........*.........>.........:........2355542....:1........:......... qa=+
 03tb10  35  1.3 0x0c 0x42 id4171-105-1-11 1999 :.........<.........*.........>.........:.........:..245541.:.........:......... qa=+
 03tb11  31  1.7 0x0c 0x41 id4170-105-1-10 1969 :.........<.........*.........>.........:......124455331....:.........:......... qa=+
 03tb12  23  1.3 0x0c 0x40 id4169-105-1-09 1939 :.........<.........*.........>.........1345543.1.:.........:.........:......... qa=+
 03tb13  34  1.3 0x0c 0x23 id4168-105-1-08 1069 :.........<.........*.........>.........:.........:1345541..:.........:......... qa=+
 03tb14  33  1.7 0x0c 0x22 id4167-105-1-07 1039 :.........<.........*.........>.........:........13455431...:.........:......... qa=+
 03tb15  35  1.7 0x0c 0x21 id4166-105-1-06 1009 :.........<.........*.........>.........:.........:1345542..:.........:......... qa=+
 03tb16  36  1.3 0x0c 0x20 id4165-105-1-05  979 :.........<.........*.........>.........:.........:..2445531:.........:......... qa=+
 03tb17  24  1.3 0x0c 0x03 id4164-105-1-04  109 :.........<.........*.........>.........:245542...:.........:.........:......... qa=+
 03tb18  26  1.7 0x0c 0x02 id4163-105-1-03   79 :.........<.........*.........>.........:.1145553.:.........:.....1...:......... qa=+
 03tb19  23  1.7 0x0c 0x01 id4162-105-1-02   49 :.........<.........*.........>.........23555421..:.........:.........:......... qa=+
 03tb20  26  1.7 0x0c 0x00 id4161-105-1-01   19 :.........<.........*.........>.........:.12455541:.........:.........:......... qa=+
 03tb21  31  2.2 0x1b 0x1c id0421-011-2-01  846 :.........<.........*.........>.........:.......3445431.....:.........:......... qa=+
 03tb22  35  1.7 0x1b 0x1d id0422-011-2-02  876 :.........<.........*.........>.........:.........:.235552..:.........:......... qa=+
 03tb23  32  1.7 0x1b 0x1e id0423-011-2-03  906 :.........<.........*.........>.........:.......1355542.....:.1....11.:......... qa=+
 03tb24  35  1.7 0x1b 0x1f id0424-011-2-04  936 :.........<.........*.........>.........:.........:13445542.:.........:......... qa=+
 03tb25  28  1.3 0x1b 0x3c id0425-011-2-05 1806 :.........<.........*.........>.........:....135543..1......:.........:......... qa=+
 03tb26  32  1.7 0x1b 0x3d id0426-011-2-06 1836 :.........<.........*.........>.........:.......1.355531....:.........:......... qa=+
 03tb27  28  1.3 0x1b 0x3e id0427-011-2-07 1866 :.........<.........*.........>.........:...134554111.......:.........:......... qa=+
 03tb28  28  1.7 0x1b 0x3f id0428-011-2-08 1896 :.........<.........*.........>.........:....3455531.......1:.........:......... qa=+
 03tb29  26  1.7 0x1b 0x5c id0429-011-2-09 2766 :.........<.........*.........>.........:..12455431.........:.........:......... qa=+
 03tb30  32  1.7 0x1b 0x5d id0430-011-2-10 2796 :.........<.........*.........>.........:........14555412...:.........:......... qa=+
 03tb31  31  1.7 0x1b 0x5e id0431-011-2-11 2826 :.........<.........*.........>.........:......2245542......:.........:......... qa=+
 03tb32  28  1.3 0x1b 0x5f id0432-011-2-12 2856 :.........<.........*.........>.........:....3455431.1......:.......1.:......... qa=+
 03tb33  30  1.3 0x1b 0x7c id0433-011-2-13 3726 :.........<.........*.........>.........:.....12455421.11...:.........:......... qa=+
 03tb34  27  1.7 0x1b 0x7d id0434-011-2-14 3756 :.........<.........*.........>.........:...135552:1...1....:.........:......... qa=+
 03tb35  28  1.3 0x1b 0x7e id0435-011-2-15 3786 :.........<.........*.........>.........:....1345542........:.........:......... qa=+
 03tb36  28  1.7 0x1b 0x7f id0436-011-2-16 3816 :.........<.........*.........>.........:....23555311.......:.........:......... qa=+
 03tb37  28  1.3 0x1b 0x9c id0437-011-2-17 4686 :.........<.........*.........>.........:....13455421...1...:.........:......... qa=+
 03tb38  28  1.7 0x1b 0x9d id0438-011-2-18 4716 :.........<.........*.........>.........:...223555321.......:.........:......... qa=+
 03tb39  33  1.7 0x1b 0x9e id0439-011-2-19 4746 :.........<.........*.........>.........:........1245553111.:.........:......... qa=+
 03tb40  40  1.7 0x1b 0x9f id0440-011-2-20 4776 :.........<.........*.........>.........:.........:....23445542.......:......... qa=+
 03tc01  22  1.3 0x0c 0x87 id4160-104-2-20 4069 :.........<.........*.........>........245542.....:.........:.........:......... qa=+
 03tc02  12  1.3 0x0c 0x86 id4159-104-2-19 4039 :.........<.........*........12455421...:...1.....:1........:.........:......... qa=+
 03tc03  18  1.7 0x0c 0x85 id4158-104-2-18 4009 :.........<.........*.........>...1355542..1......:.........:.........:......... qa=+
 03tc04  17  1.3 0x0c 0x84 id4157-104-2-17 3979 :.........<.........*.........>...2345543.......1.:.........:.........:......... qa=+
 03tc05  31  1.7 0x0c 0x67 id4156-104-2-16 3109 :.........<.........*.........>.........:.......13455421....:....1....:......... qa=+
 03tc06  34  1.7 0x0c 0x66 id4155-104-2-15 3079 :.........<.........*.........>.........:.........23455421..:.......1.:......... qa=+
 03tc07  26  1.3 0x0c 0x65 id4154-104-2-14 3049 :.........<.........*.........>.........:.23455421:.........:.........:......... qa=+
 03tc08  28  2.2 0x0c 0x64 id4153-104-2-13 3019 :.........<.........*.........>.........:....223555431...1..:1........:......... qa=+
 03tc09  28  1.3 0x0c 0x47 id4152-104-2-12 2149 :.........<.........*.........>.........:.....245541........:.........:......... qa=+
 03tc10  30  1.7 0x0c 0x46 id4151-104-2-11 2119 :.........<.........*.........>.........:......245554.......:.........:......... qa=+
 03tc11  24  1.3 0x0c 0x45 id4150-104-2-10 2089 :.........<.........*.........>.........:.24554.1.:.........1.........:......... qa=+
 03tc12  28  1.7 0x0c 0x44 id4149-104-2-09 2059 :.........<.........*.........>.........:....13455421.......:.........:........1 qa=+
 03tc13  29  1.3 0x0c 0x27 id4148-104-2-08 1189 :.........<.........*.........>.........:.......45542.1.....:.........:......... qa=+
 03tc14  35  1.7 0x0c 0x26 id4147-104-2-07 1159 :.........<.........*.........>.........:.........:.13555321:.........:.....1... qa=+
 03tc15  33  1.7 0x0c 0x25 id4146-104-2-06 1129 :.........<.........*.........>.........:.........24555421..:.....1...:......... qa=+
 03tc16  29  1.7 0x0c 0x24 id4145-104-2-05 1099 :.........<.........*.........>.........:.....2355542.....1.:.........:......... qa=+
 03tc17  26  1.3 0x0c 0x07 id4144-104-2-04  229 :.........<.........*.........>.........:..2345531:.........:.........:......... qa=+
 03tc18  24  1.7 0x0c 0x06 id4143-104-2-03  199 :.........<.........*.........>.........:2355542..:.........:.........:......... qa=+
 03tc19  24  1.7 0x0c 0x05 id4142-104-2-02  169 :.........<.........*.........>.........13455532..:.........:.........:......... qa=+
 03tc20  27  1.7 0x0c 0x04 id4141-104-2-01  139 :.........<.........*.........>.........:...22455431.1......:.........:......... qa=+
 03tc21  30  1.3 0x1b 0x18 id0441-012-1-01  726 :.........<.........*.........>.........:.....1134554211....:....1....:......... qa=+
 03tc22  28  1.7 0x1b 0x19 id0442-012-1-02  756 :.........<.........*.........>.........:...11345543........:.........:......... qa=+
 03tc23  36  1.7 0x1b 0x1a id0443-012-1-03  786 :.........<.........*.........>.........:.........:.224555421.........:......... qa=+
 03tc24  36  2.2 0x1b 0x1b id0444-012-1-04  816 :.........<.........*.........>.........:.........:..24455432...1.....:......... qa=+
 03tc25  39  2.2 0x1b 0x38 id0445-012-1-05 1686 :.........<.........*.........>.........:.........:....1345543..1...11:..1...... qa=+
 03tc26  32  1.7 0x1b 0x39 id0446-012-1-06 1716 :.........<.........*.........>.........:.......1345553.....:.........:......... qa=+
 03tc27  29  1.7 0x1b 0x3a id0447-012-1-07 1746 :.........<.........*.........>.........:....12455532.......:.........:......... qa=+
 03tc28  34  1.7 0x1b 0x3b id0448-012-1-08 1776 :.........<.........*.........>.........:.........:.2455531.:.1.......:......... qa=+
 03tc29  34  1.7 0x1b 0x58 id0449-012-1-09 2646 :.........<.........*.........>.........:.........:24455421.:.........:......1.. qa=+
 03tc30  26  1.7 0x1b 0x59 id0450-012-1-10 2676 :.........<.........*.........>.........:..234554111........:.........:......... qa=+
 03tc31  30  1.7 0x1b 0x5a id0451-012-1-11 2706 :.........<.........*.........>.........:.....12455532......:.........:......... qa=+
 03tc32  31  1.7 0x1b 0x5b id0452-012-1-12 2736 :.........<.........*.........>.........:.....1.2345542.....:.........:......... qa=+
 03tc33  31  1.7 0x1b 0x78 id0453-012-1-13 3606 :.........<.........*.........>.........:......134555421....:.1.......:......... qa=+
 03tc34  33  1.7 0x1b 0x79 id0454-012-1-14 3636 :.........<.........*.........>.........:.........3455421...:1........:......... qa=+
 03tc35  30  2.2 0x1b 0x7a id0455-012-1-15 3666 :.........<.........*.........>.........:...1113455431......:.........:......... qa=+
 03tc36  30  1.7 0x1b 0x7b id0456-012-1-16 3696 :.........<.........*.........>.........:.....23555431......:.........:......... qa=+
 03tc37  30  1.7 0x1b 0x98 id0457-012-1-17 4566 :.........<.........*.........>.........:....223555421......:.........:......... qa=+
 03tc38  32  1.7 0x1b 0x99 id0458-012-1-18 4596 :.........<.........*.........>.........:.......13555411....:1........:......... qa=+
 03tc39  28  2.2 0x1b 0x9a id0459-012-1-19 4626 :.........<.........*.........>.........:...113455421.1...1.:.........:......... qa=+
 03tc40  32  1.3 0x1b 0x9b id0460-012-1-20 4656 :.........<.........*.........>.........:........23455431...:.........:......... qa=+
 03td01  32  1.3 0x0c 0x8b id4140-104-1-20 4189 :.........<.........*.........>.........:........1245542.1..:.........:......... qa=+
 03td02  20  1.3 0x0c 0x8a id4139-104-1-19 4159 :.........<.........*.........>.......345542.1....:.........:.........:......... qa=+
 03td03  20  1.3 0x0c 0x89 id4138-104-1-18 4129 :.........<.........*.........>......12455421.....:.........:.........:......... qa=+
