#L2-ped algorithm finishRun(7082081)
#L2H10,6,total event counter; x=cases,781,781,781,0,0,0,
#L2ped  CPU/eve MPV 143 kTicks,  FWHM=3, seen eve=781
# L2ped-Adc spectra, run=7082081, Z-scale is ln(yield), only first digit shown;  maxPedDev=5  table format:
# name, ped, sigPed, crate, chan, softID-m-s-e, RDO_ID;
#                                   ADC spectrum: [-20 ...  <=-10 ... *=0  ...  >=+10 ... :=+20 ... 60],  Xaxis=raw ADC + 20
 06TE08  10  1.3 0x04 0x33         P06TE08  309 :.........<.........*......245665321.1.1:.2.1..1..:.........:.........:......... qa=+
 06TE09  15  1.7 0x04 0x34         P06TE09  315 :.........<.........*.........>..36664211..2.1..1.:1........:.........:......... qa=+
 06TE10  11  1.7 0x04 0x35         P06TE10  321 :.........<.........*.......136663111..111...1....:.........:.........:......... qa=+
 06TE11  14  0.9 0x04 0x36         P06TE11  327 :.........<.........*.........>.356641.111.11.1.1.:1....1...:.........:......... qa=+
 06TE12  16  1.3 0x04 0x37         P06TE12  333 :.........<.........*.........>...45664111..1..1.1:.........:.........:......... qa=+
 07TA01  10  1.7 0x04 0x38         P07TA01  339 :.........<.........*.......36664212....:..1......:.......1.:.........:......... qa=+
 07TA02  15  1.7 0x04 0x39         P07TA02  345 :.........<.........*.........>..4666421:.11..1...:.....1...:.........:......... qa=+
 07TA03  13  1.3 0x04 0x3a         P07TA03  351 :.........<.........*.........>356653.11:1.1.1..1.:........1:.........:1........ qa=+
 07TA04  12  1.3 0x04 0x6c         P07TA04  651 :.........<.........*........135665311..:...11...1:.........:.........:......... qa=+
 07TA05  11  1.3 0x04 0x6d         P07TA05  657 :.........<.........*.......23566531111.11.1......:.........:...1.....:......... qa=+
 07TA06  17  1.3 0x04 0x6e         P07TA06  663 :.........<.........*.........>...1566531121.11...:.1.......1...1.....:......... qa=+
 07TA07  13  1.3 0x04 0x6f         P07TA07  669 :.........<.........*.........>3566531111..111....:1...1....:.........:......... qa=+
 07TA08  10  1.3 0x04 0x3b         P07TA08  357 :.........<.........*......356653.11..1.11....1...:.........:.........:......... qa=+
 07TA09  16  1.3 0x04 0x3c         P07TA09  363 :.........<.........*.........>...256653211..1...1:....1....:.........:...1..... qa=+
 07TA10  11  1.3 0x04 0x3d         P07TA10  369 :.........<.........*........2566421..11:1..1...1.:..1...1..:.........:......... qa=+
 07TA11  13  1.3 0x04 0x3e         P07TA11  375 :.........<.........*.........>256653.1.:..1......:.......1.:.........:1........ qa=+
 07TA12  17  1.3 0x04 0x3f         P07TA12  381 :.........<.........*.........>...1366642.1111...1:..1......:.........:......... qa=+
 07TB01  20  1.3 0x04 0x40         P07TB01  387 :.........<.........*.........>.......456653111...1.........:1........:......... qa=+
 07TB02  15  1.3 0x04 0x41         P07TB02  393 :.........<.........*.........>1456653211.111.....:.........:.........:......... qa=+
 07TB03  17  1.3 0x04 0x42         P07TB03  399 :.........<.........*.........>...256653221211..1.:1.......1:.........:...1..... qa=+
 07TB04  12  1.7 0x04 0x70         P07TB04  675 :.........<.........*.......1145665332.1121......1:1........:.........:......... qa=+
 07TB05   8  1.7 0x04 0x71         P07TB05  681 :.........<.........*...135566532.1.1.1.:..1......:.........:.........:......... qa=+
 07TB06  11  1.7 0x04 0x72         P07TB06  687 :.........<.........*.......35666531211.1.........:.........:.........:......... qa=+
 07TB07  10  1.3 0x04 0x73         P07TB07  693 :.........<.........*.....124566531112.1:.1...1...:....1....:.........:......... qa=+
 07TB08  18  1.3 0x04 0x43         P07TB08  405 :.........<.........*.........>...125665321.1.2...:1........:1.......1:......... qa=+
 07TB09  18  1.3 0x04 0x44         P07TB09  411 :.........<.........*.........>.1.24566531111112..1...1...1.:.........:..1...... qa=+
 07TB10  17  1.3 0x04 0x45         P07TB10  417 :.........<.........*.........>...15665412111..2.1:.........:1........:.1....... qa=+
 07TB11  15  1.3 0x04 0x46         P07TB11  423 :.........<.........*.........>.3566531.:.2.1.11..:1....1...:.........:......... qa=+
 07TB12  18  1.3 0x04 0x47         P07TB12  429 :.........<.........*.........>.....36663.11.21...1..1...11.:.1.......:......... qa=+
 07TC01  22  1.3 0x04 0x48         P07TC01  435 :.........<.........*.........>........246653111111.1.......:1........:......... qa=+
 07TC02  14  1.3 0x04 0x49         P07TC02  441 :.........<.........*.........>.35664221:1...11...:.........:.........:......... qa=+
 07TC03  18  1.3 0x04 0x4a         P07TC03  447 :.........<.........*.........>.....4665321111...11.........:.........:......... qa=+
 07TC04  18  1.3 0x04 0x74         P07TC04  699 :.........<.........*.........>....256654211111.2.:..1......:.........:......... qa=+
#07TC05  12  1.3 0x04 0x75         P07TC05  705 :.........<.........*.......24566542....:.........:.........:.........:......... qa=+
 07TC06  14  1.7 0x04 0x76         P07TC06  711 :.........<.........*.........>14666421.11111.1...:.........:.........:......... qa=+
 07TC07  11  1.7 0x04 0x77         P07TC07  717 :.........<.........*.......24666531..1.11........:.1.......:.........:......... qa=+
 07TC08  19  1.3 0x04 0x4b         P07TC08  453 :.........<.........*.........>......46651.2......:..1......:.........:......... qa=+
 07TC09  18  1.3 0x04 0x4c         P07TC09  459 :.........<.........*.........>.....566531111...1.:..1..1...:.........:......... qa=+
 07TC10  20  1.3 0x04 0x4d         P07TC10  465 :.........<.........*.........>......14665321.....:.....1...:.........:......... qa=+
 07TC11  17  0.9 0x04 0x4e         P07TC11  471 :.........<.........*.........>....257631.11.1....:11.1.1..1:.........:......... qa=+
 07TC12  19  1.3 0x04 0x4f         P07TC12  477 :.........<.........*.........>.....24665211111.1.:.........:1...1.1..:......1.. qa=+
 07TD01  23  1.7 0x05 0x00         P07TD01    4 :.........<.........*.........>.........356665421.1...1.....:.........:......... qa=+
 07TD02  14  2.2 0x05 0x01         P07TD02   10 :.........<.........*.........13556655321..1..1...:.........:.........:.1....... qa=+
 07TD03  19  1.3 0x05 0x02         P07TD03   16 :.........<.........*.........>....1356653121111..:..1..1...:.........:......... qa=+
 07TD04  18  1.7 0x05 0x50         P07TD04  484 :.........<.........*.........>....13566542.11.1..1...1.....:.........:......... qa=+
 07TD05  23  1.3 0x05 0x51         P07TD05  490 :.........<.........*.........>.........3566541212111.1.....:.......11:......... qa=+
 07TD06  20  1.7 0x05 0x52         P07TD06  496 :.........<.........*.........>.....246665321.1111:1111.....:.......1.:......... qa=+
 07TD07  21  2.2 0x05 0x53         P07TD07  502 :.........<.........*.........>........3566542111.1......11.:.........:......... qa=+
 07TD08  19  1.7 0x05 0x03         P07TD08   22 :.........<.........*.........>.....2466653221..111.........:.........:......... qa=+
 07TD09  19  1.7 0x05 0x04         P07TD09   28 :.........<.........*.........>....12456655421.11.:..1....1.:.........:....1.... qa=+
 07TD10  18  1.7 0x05 0x05         P07TD10   34 :.........<.........*.........>..123566653.1..1.1.:.........:.........:........1 qa=+
 07TD11  21  1.7 0x05 0x06         P07TD11   40 :.........<.........*.........>......245665422..1.1.........:.....1...:......... qa=+
 07TD12  23  1.7 0x05 0x07         P07TD12   46 :.........<.........*.........>........135666421..11.2......:.........:......... qa=+
 07TE01  17  1.7 0x05 0x08         P07TE01   52 :.........<.........*.........>..13566653111...111:.........:.........:......... qa=+
 07TE02  16  1.7 0x05 0x09         P07TE02   58 :.........<.........*.........>..246664221.21.....:.1...1...1.........:......... qa=+
 07TE03  21  1.7 0x05 0x0a         P07TE03   64 :.........<.........*.........>.....24556653.1.11.1....11..1:.........:......... qa=+
 07TE04  20  1.3 0x05 0x54         P07TE04  508 :.........<.........*.........>......14566521.....:.........:.........:......... qa=+
 07TE05  18  1.3 0x05 0x55         P07TE05  514 :.........<.........*.........>...1356653.1.21..111.....1...:.........:......... qa=+
 07TE06  16  1.3 0x05 0x56         P07TE06  520 :.........<.........*.........>...356642:1.121.1..:1........:1........:......... qa=+
 07TE07  21  1.3 0x05 0x57         P07TE07  526 :.........<.........*.........>........3566511.11.1..1......:.........:.1....... qa=+
 07TE08  15  1.7 0x05 0x0b         P07TE08   70 :.........<.........*.........>1346664121.1....1.1:..1......:.........:1........ qa=+
 07TE09  16  1.7 0x05 0x0c         P07TE09   76 :.........<.........*.........>.235665431....1.1..:.........:.........:......... qa=+
 07TE10  23  1.7 0x05 0x0d         P07TE10   82 :.........<.........*.........>........135666531..1..11..1..:.........:......... qa=+
 07TE11  17  1.7 0x05 0x0e         P07TE11   88 :.........<.........*.........>...3566642....11...2.1.......:.........:......... qa=+
 07TE12  16  1.7 0x05 0x0f         P07TE12   94 :.........<.........*.........>..1466653:12.1....1:.....1...:.........:......... qa=+
 08TA01  17  1.3 0x05 0x10         P08TA01  100 :.........<.........*.........>...356654321111....:.........:...1.....:......... qa=+
 08TA02  17  1.3 0x05 0x11         P08TA02  106 :.........<.........*.........>...3566532...1...1.:.1.......:.........:......... qa=+
 08TA03  17  1.7 0x05 0x12         P08TA03  112 :.........<.........*.........>..245665311.11..1..:.........:.........:......... qa=+
 08TA04  22  1.3 0x05 0x58         P08TA04  532 :.........<.........*.........>.........4566531.2.1.1.1.....:..1......:......... qa=+
 08TA05  17  1.7 0x05 0x59         P08TA05  538 :.........<.........*.........>...2466652122..111.:1.1......:.....1...:......... qa=+
 08TA06  19  1.3 0x05 0x5a         P08TA06  544 :.........<.........*.........>.....13566532.11..11.........1.......1.:......... qa=+
 08TA07  14  1.7 0x05 0x5b         P08TA07  550 :.........<.........*.........12466653.2121.1.....:.........:.........:......... qa=+
 08TA08  15  1.7 0x05 0x13         P08TA08  118 :.........<.........*.........>..46665311.1.11....:.........:.........:....1.... qa=+
 08TA09  17  1.3 0x05 0x14         P08TA09  124 :.........<.........*.........>....25764111.1....11...1.1...:.........:.1....... qa=+
 08TA10  18  1.3 0x05 0x15         P08TA10  130 :.........<.........*.........>.....25664111.2....:.........:.........:..1...... qa=+
 08TA11  16  1.3 0x05 0x16         P08TA11  136 :.........<.........*.........>..24665311.1......1:........1:.....1...:......... qa=+
 08TA12  19  1.3 0x05 0x17         P08TA12  142 :.........<.........*.........>......2566521...11.:....11...:...1.....:......... qa=+
 08TB01  23  0.9 0x05 0x18         P08TB01  148 :.........<.........*.........>.........:356641.2.1..11.1...:.........:......... qa=+
 08TB02  19  1.3 0x05 0x19         P08TB02  154 :.........<.........*.........>.....146652211111..:.........:.........:......... qa=+
 08TB03  18  1.7 0x05 0x1a         P08TB03  160 :.........<.........*.........>....246664211.1.11.:.1.......:.........:......... qa=+
 08TB04  24  1.3 0x05 0x5c         P08TB04  556 :.........<.........*.........>.........:246664211111.....1.:...1.....:......... qa=+
 08TB05  20  0.9 0x05 0x5d         P08TB05  562 :.........<.........*.........>......14666411.11..:.......1.:.........:......... qa=+
 08TB06  10  1.7 0x05 0x5e         P08TB06  568 :.........<.........*......2566653.1.111:..1..1...:.........:.........:......... qa=+
 08TB07  18  0.9 0x05 0x5f         P08TB07  574 :.........<.........*.........>...5...7.:.2...1...2...2...1.:.........:......... qa=+
 08TB08  15  1.3 0x05 0x1b         P08TB08  166 :.........<.........*.........>.2466542111.1......1.........:.........:......... qa=+
 08TB09  16  1.3 0x05 0x1c         P08TB09  172 :.........<.........*.........>..146652.1.1.11....:.........:....1..1.:......... qa=+
 08TB10  24  1.3 0x05 0x1d         P08TB10  178 :.........<.........*.........>.........:.256641.22.1..1....:........1:......... qa=+
 08TB11  19  0.9 0x05 0x1e         P08TB11  184 :.........<.........*.........>......357631..21...:...11....:.........:...1..... qa=+
 08TB12  13  1.3 0x05 0x1f         P08TB12  190 :.........<.........*.........24665222..1........1:.......1.:.........:......... qa=+
 08TC01   9  1.3 0x05 0x20         P08TC01  196 :.........<.........*......3566431111111:.11......:.........:.........:......... qa=+
 08TC02  20  1.3 0x05 0x21         P08TC02  202 :.........<.........*.........>.......56652212.1.1:....1....:.........:......... qa=+
 08TC03  21  1.3 0x05 0x22         P08TC03  208 :.........<.........*.........>........3566531211.:..1..1...:.........:......... qa=+
 08TC04  23  1.3 0x05 0x64         P08TC04  604 :.........<.........*.........>.........356654211.:1111.1.1.:.........:......... qa=+
 08TC05  21  1.3 0x05 0x65         P08TC05  610 :.........<.........*.........>........3566531....:.........:.........:......... qa=+
 08TC06  18  1.3 0x05 0x66         P08TC06  616 :.........<.........*.........>....146653111......:.........:.........:1........ qa=+
 08TC07  17  1.3 0x05 0x67         P08TC07  622 :.........<.........*.........>....356652111.1..11:...11....:.1.......1......... qa=+
 08TC08  25  1.3 0x05 0x23         P08TC08  214 :.........<.........*.........>.........:..4665311:.1111...1:...1....1:......... qa=+
 08TC09  17  1.3 0x05 0x24         P08TC09  220 :.........<.........*.........>...1466532...1.....:.........:......1..:......... qa=+
 08TC10  22  1.3 0x05 0x25         P08TC10  226 :.........<.........*.........>.........2566521...1...1..1..:..1......:.......1. qa=+
 08TC11  24  1.3 0x05 0x26         P08TC11  232 :.........<.........*.........>.........:356652.11111.....1.:.........:......... qa=+
 08TC12  29  1.3 0x05 0x27         P08TC12  238 :.........<.........*.........>.........:.....146641.1...11.:..1......:..1...... qa=+
 08TD01  17  1.3 0x05 0x28         P08TD01  244 :.........<.........*.........>....3566422221.1.1.:1........:.........:......... qa=+
 08TD02  19  0.9 0x05 0x29         P08TD02  250 :.........<.........*.........>......36663223..1..:..1......:.....1...:......... qa=+
 08TD03  15  1.3 0x05 0x2a         P08TD03  256 :.........<.........*.........>..36653222.111.....:1........:.........:......... qa=+
 08TD04  20  1.3 0x05 0x60         P08TD04  580 :.........<.........*.........>......145665321111.:....1....:.....1...:......... qa=+
 08TD05  21  1.7 0x05 0x61         P08TD05  586 :.........<.........*.........>.......136665321.1.21..111...:.........:......... qa=+
 08TD06  23  1.7 0x05 0x62         P08TD06  592 :.........<.........*.........>.........256654211.1.11.1....:..1......:1........ qa=+
 08TD07  21  1.3 0x05 0x63         P08TD07  598 :.........<.........*.........>.......2466643111..:211.....1:.........:......... qa=+
 08TD08  21  1.3 0x05 0x2c         P08TD08  268 :.........<.........*.........>........36663212..11...1...11:.........:......... qa=+
 08TD09  19  1.7 0x05 0x2b         P08TD09  262 :.........<.........*.........>.....146664132.11..1..1.1....:.........:......... qa=+
 08TD10  11  1.3 0x05 0x2d         P08TD10  274 :.........<.........*........356642111..1..1......:1....1...:.........:......... qa=+
 08TD11  23  1.7 0x05 0x2e         P08TD11  280 :.........<.........*.........>.........146664111.1...1.....:.........:......... qa=+
 08TD12  23  1.3 0x05 0x2f         P08TD12  286 :.........<.........*.........>.........:4666411..:..1......:.1.......:......... qa=+
 08TE01  13  1.7 0x05 0x30         P08TE01  292 :.........<.........*.........>2566642111.1..1....:.........:.........:......... qa=+
 08TE02  19  1.3 0x05 0x31         P08TE02  298 :.........<.........*.........>......3566542211..1:.........:.........:......... qa=+
 08TE03  20  1.3 0x05 0x32         P08TE03  304 :.........<.........*.........>......25665221.1.1.1...1.....:.........:......... qa=+
 08TE04  18  1.7 0x05 0x6c         P08TE04  652 :.........<.........*.........>....346665211..111.1.........:.........:......... qa=+
 08TE05  21  1.7 0x05 0x6d         P08TE05  658 :.........<.........*.........>.......246665311.2.111.......:.........:......... qa=+
 08TE06  19  1.7 0x05 0x6e         P08TE06  664 :.........<.........*.........>......366643211..11111...11..:1........:......... qa=+
 08TE07  17  1.3 0x05 0x6f         P08TE07  670 :.........<.........*.........>...256654211..111..1.........:.........:......... qa=+
 08TE08  23  1.3 0x05 0x33         P08TE08  310 :.........<.........*.........>.........15665421211.1..1.1.1:.........:......... qa=+
 08TE09   8  2.2 0x05 0x34         P08TE09  316 :.........<.........*...345665422.1.1.11:1...1..1.:.....1...:.........:......... qa=+
 08TE10   7  1.7 0x05 0x35         P08TE10  322 :.........<.........*...24566531..221..11..1..1...:........1:.........:......... qa=+
 08TE11  14  1.3 0x05 0x36         P08TE11  328 :.........<.........*.........>.45665321:.1.1.....:...1.....:..1......:......... qa=+
 08TE12  17  1.3 0x05 0x37         P08TE12  334 :.........<.........*.........>....35665211.1.1...:...11....:.......1.:......... qa=+
 09TA01  20  1.7 0x05 0x38         P09TA01  340 :.........<.........*.........>......146665321....:...1.....:.........:......... qa=+
 09TA02  15  1.3 0x05 0x39         P09TA02  346 :.........<.........*.........>.156654222111..1...:.........:.........:......... qa=+
 09TA03  19  1.7 0x05 0x3a         P09TA03  352 :.........<.........*.........>.....24666431212.11:.........:......1..:......... qa=+
 09TA04  20  1.3 0x05 0x68         P09TA04  628 :.........<.........*.........>......256654221.11.:1.1......:.1.......:......... qa=+
 09TA05  23  1.3 0x05 0x69         P09TA05  634 :.........<.........*.........>.........2566511211111...1...:.....1..1:......... qa=+
 09TA06  18  1.3 0x05 0x6a         P09TA06  640 :.........<.........*.........>.....35664222.11...111..1....:.........:......... qa=+
 09TA07  21  1.3 0x05 0x6b         P09TA07  646 :.........<.........*.........>........3666311111.111...1...:.........:......... qa=+
 09TA08  20  1.3 0x05 0x3b         P09TA08  358 :.........<.........*.........>......1466531112.1.:.1..11...:.........1......... qa=+
 09TA09  14  1.7 0x05 0x3c         P09TA09  364 :.........<.........*.........1256664311:11...1...:11.......:.........:......... qa=+
 09TA10  18  1.7 0x05 0x3d         P09TA10  370 :.........<.........*.........>....1466642.111..1.:.........:..1......:......... qa=+
 09TA11  16  1.3 0x05 0x3e         P09TA11  376 :.........<.........*.........>...4665211.11.11..1:....1....:.........:......... qa=+
 09TA12  20  1.3 0x05 0x3f         P09TA12  382 :.........<.........*.........>.......256641.11111:.1.....1.:.........:......... qa=+
 09TB01  24  2.2 0x05 0x40         P09TB01  388 :.........<.........*.........>.......113565655422:.........:.........:......... qa=+
 09TB02  23  1.7 0x05 0x41         P09TB02  394 :.........<.........*.........>.........24566542211.........:.........:......... qa=+
 09TB03  23  2.2 0x05 0x42         P09TB03  400 :.........<.........*.........>......1355656531211:.1.1..11.:.........:......... qa=+
 09TB04  19  1.7 0x05 0x70         P09TB04  676 :.........<.........*.........>....135666531.11..1:.1......1:.........:......... qa=+
 09TB05  18  1.3 0x05 0x71         P09TB05  682 :.........<.........*.........>....1456653111.1.1.:...1.....:..11.....:......... qa=+
 09TB06  15  1.7 0x05 0x72         P09TB06  688 :.........<.........*.........>.3566532211111..1..1.1.......:.........:......... qa=+
 09TB07  15  1.7 0x05 0x73         P09TB07  694 :.........<.........*.........>2356664321111.1....:.1...11..:.........:......... qa=+
 09TB08  22  1.7 0x05 0x43         P09TB08  406 :.........<.........*.........>.......135666531..1:......1..:1........:........1 qa=+
 09TB09  26  1.3 0x05 0x44         P09TB09  412 :.........<.........*.........>.........:...3566531..1.1...1:.........:......... qa=+
 09TB10  23  1.3 0x05 0x45         P09TB10  418 :.........<.........*.........>.........1356653211:......1..:......1..:......... qa=+
 09TB11  21  1.3 0x05 0x46         P09TB11  424 :.........<.........*.........>........366631.1...11..1.....:.........:......... qa=+
 09TB12  23  1.3 0x05 0x47         P09TB12  430 :.........<.........*.........>.........:46652.1..1...1..1.1:.........:......... qa=+
 09TC01  20  0.9 0x05 0x48         P09TC01  436 :.........<.........*.........>......14666422.1...:1...1..1.:.........:......... qa=+
 09TC02  12  1.3 0x05 0x49         P09TC02  442 :.........<.........*........246664211.1:..11.1...:.........:.........:......... qa=+
 09TC03  22  1.3 0x05 0x4a         P09TC03  448 :.........<.........*.........>.........2566532121:.1.......:......1..:......... qa=+
 09TC04  20  1.3 0x05 0x74         P09TC04  700 :.........<.........*.........>.......356652111111:.........:.........:.....1... qa=+
 09TC05  20  1.7 0x05 0x75         P09TC05  706 :.........<.........*.........>......1466643111.1.1...1.....1.........:...1..... qa=+
 09TC06  19  1.3 0x05 0x76         P09TC06  712 :.........<.........*.........>.....146664...1..1111.1...1..:.........:......... qa=+
 09TC07  16  1.3 0x05 0x77         P09TC07  718 :.........<.........*.........>..14566421211.1....1..1...1..1.........:......... qa=+
 09TC08  22  1.3 0x05 0x4b         P09TC08  454 :.........<.........*.........>........25665221...:112.1....:..1......:......... qa=+
 09TC09  21  1.3 0x05 0x4c         P09TC09  460 :.........<.........*.........>........466641.1.11:1........:1........:......... qa=+
 09TC10  24  1.3 0x05 0x4d         P09TC10  466 :.........<.........*.........>.........:.356653111.11......:.........:......... qa=+
 09TC11  21  1.3 0x05 0x4e         P09TC11  472 :.........<.........*.........>.......14665211...1:......111:.......1.:......... qa=+
 09TC12  23  1.3 0x05 0x4f         P09TC12  478 :.........<.........*.........>.........:1566511.1:1.....1..:.1....11.:......... qa=+
 09TD01  14  1.3 0x06 0x00         P09TD01    5 :.........<.........*.........>15665431.11....1...11........:.........:......... qa=+
 09TD02  22  1.3 0x06 0x01         P09TD02   11 :.........<.........*.........>.......1.466543111.:.1..1....:.........:......... qa=+
 09TD03  28  1.3 0x06 0x02         P09TD03   17 :.........<.........*.........>.........:....35665311..21.1.1....1....:......... qa=+
 09TD04  21  1.3 0x06 0x50         P09TD04  485 :.........<.........*.........>........466521121..11........:.........:......... qa=+
 09TD05  21  1.3 0x06 0x51         P09TD05  491 :.........<.........*.........>........2566512111.:.........:.........:......... qa=+
 09TD06  28  1.3 0x06 0x52         P09TD06  497 :.........<.........*.........>.........:....2566531111..1..:....1....:.1....... qa=+
 09TD07  18  1.3 0x06 0x53         P09TD07  503 :.........<.........*.........>.....2666422.111...1.1....1..:.........:......... qa=+
 09TD08  26  1.3 0x06 0x03         P09TD08   23 :.........<.........*.........>.........:..246664112..12....:1.1......:......... qa=+
 09TD09  15  2.2 0x06 0x04         P09TD09   29 :.........<.........*.........12456665421.1.111.1.:......11.:.........:......... qa=+
 09TD10  29  1.7 0x06 0x05         P09TD10   35 :.........<.........*.........>.........:.....3566642211..1.:11.....1.:......... qa=+
 09TD11  24  1.3 0x06 0x06         P09TD11   41 :.........<.........*.........>.........:.35665311:11.11....:...1.....:......... qa=+
 09TD12  22  1.7 0x06 0x07         P09TD12   47 :.........<.........*.........>.........4666531111:1.1......:.........:......... qa=+
 09TE01  21  2.2 0x06 0x08         P09TE01   53 :.........<.........*.........>.......1456664221.1:...1.....:.........:......... qa=+
 09TE02  25  1.3 0x06 0x09         P09TE02   59 :.........<.........*.........>.........:.246664211.1.....1.:.........:1........ qa=+
 09TE03  22  1.3 0x06 0x0a         P09TE03   65 :.........<.........*.........>.......125665312.1.1.1.......:1........:......... qa=+
 09TE04  16  1.3 0x06 0x54         P09TE04  509 :.........<.........*.........>..14665321.1111..1.:.1..1..1.:.........:...1..... qa=+
 09TE05  17  1.3 0x06 0x55         P09TE05  515 :.........<.........*.........>....25664111......11.........:........1:.1....... qa=+
 09TE06  15  1.3 0x06 0x56         P09TE06  521 :.........<.........*.........>.236653112....1....1.........:.........:......... qa=+
 09TE07  20  1.3 0x06 0x57         P09TE07  527 :.........<.........*.........>......24665311.1.1.1....1...1:.........:......... qa=+
 09TE08  25  1.3 0x06 0x0b         P09TE08   71 :.........<.........*.........>.........:.2566531.1...1.....:.........:......... qa=+
 09TE09  17  2.2 0x06 0x0c         P09TE09   77 :.........<.........*.........>..1356664311....1..:..11.....:.........:......... qa=+
 09TE10  16  2.2 0x06 0x0d         P09TE10   83 :.........<.........*.........>.24566541:1.1..1.1.1.........:.......1.:......... qa=+
 09TE11  24  1.7 0x06 0x0e         P09TE11   89 :.........<.........*.........>.........:34666422122.1.1..1.:.........1......... qa=+
 09TE12  25  1.7 0x06 0x0f         P09TE12   95 :.........<.........*.........>.........:12566552.1111.1.1..:111.1....:......... qa=+
 10TA01  14  1.7 0x06 0x10         P10TA01  101 :.........<.........*.........>1466643.11111......:....1....:.........:......... qa=+
 10TA02  20  1.3 0x06 0x11         P10TA02  107 :.........<.........*.........>......256664121.111:......11.:.........:......... qa=+
 10TA03  21  1.7 0x06 0x12         P10TA03  113 :.........<.........*.........>......11356653..1..1........11.1.1.....:......... qa=+
 10TA04  12  1.3 0x06 0x58         P10TA04  533 :.........<.........*.........3566531221:.1.......:.........:.........:......... qa=+
 10TA05  16  1.3 0x06 0x59         P10TA05  539 :.........<.........*.........>...356642:111.1..1.1.........:.........:......... qa=+
 10TA06  17  1.3 0x06 0x5a         P10TA06  545 :.........<.........*.........>....256651.111.1111:11.......:...1.....:......... qa=+
 10TA07  27  1.3 0x06 0x5b         P10TA07  551 :.........<.........*.........>.........:...1356642..12.....:...1.....:......... qa=+
 10TA08  21  1.7 0x06 0x13         P10TA08  119 :.........<.........*.........>.......3466642.1.1.1.........:11.......:......... qa=+
 10TA09  14  1.3 0x06 0x14         P10TA09  125 :.........<.........*.........>.256652..:2....1...:.........:.........:......... qa=+
 10TA10  18  1.3 0x06 0x15         P10TA10  131 :.........<.........*.........>....2466522..1.1...:.1...11..1.1.......:......... qa=+
 10TA11  19  1.3 0x06 0x16         P10TA11  137 :.........<.........*.........>.....24665321..11..:..1......:.........:......... qa=+
 10TA12  16  1.7 0x06 0x17         P10TA12  143 :.........<.........*.........>..24666311...1..111:.11.1.1..:.........:......... qa=+
 10TB01  17  1.3 0x06 0x18         P10TB01  149 :.........<.........*.........>...146653122.1...1.:.........:.........:......... qa=+
 10TB02  22  1.7 0x06 0x19         P10TB02  155 :.........<.........*.........>........2466642.11.11...1....:.........:......... qa=+
 10TB03  20  1.3 0x06 0x1a         P10TB03  161 :.........<.........*.........>......35665311.1...:.1.......:.1.......:......... qa=+
 10TB04  20  1.3 0x06 0x5c         P10TB04  557 :.........<.........*.........>.......146653111..111.1......:.........:......... qa=+
 10TB05  19  1.3 0x06 0x5d         P10TB05  563 :.........<.........*.........>.....1466521.2..111:.1...1...:.........:......... qa=+
 10TB06  24  0.9 0x06 0x5e         P10TB06  569 :.........<.........*.........>.........:.366642111...1.1.1.:.........:......... qa=+
 10TB07  21  1.3 0x06 0x5f         P10TB07  575 :.........<.........*.........>........2566522.11.11..1.....:.........:....1.... qa=+
 10TB08  26  1.7 0x06 0x1b         P10TB08  167 :.........<.........*.........>.........:..4566531111.......:........1:......... qa=+
 10TB09  15  1.3 0x06 0x1c         P10TB09  173 :.........<.........*.........>.146664211111......:..1......:.........:......... qa=+
 10TB10  24  1.3 0x06 0x1d         P10TB10  179 :.........<.........*.........>.........:135664221:....1...11......1..:......... qa=+
 10TB11  24  1.3 0x06 0x1e         P10TB11  185 :.........<.........*.........>.........:.36663...11.....1..:.1.......:......... qa=+
 10TB12  26  1.7 0x06 0x1f         P10TB12  191 :.........<.........*.........>.........:...466632:......11.:.........:..1...... qa=+
 10TC01  14  1.3 0x06 0x20         P10TC01  197 :.........<.........*.........>.3566553.21...1..1.:.........:.........:......... qa=+
 10TC02  14  1.7 0x06 0x21         P10TC02  203 :.........<.........*.........135665421121....1..1:.........:.........:......... qa=+
 10TC03  24  1.3 0x06 0x22         P10TC03  209 :.........<.........*.........>.........:2566541..:...1.....:.....1...:...1..... qa=+
 10TC04  17  1.7 0x06 0x60         P10TC04  581 :.........<.........*.........>...3456653221.111..1......1..:.........:......... qa=+
 10TC05  15  1.7 0x06 0x61         P10TC05  587 :.........<.........*.........>.3566642.1112.....1:........1:.........:......... qa=+
 10TC06  20  1.3 0x06 0x62         P10TC06  593 :.........<.........*.........>......14666531.1.12111...1...:.........:......... qa=+
 10TC07  26  1.7 0x06 0x63         P10TC07  599 :.........<.........*.........>.........:..14666532.221.1...:1..1.....:......... qa=+
 10TC08  26  1.3 0x06 0x23         P10TC08  215 :.........<.........*.........>.........:..35665311.111.....:.........:......... qa=+
 10TC09  16  1.3 0x06 0x24         P10TC09  221 :.........<.........*.........>..1456653:1..1..1.1:....1.1..:.........:......... qa=+
 10TC10  21  1.3 0x06 0x25         P10TC10  227 :.........<.........*.........>.......2566542.1.1.:..1...11.:.........:......... qa=+
 10TC11  25  1.3 0x06 0x26         P10TC11  233 :.........<.........*.........>.........:.24566531:.1......1:.........:......... qa=+
 10TC12  26  1.3 0x06 0x27         P10TC12  239 :.........<.........*.........>.........:.13566541:11.....1.:...1.....:......... qa=+
