#L2-ped Run(7154053)
#L2H10,6,total event counter; x=cases,31450,7863,7863,0,0,0,
#L2ped  CPU/eve MPV 33 kTicks,  FWHM=3, seen eve=31450
#L2ped  will save full spectra for all towers
# L2ped-Adc spectra, run=7154053, Z-scale is ln(yield), only first digit shown;  maxPedDev=5  table format:
# name, ped, sigPed, crate, chan, softID-m-s-e, RDO_ID;
#                                   ADC spectrum: [-20 ...  <=-10 ... *=0  ...  >=+10 ... :=+20 ... 60],  Xaxis=raw ADC + 20
 01tj20  30  1.7 0x0e 0x10 id4401-111-1-01  497 :.........<.........*.........>.........:.....136888753221.111111..1..:....1..11 qa=+
 01tj21  37  1.7 0x1d 0x0c id0181-005-2-01  364 :.........<.........*.........>.........:.........:.13578887532121111.11........ qa=+
 01tj22  30  1.7 0x1d 0x0d id0182-005-2-02  394 :.........<.........*.........>.........:....135788875431211:.1.21.111:...11.1.. qa=+
 01tj23  32  1.7 0x1d 0x0e id0183-005-2-03  424 :.........<.........*.........>.........:.......3578887532121212.1111.:......... qa=+
 01tj24  42  1.7 0x1d 0x0f id0184-005-2-04  454 :.........<.........*.........>.........:.........:.......35789874222.1112.1.11. qa=+
 01tj25  32  1.7 0x1d 0x2c id0185-005-2-05 1324 :.........<.........*.........>.........:......23578887643.1111111.1..11111....1 qa=+
 01tj26  35  2.2 0x1d 0x2d id0186-005-2-06 1354 :.........<.........*.........>.........:........2357888865322121..2..1.1111.... qa=+
 01tj27  28  1.7 0x1d 0x2e id0187-005-2-07 1384 :.........<.........*.........>.........1234578888653111.12111.11111..1....1...1 qa=+
 01tj28  31  1.7 0x1d 0x2f id0188-005-2-08 1414 :.........<.........*.........>.........:...11345788877532211.1.2.....:..1...... qa=+
 01tj29  30  1.7 0x1d 0x4c id0189-005-2-09 2284 :.........<.........*.........>.........:....2467888763211111112.2..1.:......... qa=+
 01tj30  31  1.7 0x1d 0x4d id0190-005-2-10 2314 :.........<.........*.........>.........:.....24678887531112:..11.11111...1..... qa=+
 01tj31  32  1.7 0x1d 0x4e id0191-005-2-11 2344 :.........<.........*.........>.........:.......4688886532222.1.111.1.:11.1...11 qa=+
 01tj32  33  1.7 0x1d 0x4f id0192-005-2-12 2374 :.........<.........*.........>.........:........4678887531221112111121......... qa=+
 01tj33  37  1.7 0x1d 0x6c id0193-005-2-13 3244 :.........<.........*.........>.........:.........:.256788875421221111:.12...1.. qa=+
 01tj34  26  1.7 0x1d 0x6d id0194-005-2-14 3274 :.........<.........*.........>.........:14578887642212.....21..1.....11111..... qa=+
 01tj35  28  1.3 0x1d 0x6e id0195-005-2-15 3304 :.........<.........*.........>.........:..24688876311..111.111.1111111..1...... qa=+
 01tj36  31  1.7 0x1d 0x6f id0196-005-2-16 3334 :.........<.........*.........>.........:......3578887643211111111222.:1.1...... qa=+
 01tj37  35  1.7 0x1d 0x8c id0197-005-2-17 4204 :.........<.........*.........>.........:.......234567888753212121.21.:111....1. qa=+
 01tj38  33  1.7 0x1d 0x8d id0198-005-2-18 4234 :.........<.........*.........>.........:......1246788886432112.111.1.:1.......1 qa=+
 01tj39  32  1.7 0x1d 0x8e id0199-005-2-19 4264 :.........<.........*.........>.........:.....13467888753221221.2..11.:.11..1..1 qa=+
 01tj40  29  1.7 0x1d 0x8f id0200-005-2-20 4294 :.........<.........*.........>.........:.1234678887532211.11...1..11.:...1..... qa=+
 02ta01  30  1.3 0x0e 0x97 id4400-110-2-20 4547 :.........<.........*.........>.........:.....35789863212.12111.11.1.1:....1.1.. qa=+
 02ta02  28  0.9 0x0e 0x96 id4399-110-2-19 4517 :.........<.........*.........>.........:...2568986322.11..1:11.....1.:1...1.... qa=+
 02ta03  23  1.7 0x0e 0x95 id4398-110-2-18 4487 :.........<.........*.........>........247898642212111..11.1:...111...:1...1.... qa=+
 02ta04  36  1.7 0x0e 0x94 id4397-110-2-17 4457 :.........<.........*.........>.........:.........:.14789874221221.12.:2....1.11 qa=+
 02ta05  32  1.7 0x0e 0x77 id4396-110-2-16 3587 :.........<.........*.........>.........:.......367888642312211.1..111:......... qa=+
 02ta06  31  1.3 0x0e 0x76 id4395-110-2-15 3557 :.........<.........*.........>.........:.....1257888521221211.111111.11.1.1.... qa=+
 02ta07  29  1.3 0x0e 0x75 id4394-110-2-14 3527 :.........<.........*.........>.........:...135789863221111.121.1..111:......... qa=+
 02ta08  26  1.7 0x0e 0x74 id4393-110-2-13 3497 :.........<.........*.........>.........:12468887522111.21..111.....1.:.1....... qa=+
 02ta09  30  1.3 0x0e 0x57 id4392-110-2-12 2627 :.........<.........*.........>.........:.....25788864211111:11..11...:11....... qa=+
 02ta10  16  1.7 0x0e 0x56 id4391-110-2-11 2597 :.........<.........*.........>.35788864221121.111:1.1.111..1.........:......... qa=+
 02ta11  28  1.3 0x0e 0x55 id4390-110-2-10 2567 :.........<.........*.........>.........:..13678986322122111111.111.11:1........ qa=+
 02ta12  28  1.3 0x0e 0x54 id4389-110-2-09 2537 :.........<.........*.........>.........:...146888753222121111121...12:....1.... qa=+
 02ta13  25  1.3 0x0e 0x37 id4388-110-2-08 1667 :.........<.........*.........>.........:14689874.:.........:.........:......... qa=+
 02ta14  24  1.3 0x0e 0x36 id4387-110-2-07 1637 :.........<.........*.........>.........24678875221211..111.1.111...1.:1.....1.. qa=+
 02ta15  33  1.7 0x0e 0x35 id4386-110-2-06 1607 :.........<.........*.........>.........:......1.3568987422111111111.1:1..1..1.. qa=+
 02ta16  34  1.3 0x0e 0x34 id4385-110-2-05 1577 :.........<.........*.........>.........:.........:46898742121121....11.2..1111. qa=+
 02ta17  43  1.7 0x0e 0x17 id4384-110-2-04  707 :.........<.........*.........>.........:.........:.......22578987521.112111..21 qa=+
 02ta18  48  1.3 0x0e 0x16 id4383-110-2-03  677 :.........<.........*.........>.........:.........:.........:...125798853112..11 qa=+
 02ta19  37  1.3 0x0e 0x15 id4382-110-2-02  647 :.........<.........*.........>.........:.........:..145798752211.111.1.1.11..1. qa=+
 02ta20  36  1.3 0x0e 0x14 id4381-110-2-01  617 :.........<.........*.........>.........:.........:235789763121111211.:.1....... qa=+
 02ta21  32  1.7 0x1d 0x08 id0201-006-1-01  244 :.........<.........*.........>.........:.......1468888654212111......11..1..... qa=+
 02ta22  31  1.7 0x1d 0x09 id0202-006-1-02  274 :.........<.........*.........>.........:.....1257888765332211211.1.1.:..11..1.. qa=+
 02ta23  31  1.7 0x1d 0x0a id0203-006-1-03  304 :.........<.........*.........>.........:......2468887653111112..2.1..11..1..1.1 qa=+
 02ta24  28  1.7 0x1d 0x0b id0204-006-1-04  334 :.........<.........*.........>.........:..11468887653.1121.1.1111.111:......... qa=+
 02ta25  31  2.2 0x1d 0x28 id0205-006-1-05 1204 :.........<.........*.........>.........:...1145788887641212:21.......:.1....... qa=+
 02ta26  30  2.2 0x1d 0x29 id0206-006-1-06 1234 :.........<.........*.........>.........:..12357888875322112:..1...11.1.1....... qa=+
 02ta27  31  1.7 0x1d 0x2a id0207-006-1-07 1264 :.........<.........*.........>.........:...12446788876321212111.11111:......... qa=+
 02ta28  27  1.7 0x1d 0x2b id0208-006-1-08 1294 :.........<.........*.........>.........:134678887642211.12.:11.1.1..1:....1.... qa=+
 02ta29  35  1.7 0x1d 0x48 id0209-006-1-09 2164 :.........<.........*.........>.........:.........3467888764111211...11.21.1.... qa=+
 02ta30  28  1.3 0x1d 0x49 id0210-006-1-10 2194 :.........<.........*.........>.........:..256888875321.111111..111..11.1..1.... qa=+
 02ta31  30  1.7 0x1d 0x4a id0211-006-1-11 2224 :.........<.........*.........>.........:.....367888764221222...11111.1.1.1..... qa=+
 02ta32  29  2.2 0x1d 0x4b id0212-006-1-12 2254 :.........<.........*.........>.........:....2468888753121111.11...1.11.1.....11 qa=+
 02ta33  30  1.7 0x1d 0x68 id0213-006-1-13 3124 :.........<.........*.........>.........:....146788875122121:.1111....:11......1 qa=+
 02ta34  34  1.7 0x1d 0x69 id0214-006-1-14 3154 :.........<.........*.........>.........:.........1468887422211.1.1111:1..1.211. qa=+
 02ta35  37  1.7 0x1d 0x6a id0215-006-1-15 3184 :.........<.........*.........>.........:.........:.146788864222.11.2.:11..1.1.. qa=+
 02ta36  44  1.3 0x1d 0x6b id0216-006-1-16 3214 :.........<.........*.........>.........:.........:.........14789875311.221...12 qa=+
 02ta37  31  1.7 0x1d 0x88 id0217-006-1-17 4084 :.........<.........*.........>.........:....2356788876532.2:2..1.11..11...1.... qa=+
 02ta38  33  1.7 0x1d 0x89 id0218-006-1-18 4114 :.........<.........*.........>.........:.....134567888753121121.1...111.1.11..1 qa=+
 02ta39  33  2.2 0x1d 0x8a id0219-006-1-19 4144 :.........<.........*.........>.........:......234678888642211.111.1.1:.1....... qa=+
 02ta40  29  1.3 0x1d 0x8b id0220-006-1-20 4174 :.........<.........*.........>.........:...34..89:.87..2...:.........:......... qa=+
 02tb01  33  1.3 0x0e 0x9b id4380-110-1-20 4667 :.........<.........*.........>.........:........13688875222:21.11.11.11..1..... qa=+
 02tb02  38  1.7 0x0e 0x9a id4379-110-1-19 4637 :.........<.........*.........>.........:.........:...14688875212112.1:111.11.11 qa=+
 02tb03  29  1.7 0x0e 0x99 id4378-110-1-18 4607 :.........<.........*.........>.........:....2368887643221122...1.1...:11....... qa=+
 02tb04  34  1.7 0x0e 0x98 id4377-110-1-17 4577 :.........<.........*.........>.........:.......1.35788873..:.........:......... qa=+
 02tb05  33  1.3 0x0e 0x7b id4376-110-1-16 3707 :.........<.........*.........>.........:.......12468887532212.1......1.1....11. qa=+
 02tb06  29  1.7 0x0e 0x7a id4375-110-1-15 3677 :.........<.........*.........>.........:....257888753222221:1.11....11...1...1. qa=+
 02tb07  24  1.7 0x0e 0x79 id4374-110-1-14 3647 :.........<.........*.........>.........246898743211.21.221.111.......:.1....... qa=+
 02tb08  32  1.3 0x0e 0x78 id4373-110-1-13 3617 :.........<.........*.........>.........:........57898632.211.1.11111.1.....1... qa=+
 02tb09  31  1.7 0x0e 0x5b id4372-110-1-12 2747 :.........<.........*.........>.........:......15688876321.111.1..11..:.1....... qa=+
 02tb10  25  1.7 0x0e 0x5a id4371-110-1-11 2717 :.........<.........*.........>.........:23688876332211..1.1:.....111.:...1.1... qa=+
 02tb11  32  1.7 0x0e 0x59 id4370-110-1-10 2687 :.........<.........*.........>.........:......1467888642111:.1.1.1.1.:1..1..... qa=+
 02tb12  21  1.7 0x0e 0x58 id4369-110-1-09 2657 :.........<.........*.........>......25688886422221.112.111.1211111...1......... qa=+
 02tb13  31  1.7 0x0e 0x3b id4368-110-1-08 1787 :.........<.........*.........>.........:.....14678887643122111...1.111.1....... qa=+
 02tb14  32  1.3 0x0e 0x3a id4367-110-1-07 1757 :.........<.........*.........>.........:........168973232111.1111..1.1.1..11... qa=+
 02tb15  30  1.7 0x0e 0x39 id4366-110-1-06 1727 :.........<.........*.........>.........:......3678886421211:.2111...11.....1... qa=+
 02tb16  28  0.9 0x0e 0x38 id4365-110-1-05 1697 :.........<.........*.........>.........:.....48985221222.211..1111...:.11....1. qa=+
 02tb17  50  1.7 0x0e 0x1b id4364-110-1-04  827 :.........<.........*.........>.........:.........:.........:.....25789874211... qa=+
 02tb18  47  1.7 0x0e 0x1a id4363-110-1-03  797 :.........<.........*.........>.........:.........:.........:..467888753211...1. qa=+
 02tb19  56  1.7 0x0e 0x19 id4362-110-1-02  767 :.........<.........*.........>.........:.........:.........:.........:.35788874 qa=+
 02tb20  55  1.7 0x0e 0x18 id4361-110-1-01  737 :.........<.........*.........>.........:.........:.........:.........:257888742 qa=+
 02tb21  36  1.7 0x1d 0x04 id0221-006-2-01  124 :.........<.........*.........>.........:.........:14678887643.2112111:1111.1111 qa=+
 02tb22  34  1.7 0x1d 0x05 id0222-006-2-02  154 :.........<.........*.........>.........:........246788875312.11112.1.1.111..1.. qa=+
 02tb23  26  1.7 0x1d 0x06 id0223-006-2-03  184 :.........<.........*.........>.........:.346888751111.111.1111111...1:....1.111 qa=+
 02tb24  34  1.7 0x1d 0x07 id0224-006-2-04  214 :.........<.........*.........>.........:........1:46898741111..2111..1......... qa=+
 02tb25  30  2.2 0x1d 0x24 id0225-006-2-05 1084 :.........<.........*.........>.........:....134678887643.111.22..1112:.1..1..1. qa=+
 02tb26  28  1.3 0x1d 0x25 id0226-006-2-06 1114 :.........<.........*.........>.........:.23567888642222111.1111.1.21.:......... qa=+
 02tb27  27  1.7 0x1d 0x26 id0227-006-2-07 1144 :.........<.........*.........>.........:12467888764311111.1:1111.....:...1..... qa=+
 02tb28  25  1.7 0x1d 0x27 id0228-006-2-08 1174 :.........<.........*.........>........1345788876431211111.11.....11..1......... qa=+
 02tb29  36  1.7 0x1d 0x44 id0229-006-2-09 2044 :.........<.........*.........>.........:.........:2467888764221211.2.:21.1...11 qa=+
 02tb30  34  2.2 0x1d 0x45 id0230-006-2-10 2074 :.........<.........*.........>.........:.......13678888753121.1121111:.11..1... qa=+
 02tb31  33  2.2 0x1d 0x46 id0231-006-2-11 2104 :.........<.........*.........>.........:.......245788887541121.111..11.1...1.11 qa=+
 02tb32  28  1.7 0x1d 0x47 id0232-006-2-12 2134 :.........<.........*.........>.........:.1357788875221.1111111111..11:.1....... qa=+
 02tb33  23  1.7 0x1d 0x64 id0233-006-2-13 3004 :.........<.........*.........>........357888764212221.1.1.11......11.:......... qa=+
 02tb34  39  1.7 0x1d 0x65 id0234-006-2-14 3034 :.........<.........*.........>.........:.........:....3678887542221.1112.121.1. qa=+
 02tb35  34  1.7 0x1d 0x66 id0235-006-2-15 3064 :.........<.........*.........>.........:........3567888754111111.2.111.1..1..11 qa=+
 02tb36  47  1.3 0x1d 0x67 id0236-006-2-16 3094 :.........<.........*.........>.........:.........:.........:..15788876421112211 qa=+
 02tb37  34  1.7 0x1d 0x84 id0237-006-2-17 3964 :.........<.........*.........>.........:......234677888754222.112112211......1. qa=+
 02tb38  34  1.7 0x1d 0x85 id0238-006-2-18 3994 :.........<.........*.........>.........:........2467888752211111.211.:.....1.1. qa=+
 02tb39  32  1.7 0x1d 0x86 id0239-006-2-19 4024 :.........<.........*.........>.........:.....135678887541.212.11.2..1:1...1.... qa=+
 02tb40  27  1.3 0x1d 0x87 id0240-006-2-20 4054 :.........<.........*.........>.........:2246888864.........:.........:......... qa=+
 02tc01  35  1.3 0x0e 0x9f id4360-109-2-20 4787 :.........<.........*.........>.........:.........1357898522222111.1111.1....1.. qa=+
 02tc02  28  1.3 0x0e 0x9e id4359-109-2-19 4757 :.........<.........*.........>.........:...13679875222111.12........11....1.... qa=+
 02tc03  36  1.3 0x0e 0x9d id4358-109-2-18 4727 :.........<.........*.........>.........:.........:.2368987531221.1.11:1........ qa=+
 02tc04  27  1.7 0x0e 0x9c id4357-109-2-17 4697 :.........<.........*.........>.........:..15789862.........:.........:......... qa=+
 02tc05  35  1.7 0x0e 0x7f id4356-109-2-16 3827 :.........<.........*.........>.........:.........:1368986312221121111:112....1. qa=+
 02tc06  17  1.3 0x0e 0x7e id4355-109-2-15 3797 :.........<.........*.........>.23578985311121121.11...111..:11.1.....:.1....... qa=+
 02tc07  34  1.7 0x0e 0x7d id4354-109-2-14 3767 :.........<.........*.........>.........:.........2578987321:112.1..11:......1.. qa=+
 02tc08  18  1.3 0x0e 0x7c id4353-109-2-13 3737 :.........<.........*.........>....3579874221122221......1.11.........:1........ qa=+
 02tc09  23  2.2 0x0e 0x5f id4352-109-2-12 2867 :.........<.........*.........>.......246888864222111.1.1.11:11.......:.1....... qa=+
 02tc10  30  1.3 0x0e 0x5e id4351-109-2-11 2837 :.........<.........*.........>.........:.....3578886422221.:11.11.1..:....1.1.. qa=+
 02tc11  26  1.7 0x0e 0x5d id4350-109-2-10 2807 :.........<.........*.........>.........:.25789874112.111.111.1..111..:.....1..1 qa=+
 02tc12  32  1.7 0x0e 0x5c id4349-109-2-09 2777 :.........<.........*.........>.........:.......3478887512121.111.....:...21.... qa=+
 02tc13  28  1.3 0x0e 0x3f id4348-109-2-08 1907 :.........<.........*.........>.........:...346898642212..211.2..111.1:......... qa=+
 02tc14  26  1.3 0x0e 0x3e id4347-109-2-07 1877 :.........<.........*.........>.........:13578975312221211..:.1....1.1:1..1..... qa=+
 02tc15  30  1.3 0x0e 0x3d id4346-109-2-06 1847 :.........<.........*.........>.........:....1357888641211121.1.1111..:.1.1..... qa=+
 02tc16  31  1.3 0x0e 0x3c id4345-109-2-05 1817 :.........<.........*.........>.........:......257888532221.1111112...:11..11... qa=+
 02tc17  51  1.7 0x0e 0x1f id4344-109-2-04  947 :.........<.........*.........>.........:.........:.........:.....14678886322111 qa=+
 02tc18  56  1.3 0x0e 0x1e id4343-109-2-03  917 :.........<.........*.........>.........:.........:.........:.........:135789863 qa=+
 02tc19  45  1.7 0x0e 0x1d id4342-109-2-02  887 :.........<.........*.........>.........:.........:.........:.46888752211121111. qa=+
 02tc20  52  1.3 0x0e 0x1c id4341-109-2-01  857 :.........<.........*.........>.........:.........:.........:......1246898742211 qa=+
 02tc21  34  2.2 0x1d 0x00 id0241-007-1-01    4 :.........<.........*.........>.........:........35788887642221.1111.1:1...1.1.. qa=+
 02tc22  28  1.7 0x1d 0x01 id0242-007-1-02   34 :.........<.........*.........>.........:...46888775422111..:1.111..1.:....1.... qa=+
 02tc23  40  1.7 0x1d 0x02 id0243-007-1-03   64 :.........<.........*.........>.........:.........:.....2578887653222111111.11.1 qa=+
 02tc24  32  1.7 0x1d 0x03 id0244-007-1-04   94 :.........<.........*.........>.........:......13678887643111..1111121111....... qa=+
 02tc25  28  1.3 0x1d 0x20 id0245-007-1-05  964 :.........<.........*.........>.........:.235678887541112.1.11.1.1....:1........ qa=+
 02tc26  28  1.7 0x1d 0x21 id0246-007-1-06  994 :.........<.........*.........>.........:214578887642.22112.:1111..11.:........1 qa=+
 02tc27  31  1.7 0x1d 0x22 id0247-007-1-07 1024 :.........<.........*.........>.........:....134678887643221111111...1:11..1..1. qa=+
 02tc28  32  1.7 0x1d 0x23 id0248-007-1-08 1054 :.........<.........*.........>.........:......24678887652121.1.1111.111..1..1.1 qa=+
 02tc29  36  1.7 0x1d 0x40 id0249-007-1-09 1924 :.........<.........*.........>.........:.........:246788876421.2112.111...1..1. qa=+
 02tc30  30  2.2 0x1d 0x41 id0250-007-1-10 1954 :.........<.........*.........>.........:...135788886531212121211.1...1..1...... qa=+
 02tc31  29  1.7 0x1d 0x42 id0251-007-1-11 1984 :.........<.........*.........>.........:...1467888764311.111111.1.1.111.1...1.. qa=+
 02tc32  31  1.7 0x1d 0x43 id0252-007-1-12 2014 :.........<.........*.........>.........:.....2567888754211111..1...1.:......... qa=+
 02tc33  30  1.7 0x1d 0x60 id0253-007-1-13 2884 :.........<.........*.........>.........:.....35788875321.21:....1..1.:.1.1..... qa=+
 02tc34  32  1.7 0x1d 0x61 id0254-007-1-14 2914 :.........<.........*.........>.........:.......3578887641111111.1.11.:.1111.... qa=+
 02tc35  38  1.7 0x1d 0x62 id0255-007-1-15 2944 :.........<.........*.........>.........:.........:..246788875312.12.1111..11..1 qa=+
 02tc36  35  1.7 0x1d 0x63 id0256-007-1-16 2974 :.........<.........*.........>.........:........135678887542.22111111:.1...1... qa=+
 02tc37  36  1.7 0x1d 0x80 id0257-007-1-17 3844 :.........<.........*.........>.........:.........2456888764332.12.111:....1..1. qa=+
 02tc38  30  1.7 0x1d 0x81 id0258-007-1-18 3874 :.........<.........*.........>.........:...12467888753211.111.1.11.11:......... qa=+
 02tc39  31  1.7 0x1d 0x82 id0259-007-1-19 3904 :.........<.........*.........>.........:....13467888763221.11111111.11.1....11. qa=+
 02tc40  35  2.2 0x1d 0x83 id0260-007-1-20 3934 :.........<.........*.........>.........:.......1235788887532.21211...:........1 qa=+
 02td01  30  1.3 0x0d 0x83 id4340-109-1-20 3948 :.........<.........*.........>.........:.....368888642211.1:.11.11.1.:...11.... qa=+
 02td02  32  1.3 0x0d 0x82 id4339-109-1-19 3918 :.........<.........*.........>.........:......1468888642.1.11.11.1...:....1.... qa=+
 02td03  32  1.7 0x0d 0x81 id4338-109-1-18 3888 :.........<.........*.........>.........:......14678886532111122.1....:1.1.1.1.. qa=+
 02td04  36  1.7 0x0d 0x80 id4337-109-1-17 3858 :.........<.........*.........>.........:.........:2467888753221.11111:111.1..1. qa=+
 02td05  34  1.7 0x0d 0x63 id4336-109-1-16 2988 :.........<.........*.........>.........:........14688886422:211..11.12.11.1.1.. qa=+
 02td06  35  1.7 0x0d 0x62 id4335-109-1-15 2958 :.........<.........*.........>.........:.........:247888764121211121.1111...... qa=+
 02td07  40  1.7 0x0d 0x61 id4334-109-1-14 2928 :.........<.........*.........>.........:.........:....24678887522121.:1..11..1. qa=+
 02td08  40  2.2 0x0d 0x60 id4333-109-1-13 2898 :.........<.........*.........>.........:.........:.....36788886422221:11111..1. qa=+
 02td09  39  2.2 0x0d 0x43 id4332-109-1-12 2028 :.........<.........*.........>.........:.........:...35788887532211111121.1.... qa=+
 02td10  37  1.7 0x0d 0x42 id4331-109-1-11 1998 :.........<.........*.........>.........:.........:.146788876422112.111.11..1..2 qa=+
 02td11  35  1.7 0x0d 0x41 id4330-109-1-10 1968 :.........<.........*.........>.........:........135678887642211111111:11.1.11.. qa=+
 02td12  26  2.2 0x0d 0x40 id4329-109-1-09 1938 :.........<.........*.........>.........:13578888653222111.11.1.11111.:1........ qa=+
 02td13  33  1.7 0x0d 0x23 id4328-109-1-08 1068 :.........<.........*.........>.........:.......13578887642111.2111...2.1.....1. qa=+
 02td14  34  1.7 0x0d 0x22 id4327-109-1-07 1038 :.........<.........*.........>.........:.......1246788875222211111..111..11.... qa=+
 02td15  33  1.7 0x0d 0x21 id4326-109-1-06 1008 :.........<.........*.........>.........:......12467888763..:.........:......... qa=+
 02td16  38  2.2 0x0d 0x20 id4325-109-1-05  978 :.........<.........*.........>.........:.........:..2468888653111121111.211.1.. qa=+
 02td17  36  1.3 0x0d 0x03 id4324-109-1-04  108 :.........<.........*.........>.........:.........:.2367987531111211.111.....11. qa=+
 02td18  36  1.3 0x0d 0x02 id4323-109-1-03   78 :.........<.........*.........>.........:.........:.1367887632122111.1:1.1...1.1 qa=+
 02td19  38  1.7 0x0d 0x01 id4322-109-1-02   48 :.........<.........*.........>.........:.........:...14788875222...1111..1...11 qa=+
 02td20  38  1.7 0x0d 0x00 id4321-109-1-01   18 :.........<.........*.........>.........:.........:....36788875321111.1111.1211. qa=+
 02td21  23  1.7 0x1c 0x1c id0261-007-2-01  845 :.........<.........*.........>.......12578887511121.2.1..111111...1..:......... qa=+
 02td22  20  1.3 0x1c 0x1d id0262-007-2-02  875 :.........<.........*.........>.....2578987422111.11..11..11:1....1...:......... qa=+
 02td23  24  1.3 0x1c 0x1e id0263-007-2-03  905 :.........<.........*.........>.........35788752222121.1111.:1..1...1.:..1...... qa=+
 02td24  18  1.3 0x1c 0x1f id0264-007-2-04  935 :.........<.........*.........>...2578886321221121:.111.....:1....1...:...1..... qa=+
 02td25  26  1.7 0x1c 0x3c id0265-007-2-05 1805 :.........<.........*.........>.........:.1368986322221.11.1:.2..11.1.:.1...1... qa=+
 02td26  23  1.7 0x1c 0x3d id0266-007-2-06 1835 :.........<.........*.........>.........46898642121.2211..1121........:......... qa=+
 02td27  21  1.7 0x1c 0x3e id0267-007-2-07 1865 :.........<.........*.........>......24689864222111.1.2..1..11..1....1:...1..... qa=+
 02td28  19  1.3 0x1c 0x3f id0268-007-2-08 1895 :.........<.........*.........>....246898742121112111...1.11:.....1.1.:......... qa=+
 02td29  23  1.7 0x1c 0x5c id0269-007-2-09 2765 :.........<.........*.........>.........578887522222.11111111.1..1....:.1....... qa=+
 02td30  22  1.3 0x1c 0x5d id0270-007-2-10 2795 :.........<.........*.........>.......136888762221111..11211:...11...1:.....1... qa=+
 02td31  24  1.3 0x1c 0x5e id0271-007-2-11 2825 :.........<.........*.........>........1357888632211.2211.111.11.11..11.1.11.... qa=+
 02td32  26  1.7 0x1c 0x5f id0272-007-2-12 2855 :.........<.........*.........>.........113578888642111121.1111...1.1.1..1...... qa=+
 02td33  28  1.3 0x1c 0x7c id0273-007-2-13 3725 :.........<.........*.........>.........:...246898642212211.:..11..1..1......... qa=+
 02td34  31  1.7 0x1c 0x7d id0274-007-2-14 3755 :.........<.........*.........>.........:.....13478986321111:..11111.1:1....1... qa=+
 02td35  31  1.7 0x1c 0x7e id0275-007-2-15 3785 :.........<.........*.........>.........:......25788863122111.2111....:1..1..... qa=+
 02td36  29  1.7 0x1c 0x7f id0276-007-2-16 3815 :.........<.........*.........>.........:....24689864222211.112111...1:..1...... qa=+
 02td37  27  1.7 0x1c 0x9c id0277-007-2-17 4685 :.........<.........*.........>.........:.24678886422122.211:.1.1...1.:.1....... qa=+
 02td38  23  1.7 0x1c 0x9d id0278-007-2-18 4715 :.........<.........*.........>........257888753212212.1.112111.......:....1.... qa=+
 02td39  28  1.3 0x1c 0x9e id0279-007-2-19 4745 :.........<.........*.........>.........:..146789864221..112:211....1.:..1.1.1.1 qa=+
 02td40  27  1.7 0x1c 0x9f id0280-007-2-20 4775 :.........<.........1........1>.........:113578886421122..11111....1.1:1....1... qa=+
 02te01  31  1.3 0x0d 0x87 id4320-108-2-20 4068 :.........<.........*.........>.........:......146888763212.2.1111..1.:.1....... qa=+
 02te02  28  1.3 0x0d 0x86 id4319-108-2-19 4038 :.........<.........*.........>.........:..24688876421111111:11.2.1...:........1 qa=+
 02te03  27  1.3 0x0d 0x85 id4318-108-2-18 4008 :.........<.........*.........>.........:..2468887531111112.:1..1..11.:......... qa=+
 02te04  34  1.7 0x0d 0x84 id4317-108-2-17 3978 :.........<.........*.........>.........:.......125688886322:11111.12.:.1.1111.. qa=+
 02te05  30  1.3 0x0d 0x67 id4316-108-2-16 3108 :.........<.........*.........>.........:....1146888763221211211...1..1....1111. qa=+
 02te06  33  1.3 0x0d 0x66 id4315-108-2-15 3078 :.........<.........*.........>.........:......1.3678886422121111.1.1.11...1...1 qa=+
 02te07  36  1.7 0x0d 0x65 id4314-108-2-14 3048 :.........<.........*.........>.........:.........:12578887531111.111.21.1.11... qa=+
 02te08  27  1.7 0x0d 0x64 id4313-108-2-13 3018 :.........<.........*.........>.........:..35788875312211111:.11.1....11........ qa=+
 02te09  29  1.7 0x0d 0x47 id4312-108-2-12 2148 :.........<.........*.........>.........:.....4689864112121112..1..11.:.111..... qa=+
 02te10  34  2.2 0x0d 0x46 id4311-108-2-11 2118 :.........<.........*.........>.........:........1357888865322122.11..111.1.1.1. qa=+
 02te11  32  1.3 0x0d 0x45 id4310-108-2-10 2088 :.........<.........*.........>.........:........26798752221:112111...:11..1.... qa=+
 02te12  32  1.3 0x0d 0x44 id4309-108-2-09 2058 :.........<.........*.........>.........:.......13689875221.121111...1:1111..11. qa=+
 02te13  34  1.7 0x0d 0x27 id4308-108-2-08 1188 :.........<.........*.........>.........:........14678886421212.121.1.1..1111... qa=+
 02te14  30  1.7 0x0d 0x26 id4307-108-2-07 1158 :.........<.........*.........>.........:.....357888764212211121111.1.1.111.1..1 qa=+
 02te15  36  1.7 0x0d 0x25 id4306-108-2-06 1128 :.........<.........*.........>.........:.........:13678887642222.1.1.:.1111...1 qa=+
 02te16  34  2.2 0x0d 0x24 id4305-108-2-05 1098 :.........<.........*.........>.........:.......135678887653212211.11211...11.1. qa=+
 02te17  36  1.3 0x0d 0x07 id4304-108-2-04  228 :.........<.........*.........>.........:.........:.1357888632222.1...111....... qa=+
 02te18  38  1.7 0x0d 0x06 id4303-108-2-03  198 :.........<.........*.........>.........:.........:...24788875421112111.1.11..1. qa=+
 02te19  34  1.7 0x0d 0x05 id4302-108-2-02  168 :.........<.........*.........>.........:.........35788864221.12.11.11:.1....... qa=+
