#L2-ped algorithm finishRun(7079028)
#L2H10,6,total event counter; x=cases,2022,2022,2022,0,0,0,
#L2ped  CPU/eve MPV 146 kTicks,  FWHM=2, seen eve=2022
# L2ped-Adc spectra, run=7079028, Z-scale is ln(yield), only first digit shown;  maxPedDev=5  table format:
# name, ped, sigPed, crate, chan, softID-m-s-e, RDO_ID;
#                                   ADC spectrum: [-20 ...  <=-10 ... *=0  ...  >=+10 ... :=+20 ... 60],  Xaxis=raw ADC + 20
 02tj04  37  1.7 0x0d 0x98 id4217-106-1-17 4578 :.........<.........*.........>.........:.........:..12577751.........:......... qa=+
 02tj05  32  1.7 0x0d 0x7b id4216-106-1-16 3708 :.........<.........*.........>.........:........356776521..2.........1...1..... qa=+
 02tj06  32  1.3 0x0d 0x7a id4215-106-1-15 3678 :.........<.........*.........>.........:.......1467764211.11..1......:......... qa=+
 02tj07  30  1.3 0x0d 0x79 id4214-106-1-14 3648 :.........<.........*.........>.........:......24677653..11.11........:1........ qa=+
 02tj08  34  1.7 0x0d 0x78 id4213-106-1-13 3618 :.........<.........*.........>.........:.........1467775312:1....1.1.:...1...1. qa=+
 02tj09  38  1.7 0x0d 0x5b id4212-106-1-12 2748 :.........<.........*.........>.........:.........:...136776532111.1.1:..1...... qa=+
 02tj10  41  1.3 0x0d 0x5a id4211-106-1-11 2718 :.........<.........*.........>.........:.........:......1456776521.11:...11.... qa=+
 02tj11  37  1.7 0x0d 0x59 id4210-106-1-10 2688 :.........<.........*.........>.........:.........:...356776422111....:11....... qa=+
 02tj12  36  1.7 0x0d 0x58 id4209-106-1-09 2658 :.........<.........*.........>.........:.........:.14677763211.1..1..:1........ qa=+
 02tj13  39  1.7 0x0d 0x3b id4208-106-1-08 1788 :.........<.........*.........>.........:.........:...13567765311.11.11......... qa=+
 02tj14  37  1.7 0x0d 0x3a id4207-106-1-07 1758 :.........<.........*.........>.........:.........:...45777641.111111.:......... qa=+
 02tj15  42  2.2 0x0d 0x39 id4206-106-1-06 1728 :.........<.........*.........>.........:.........:......125677653....:......... qa=+
 02tj16  41  1.3 0x0d 0x38 id4205-106-1-05 1698 :.........<.........*.........>.........:.........:.....125677653..1.1:.1......1 qa=+
 02tj17  35  1.7 0x0d 0x1b id4204-106-1-04  828 :.........<.........*.........>.........:.........:.356776421.1...1...1......... qa=+
 02tj18  40  2.2 0x0d 0x1a id4203-106-1-03  798 :.........<.........*.........>.........:.........:......3567765311..1:......... qa=+
 02tj19  46  1.3 0x0d 0x19 id4202-106-1-02  768 :.........<.........*.........>.........:.........:.........:.2356776531.....1.1 qa=+
 02tj20  44  1.3 0x0d 0x18 id4201-106-1-01  738 :.........<.........*.........>.........:.........:........2356776532.11......1. qa=+
 02tj21  21  2.2 0x1c 0x04 id0381-010-2-01  125 :.........<.........*.........>......245777654211.:..1......:......1..:......... qa=+
 02tj22  23  2.2 0x1c 0x05 id0382-010-2-02  155 :.........<.........*.........>........1456776532.:1...11...:.........:......... qa=+
 02tj23  22  1.7 0x1c 0x06 id0383-010-2-03  185 :.........<.........*.........>......13567765211111........1:...1...1.:......... qa=+
 02tj24  16  1.3 0x1c 0x07 id0384-010-2-04  215 :.........<.........*.........>.14677642:..1......:...1.....:.........:......... qa=+
 02tj25  24  2.2 0x1c 0x24 id0385-010-2-05 1085 :.........<.........*.........>.......1345677653..:.1.......:.1.......:......... qa=+
 02tj26  20  1.7 0x1c 0x25 id0386-010-2-06 1115 :.........<.........*.........>...11356776521.....:.........:.........:......... qa=+
 02tj27  16  1.7 0x1c 0x26 id0387-010-2-07 1145 :.........<.........*.........>124677753111......1:..1......1....1....:......... qa=+
 02tj28  16  1.7 0x1c 0x27 id0388-010-2-08 1175 :.........<.........*.........>.1467765311........1.........:.........:......... qa=+
 02tj29  24  1.3 0x1c 0x43 id0389-010-2-09 2015 :.........<.........*.........>.........246776542111.1....1.:......1..:......... qa=+
 02tj30  27  1.7 0x1c 0x42 id0390-010-2-10 1985 :.........<.........*.........>.........:..3567765311.11....:1........:......... qa=+
 02tj31  23  1.7 0x1c 0x41 id0391-010-2-11 1955 :.........<.........*.........>........2467776421.:11.......:.........:.1....... qa=+
 02tj32  22  1.7 0x1c 0x40 id0392-010-2-12 1925 :.........<.........*.........>.......146777643211:.........1......1.1:......... qa=+
 02tj33  33  1.3 0x1c 0x64 id0393-010-2-13 3005 :.........<.........*.........>.........:........35677652.12:..1......:......... qa=+
 02tj34  32  1.7 0x1c 0x65 id0394-010-2-14 3035 :.........<.........*.........>.........:......13467775211..11..1.....1......... qa=+
 02tj35  19  1.7 0x1c 0x66 id0395-010-2-15 3065 :.........<.........*.........>...134667753...1111:..11.1.1.1...1.....:......... qa=+
 02tj36  28  1.3 0x1c 0x67 id0396-010-2-16 3095 :.........<.........*.........>.........:.1235677653111...11:.1.......:......... qa=+
 02tj37  28  1.3 0x1c 0x84 id0397-010-2-17 3965 :.........<.........*.........>.........:....356776532......:.........:.......1. qa=+
 02tj38  21  1.7 0x1c 0x85 id0398-010-2-18 3995 :.........<.........*.........>......1357776421.1.:.........:.........:......... qa=+
 02tj39  25  1.7 0x1c 0x86 id0399-010-2-19 4025 :.........<.........*.........>.........134677653.:.........1.........:......... qa=+
 02tj40  18  1.7 0x1c 0x87 id0400-010-2-20 4055 :.........<.........*.........>...1467775121..1...:.......1.:.........:......... qa=+
 03ta01  31  1.3 0x0d 0x9f id4200-105-2-20 4788 :.........<.........*.........>.........:......1357775212...:........11......... qa=+
 03ta02  37  1.3 0x0d 0x9e id4199-105-2-19 4758 :.........<.........*.........>.........:.........:...1467753.111.1...:....1.... qa=+
 03ta03  38  1.3 0x0d 0x9d id4198-105-2-18 4728 :.........<.........*.........>.........:.........:....257775112..1..1:.11...... qa=+
 03ta04  31  1.3 0x0d 0x9c id4197-105-2-17 4698 :.........<.........*.........>.........:.......246776312..1:11..1....:......... qa=+
 03ta05  38  1.3 0x0d 0x7f id4196-105-2-16 3828 :.........<.........*.........>.........:.........:...24677642111.....:.1....... qa=+
 03ta06  36  1.3 0x0d 0x7e id4195-105-2-15 3798 :.........<.........*.........>.........:.........:..3567753111.111...1.1....... qa=+
 03ta07  27  1.3 0x0d 0x7d id4194-105-2-14 3768 :.........<.........*.........>.........:...4577732.1.1.....:..1......:......... qa=+
 03ta08  39  1.7 0x0d 0x7c id4193-105-2-13 3738 :.........<.........*.........>.........:.........:.....367775211.....:.....1... qa=+
 03ta09  34  1.3 0x0d 0x5f id4192-105-2-12 2868 :.........<.........*.........>.........:.........3467765211:1..1.1...:...1..... qa=+
 03ta10  31  1.3 0x0d 0x5e id4191-105-2-11 2838 :.........<.........*.........>.........:......12567764211..:111...11.:......... qa=+
 03ta11  39  1.7 0x0d 0x5d id4190-105-2-10 2808 :.........<.........*.........>.........:.........:...2346677652.....1:...1.1... qa=+
 03ta12  37  1.7 0x0d 0x5c id4189-105-2-09 2778 :.........<.........*.........>.........:.........:.1235777652111..11.:........1 qa=+
 03ta13  34  1.7 0x0d 0x3f id4188-105-2-08 1908 :.........<.........*.........>.........:.........24677652.2111.1....1:1...1...1 qa=+
 03ta14  34  1.7 0x0d 0x3e id4187-105-2-07 1878 :.........<.........*.........>.........:........114677653..:1........1......... qa=+
 03ta15  39  1.3 0x0d 0x3d id4186-105-2-06 1848 :.........<.........*.........>.........:.........:.....2467764111....:.1....1.. qa=+
 03ta16  40  1.7 0x0d 0x3c id4185-105-2-05 1818 :.........<.........*.........>.........:.........:.....24677753.1.1..:.1....... qa=+
 03ta17  37  1.7 0x0d 0x1f id4184-105-2-04  948 :.........<.........*.........>.........:.........:..2457776421.1.11..:1....1... qa=+
 03ta18  42  1.7 0x0d 0x1e id4183-105-2-03  918 :.........<.........*.........>.........:.........:.......2457776321..:......... qa=+
 03ta19  40  1.3 0x0d 0x1d id4182-105-2-02  888 :.........<.........*.........>.........:.........:......35677631..111:.1....... qa=+
 03ta20  40  1.7 0x0d 0x1c id4181-105-2-01  858 :.........<.........*.........>.........:.........:.....2567765211..111111...... qa=+
 03ta21  26  1.7 0x1c 0x00 id0401-011-1-01    5 :.........<.........*.........>.........:.13577763111.1...1.:.........:......... qa=+
 03ta22  23  1.7 0x1c 0x01 id0402-011-1-02   35 :.........<.........*.........>.......24567765321.:1....1...:....1....:......... qa=+
 03ta23  24  1.3 0x1c 0x02 id0403-011-1-03   65 :.........<.........*.........>.........356776532.:..1.11..1:....1....:......... qa=+
 03ta24  19  1.7 0x1c 0x03 id0404-011-1-04   95 :.........<.........*.........>....34577764211...1:.1.......:.........:..1...... qa=+
 03ta25  19  1.7 0x1c 0x20 id0405-011-1-05  965 :.........<.........*.........>..113467776421...1.1.........:.........:......... qa=+
 03ta26  28  1.7 0x1c 0x21 id0406-011-1-06  995 :.........<.........*.........>.........:111356776542..1.11.:.........:......... qa=+
 03ta27  27  2.2 0x1c 0x22 id0407-011-1-07 1025 :.........<.........*.........>.........:1.45677652....1.1..:.1.1.....:......... qa=+
 03ta28  27  1.7 0x1c 0x23 id0408-011-1-08 1055 :.........<.........*.........>.........:.1356777642..1....1:......1..:......... qa=+
 03ta29  22  1.3 0x1c 0x47 id0409-011-1-09 2135 :.........<.........*.........>.......246776531.1.1.........:.........:......... qa=+
 03ta30  22  1.7 0x1c 0x46 id0410-011-1-10 2105 :.........<.........*.........>......114677764212.:1.1......:1..11....:......... qa=+
 03ta31  21  1.7 0x1c 0x45 id0411-011-1-11 2075 :.........<.........*.........>......135677652.11.:11.......:...1.....:......... qa=+
 03ta32  24  1.7 0x1c 0x44 id0412-011-1-12 2045 :.........<.........*.........>........114677765311.......1.1.1.1.....:......... qa=+
 03ta33  27  1.7 0x1c 0x60 id0413-011-1-13 2885 :.........<.........*.........>.........:..456776531...1....:...1.....:......... qa=+
 03ta34  25  1.7 0x1c 0x61 id0414-011-1-14 2915 :.........<.........*.........>.........2356776531111.......:.........:.......1. qa=+
 03ta35  31  1.7 0x1c 0x62 id0415-011-1-15 2945 :.........<.........*.........>.........:.....1356777641111.1..1......1......... qa=+
 03ta36  26  1.7 0x1c 0x63 id0416-011-1-16 2975 :.........<.........*.........>.........:2356777631..1..1...:...1.....:......... qa=+
 03ta37  23  1.7 0x1c 0x80 id0417-011-1-17 3845 :.........<.........*.........>.......1.467775421.1.2.......:....1....:......... qa=+
 03ta38  23  1.7 0x1c 0x81 id0418-011-1-18 3875 :.........<.........*.........>.......125677653211:1.......1:.........:......... qa=+
 03ta39  27  1.7 0x1c 0x82 id0419-011-1-19 3905 :.........<.........*.........>.........:..246776521..1...1.:...1.....:......... qa=+
 03ta40  22  1.7 0x1c 0x83 id0420-011-1-20 3935 :.........<.........*.........>........45777642...:1.1......:.........:......... qa=+
 03tb01  14  2.2 0x0c 0x83 id4180-105-1-20 3949 :.........<.........*.........>3567765311.111.....:.........:...1.....:......... qa=+
 03tb02  17  1.3 0x0c 0x82 id4179-105-1-19 3919 :.........<.........*.........>..135677641.11.1...:....11...:.........:......... qa=+
 03tb03  29  1.7 0x0c 0x81 id4178-105-1-18 3889 :.........<.........*.........>.........:.....35777531111...:1......1.:.......1. qa=+
 03tb04  33  1.7 0x0c 0x80 id4177-105-1-17 3859 :.........<.........*.........>.........:........24677653.11:.111..1..11...1.... qa=+
 03tb05  30  1.7 0x0c 0x63 id4176-105-1-16 2989 :.........<.........*.........>.........:.....24667765211...1...1.....:.1....... qa=+
 03tb06  28  1.3 0x0c 0x62 id4175-105-1-15 2959 :.........<.........*.........>.........:....25677642.1.11..:.........:......... qa=+
 03tb07  36  1.7 0x0c 0x61 id4174-105-1-14 2929 :.........<.........*.........>.........:.........:.2356776521........:......... qa=+
 03tb08  34  1.3 0x0c 0x60 id4173-105-1-13 2899 :.........<.........*.........>.........:.......1124677653..:11....1..1......... qa=+
 03tb09  32  1.7 0x0c 0x43 id4172-105-1-12 2029 :.........<.........*.........>.........:.......1357776421.1:....1..1.:....1.... qa=+
 03tb10  36  1.7 0x0c 0x42 id4171-105-1-11 1999 :.........<.........*.........>.........:.........:.25677641:.........:......... qa=+
 03tb11  31  1.7 0x0c 0x41 id4170-105-1-10 1969 :.........<.........*.........>.........:.....1146777642.11.:.........1.1....... qa=+
 03tb12  23  1.3 0x0c 0x40 id4169-105-1-09 1939 :.........<.........*.........>........1356776531.1.1111....:.........:......... qa=+
 03tb13  34  1.7 0x0c 0x23 id4168-105-1-08 1069 :.........<.........*.........>.........:.........:35777641.1...1.....:......... qa=+
 03tb14  33  1.7 0x0c 0x22 id4167-105-1-07 1039 :.........<.........*.........>.........:........24677653111:1.1......:....11... qa=+
 03tb15  35  1.3 0x0c 0x21 id4166-105-1-06 1009 :.........<.........*.........>.........:.........:346776422:..1.1....:.....1... qa=+
 03tb16  36  1.7 0x0c 0x20 id4165-105-1-05  979 :.........<.........*.........>.........:.........:.1467775211.....1..:......... qa=+
 03tb17  23  1.7 0x0c 0x03 id4164-105-1-04  109 :.........<.........*.........>.........24677652..:..1.1...1:.........:1........ qa=+
 03tb18  26  1.7 0x0c 0x02 id4163-105-1-03   79 :.........<.........*.........>.........:.1467775311.11..1..:......1..:......... qa=+
 03tb19  23  1.7 0x0c 0x01 id4162-105-1-02   49 :.........<.........*.........>........14567764211:1........:1.1......:......... qa=+
 03tb20  26  1.7 0x0c 0x00 id4161-105-1-01   19 :.........<.........*.........>.........:.2467776411.121...11.........:........1 qa=+
 03tb21  31  2.2 0x1b 0x1c id0421-011-2-01  846 :.........<.........*.........>.........:......3567765311.1.:...1..1..:......... qa=+
 03tb22  35  1.7 0x1b 0x1d id0422-011-2-02  876 :.........<.........*.........>.........:.........:.4677752.1..11..1..:......... qa=+
 03tb23  31  1.7 0x1b 0x1e id0423-011-2-03  906 :.........<.........*.........>.........:......13577763211.1:.1.......:......... qa=+
 03tb24  35  1.7 0x1b 0x1f id0424-011-2-04  936 :.........<.........*.........>.........:.........:2467775421.1...1.11:......... qa=+
 03tb25  28  0.9 0x1b 0x3c id0425-011-2-05 1806 :.........<.........*.........>.........:...13577653..1121..:.........:.1....... qa=+
 03tb26  32  1.7 0x1b 0x3d id0426-011-2-06 1836 :.........<.........*.........>.........:........3577752....:.........:......... qa=+
 03tb27  27  1.3 0x1b 0x3e id0427-011-2-07 1866 :.........<.........*.........>.........:..135677541........:1..11....:......... qa=+
 03tb28  28  1.7 0x1b 0x3f id0428-011-2-08 1896 :.........<.........*.........>.........:...246777531..1....:1111.....:......... qa=+
 03tb29  26  1.3 0x1b 0x5c id0429-011-2-09 2766 :.........<.........*.........>.........:..356776421.......1:.11......:......... qa=+
 03tb30  32  1.7 0x1b 0x5d id0430-011-2-10 2796 :.........<.........*.........>.........:.......1357776421..1..11...1.1....1.... qa=+
 03tb31  30  1.3 0x1b 0x5e id0431-011-2-11 2826 :.........<.........*.........>.........:......256776421.1..11......1.:...1..... qa=+
 03tb32  28  1.3 0x1b 0x5f id0432-011-2-12 2856 :.........<.........*.........>.........:...24677653111...1.:.1..1.1..:......... qa=+
 03tb33  30  1.3 0x1b 0x7c id0433-011-2-13 3726 :.........<.........*.........>.........:....1246776421.....:...1..1..:......... qa=+
 03tb34  27  1.7 0x1b 0x7d id0434-011-2-14 3756 :.........<.........*.........>.........:...4577752...2.1...:.........:.....1... qa=+
 03tb35  28  1.3 0x1b 0x7e id0435-011-2-15 3786 :.........<.........*.........>.........:....35677531111..1.:..1..1...:....1.... qa=+
 03tb36  28  1.7 0x1b 0x7f id0436-011-2-16 3816 :.........<.........*.........>.........:...2457775321...1..:.........:......... qa=+
 03tb37  28  1.3 0x1b 0x9c id0437-011-2-17 4686 :.........<.........*.........>.........:....35677641.111.1.:..1.11...:1........ qa=+
 03tb38  28  1.7 0x1b 0x9d id0438-011-2-18 4716 :.........<.........*.........>.........:...246777531.11...1:.........:......... qa=+
 03tb39  33  1.7 0x1b 0x9e id0439-011-2-19 4746 :.........<.........*.........>.........:.........467775311.1...1.....1......... qa=+
 03tb40  39  2.2 0x1b 0x9f id0440-011-2-20 4776 :.........<.........*.........>.........:.........:...23567765411.....:........1 qa=+
 03tc01  22  1.3 0x0c 0x87 id4160-104-2-20 4069 :.........<.........*.........>.......24677642.111:1.11.....:..1......:......... qa=+
 03tc02  12  1.3 0x0c 0x86 id4159-104-2-19 4039 :.........<.........*........246776421.1:.1.......:.1.......:.........:.1....... qa=+
 03tc03  17  1.7 0x0c 0x85 id4158-104-2-18 4009 :.........<.........*.........>..135777531.....11.:.........:.........:......... qa=+
 03tc04  17  1.7 0x0c 0x84 id4157-104-2-17 3979 :.........<.........*.........>..135677642..1.....:.1.......:.........:......... qa=+
 03tc05  31  1.7 0x0c 0x67 id4156-104-2-16 3109 :.........<.........*.........>.........:.......25677642.111:.1.......:......... qa=+
 03tc06  33  1.7 0x0c 0x66 id4155-104-2-15 3079 :.........<.........*.........>.........:........245777642111..11..2..:......... qa=+
 03tc07  25  1.7 0x0c 0x65 id4154-104-2-14 3049 :.........<.........*.........>.........:.356776412.11.....11....1..1.:......... qa=+
 03tc08  30  2.2 0x0c 0x64 id4153-104-2-13 3019 :.........<.........*.........>.........:....246777653111..11.........:..1...... qa=+
 03tc09  28  1.3 0x0c 0x47 id4152-104-2-12 2149 :.........<.........*.........>.........:....14677631..2.1..:..1......:...1..... qa=+
 03tc10  30  1.7 0x0c 0x46 id4151-104-2-11 2119 :.........<.........*.........>.........:.....145777531.1.1.:......1..:......... qa=+
 03tc11  24  1.7 0x0c 0x45 id4150-104-2-10 2089 :.........<.........*.........>.........:356776421:...1..1..:.........:....1.... qa=+
 03tc12  28  1.7 0x0c 0x44 id4149-104-2-09 2059 :.........<.........*.........>.........:...1356776532..11..:...1.....:......... qa=+
 03tc13  30  1.3 0x0c 0x27 id4148-104-2-08 1189 :.........<.........*.........>.........:......3677642.1....1.........:......... qa=+
 03tc14  35  1.7 0x0c 0x26 id4147-104-2-07 1159 :.........<.........*.........>.........:....1....:.35777641111......1:..1..1... qa=+
 03tc15  33  1.7 0x0c 0x25 id4146-104-2-06 1129 :.........<.........*.........>.........:........136777532..:.11......:......... qa=+
 03tc16  29  1.7 0x0c 0x24 id4145-104-2-05 1099 :.........<.........*.........>.........:....146777643.1....:...1.....:......... qa=+
 03tc17  26  1.3 0x0c 0x07 id4144-104-2-04  229 :.........<.........*.........>.........:1.25777531.1.......:.........:......... qa=+
 03tc18  24  1.7 0x0c 0x06 id4143-104-2-03  199 :.........<.........*.........>........11467776521:1.11.1...:1........:.......1. qa=+
 03tc19  24  1.7 0x0c 0x05 id4142-104-2-02  169 :.........<.........*.........>........1356776532111.1.111..:.........:......... qa=+
 03tc20  28  1.7 0x0c 0x04 id4141-104-2-01  139 :.........<.........*.........>.........:...356776531..1....:..1....1.:......... qa=+
 03tc21  30  1.7 0x1b 0x18 id0441-012-1-01  726 :.........<.........*.........>.........:......35677642.1..1:........1:..1...... qa=+
 03tc22  28  1.7 0x1b 0x19 id0442-012-1-02  756 :.........<.........*.........>.........:...135677653.1...1.:...11....:1........ qa=+
 03tc23  36  1.7 0x1b 0x1a id0443-012-1-03  786 :.........<.........*.........>.........:.........:.346777641.........:......... qa=+
 03tc24  36  1.7 0x1b 0x1b id0444-012-1-04  816 :.........<.........*.........>.........:.........:.2466776532.1.11...:11....... qa=+
 03tc25  39  1.3 0x1b 0x38 id0445-012-1-05 1686 :.........<.........*.........>.........:.........:...125677653..11...:....1...1 qa=+
 03tc26  32  1.3 0x1b 0x39 id0446-012-1-06 1716 :.........<.........*.........>.........:......1356776521...:.........:......... qa=+
 03tc27  28  1.7 0x1b 0x3a id0447-012-1-07 1746 :.........<.........*.........>.........:....246776532..111.:.....1...:......... qa=+
 03tc28  35  1.7 0x1b 0x3b id0448-012-1-08 1776 :.........<.........*.........>.........:.........:246777531:.1..1....:......... qa=+
 03tc29  34  1.7 0x1b 0x58 id0449-012-1-09 2646 :.........<.........*.........>.........:.........246777532111.11.1...:......... qa=+
 03tc30  26  1.7 0x1b 0x59 id0450-012-1-10 2676 :.........<.........*.........>.........:.14677762:2.......1:...1.....:......... qa=+
 03tc31  30  1.7 0x1b 0x5a id0451-012-1-11 2706 :.........<.........*.........>.........:......36776531.11.1:..11....11......... qa=+
 03tc32  31  1.7 0x1b 0x5b id0452-012-1-12 2736 :.........<.........*.........>.........:......2367776421111:1..1.11..:......... qa=+
 03tc33  31  1.7 0x1b 0x78 id0453-012-1-13 3606 :.........<.........*.........>.........:.....13567766421.1.:.......11:......... qa=+
 03tc34  32  1.7 0x1b 0x79 id0454-012-1-14 3636 :.........<.........*.........>.........:.......135677642..1:...1..1..:...1..... qa=+
 03tc35  29  1.7 0x1b 0x7a id0455-012-1-15 3666 :.........<.........*.........>.........:...124677764111....:.....1...:......... qa=+
 03tc36  29  1.7 0x1b 0x7b id0456-012-1-16 3696 :.........<.........*.........>.........:....245677652..111.:....1....:1........ qa=+
 03tc37  29  1.7 0x1b 0x98 id0457-012-1-17 4566 :.........<.........*.........>.........:...1346777642111111:...1.....:......... qa=+
 03tc38  31  1.7 0x1b 0x99 id0458-012-1-18 4596 :.........<.........*.........>.........:.......45677642.1.1:.........:......... qa=+
 03tc39  28  1.7 0x1b 0x9a id0459-012-1-19 4626 :.........<.........*.........>.........:...145677631....1..:11.......:......... qa=+
 03tc40  32  1.7 0x1b 0x9b id0460-012-1-20 4656 :.........<.........*.........>.........:........35777641..1:.........:.1....... qa=+
 03td01  32  1.3 0x0c 0x8b id4140-104-1-20 4189 :.........<.........*.........>.........:.......124677641...:...1.1...:......... qa=+
 03td02  20  1.3 0x0c 0x8a id4139-104-1-19 4159 :.........<.........*.........>.....1246776411.1..:.........:.........:......... qa=+
 03td03  21  1.7 0x0c 0x89 id4138-104-1-18 4129 :.........<.........*.........>......24577753...1.1..1......:.........:......... qa=+
 03td04  24  1.3 0x0c 0x88 id4137-104-1-17 4099 :.........<.........*.........>.........256776521111........1.........:......... qa=+
 03td05  33  1.7 0x0c 0x6b id4136-104-1-16 3229 :.........<.........*.........>.........:........246777532..:.1..1....:......... qa=+
 03td06  33  1.7 0x0c 0x6a id4135-104-1-15 3199 :.........<.........*.........>.........:.......12457776311.:11...1..1:..1...... qa=+
 03td07  23  1.7 0x0c 0x69 id4134-104-1-14 3169 :.........<.........*.........>........24567764311:.....1...1..1......:......... qa=+
 03td08  37  1.7 0x0c 0x68 id4133-104-1-13 3139 :.........<.........*.........>.........:.........:.1346777531...11...:...1..... qa=+
 03td09  24  1.7 0x0c 0x4b id4132-104-1-12 2269 :.........<.........*.........>.........1257775311:11.....1.:.........:......... qa=+
 03td10  26  1.3 0x0c 0x4a id4131-104-1-11 2239 :.........<.........*.........>.........:.136776511..1..1..1:.........:......... qa=+
 03td11  28  1.3 0x0c 0x49 id4130-104-1-10 2209 :.........<.........*.........>.........:...14677641........:.........:......... qa=+
 03td12  30  1.7 0x0c 0x48 id4129-104-1-09 2179 :.........<.........*.........>.........:.....14677653.111..:..1.1....:......... qa=+
 03td13  34  1.7 0x0c 0x2b id4128-104-1-08 1309 :.........<.........*.........>.........:.........:15677641.:.1.......:......... qa=+
 03td14  31  1.3 0x0c 0x2a id4127-104-1-07 1279 :.........<.........*.........>.........:......14677653...11:........1:......1.. qa=+
 03td15  37  1.7 0x0c 0x29 id4126-104-1-06 1249 :.........<.........*.........>.........:.........:..1357776421.......:.1....... qa=+
 03td16  34  1.3 0x0c 0x28 id4125-104-1-05 1219 :.........<.........*.........>.........:.........:46776531.:.........:......... qa=+
 03td17  26  1.3 0x0c 0x0b id4124-104-1-04  349 :.........<.........*.........>.........21225677642111111...:.........:......... qa=+
 03td18  23  1.7 0x0c 0x0a id4123-104-1-03  319 :.........<.........*.........>.......1245776531.11.....1...:.........:......... qa=+
 03td19  20  1.3 0x0c 0x09 id4122-104-1-02  289 :.........<.........*.........>..1..35677642.1....:..1......:.........:......... qa=+
 03td20  21  2.2 0x0c 0x08 id4121-104-1-01  259 :.........<.........*.........>.....345667666543.1:......1..:.........:......... qa=+
 03td21  32  2.2 0x1b 0x14 id0461-012-2-01  606 :.........<.........*.........>.........:......1456776542...:.........:......... qa=+
 03td22  36  1.3 0x1b 0x15 id0462-012-2-02  636 :.........<.........*.........>.........:.........:.256776421...1.....:......... qa=+
 03td23  28  1.7 0x1b 0x16 id0463-012-2-03  666 :.........<.........*.........>.........:...2467775411..1.1.:.........:......... qa=+
 03td24  34  1.7 0x1b 0x17 id0464-012-2-04  696 :.........<.........*.........>.........:.........246777531.:1.1..1111:.....1... qa=+
 03td25  37  1.7 0x1b 0x34 id0465-012-2-05 1566 :.........<.........*.........>.........:.........:..135777642.1.1....:........1 qa=+
 03td26  27  1.3 0x1b 0x35 id0466-012-2-06 1596 :.........<.........*.........>.........:..14677641.1.11.11.:.........:......... qa=+
 03td27  28  1.3 0x1b 0x36 id0467-012-2-07 1626 :.........<.........*.........>.........:....25677631.......:.........11...1.... qa=+
 03td28  24  1.7 0x1b 0x37 id0468-012-2-08 1656 :.........<.........*.........>.........:46777631.1.111.1...:1..11....:........1 qa=+
 03td29  39  1.7 0x1b 0x54 id0469-012-2-09 2526 :.........<.........*.........>.........:.........:....13567764111....:......... qa=+
 03td30  35  1.7 0x1b 0x55 id0470-012-2-10 2556 :.........<.........*.........>.........:.........:.457775311.1......1:.....1... qa=+
 03td31  29  1.7 0x1b 0x56 id0471-012-2-11 2586 :.........<.........*.........>.........:....2367775311...111....1....:......... qa=+
 03td32  27  1.7 0x1b 0x57 id0472-012-2-12 2616 :.........<.........*.........>.........:.125677652.1..11...:........1:......... qa=+
 03td33  32  1.7 0x1b 0x74 id0473-012-2-13 3486 :.........<.........*.........>.........:.......136777531..1:1.1.1...1:......... qa=+
 03td34  18  1.3 0x1b 0x75 id0474-012-2-14 3516 :.........<.........*.........>...14677652..11....:..1...1..:.........:......... qa=+
 03td35  31  1.7 0x1b 0x76 id0475-012-2-15 3546 :.........<.........*.........>.........:1.....245777541111.:1.1.....1:......... qa=+
 03td36  23  1.3 0x1b 0x77 id0476-012-2-16 3576 :.........<.........*.........>.........35677642..:11.11....:.1.......:......... qa=+
 03td37  36  1.3 0x1b 0x94 id0477-012-2-17 4446 :.........<.........*.........>.........:.........:125677642:1.1......:...1.1... qa=+
 03td38  33  1.3 0x1b 0x95 id0478-012-2-18 4476 :.........<.........*.........>.........:........25677652...11......1.:......... qa=+
 03td39  33  1.7 0x1b 0x96 id0479-012-2-19 4506 :.........<.........*.........>.........:........14567765211:.1...11..:.1....... qa=+
 03td40  38  1.7 0x1b 0x97 id0480-012-2-20 4536 :.........<.........*.........>.........:.........:...2467765211...11.:.1....... qa=+
 03te01  17  1.7 0x0c 0x8f id4120-103-2-20 4309 :.........<.........*.........>..24677753.1......1:1........:.........:......... qa=+
 03te02  22  1.7 0x0c 0x8e id4119-103-2-19 4279 :.........<.........*.........>........35677642.111..1.....1:.........:......... qa=+
 03te03  28  1.7 0x0c 0x8d id4118-103-2-18 4249 :.........<.........*.........>.........:...114677653111..1.:.........:.1....... qa=+
 03te04  24  1.7 0x0c 0x8c id4117-103-2-17 4219 :.........<.........*.........>........1:467765311:1........1.........:...1..... qa=+
 03te05  29  1.7 0x0c 0x6f id4116-103-2-16 3349 :.........<.........*.........>.........:....145777641111...:......1..:......... qa=+
 03te06  35  1.7 0x0c 0x6e id4115-103-2-15 3319 :.........<.........*.........>.........:........1:356776421:.2....1..:......... qa=+
 03te07  21  1.3 0x0c 0x6d id4114-103-2-14 3289 :.........<.........*.........>......134677652..1.:1........:.1.......:.1.....1. qa=+
 03te08  42  1.7 0x0c 0x6c id4113-103-2-13 3259 :.........<.........*.........>.........:.........:.......3467776421..:.....1.1. qa=+
