#L2-ped Run(7150008)
#L2H10,6,total event counter; x=cases,269,269,269,0,0,0,
#L2ped  CPU/eve MPV 155 kTicks,  FWHM=3, seen eve=269
# L2ped-Adc spectra, run=7150008, Z-scale is ln(yield), only first digit shown;  maxPedDev=5  table format:
# name, ped, sigPed, crate, chan, softID-m-s-e, RDO_ID;
#                                   ADC spectrum: [-20 ...  <=-10 ... *=0  ...  >=+10 ... :=+20 ... 60],  Xaxis=raw ADC + 20
 03tc19  23  2.2 0x0c 0x05 id4142-104-2-02  169 :.........<.........*.........>........123455432..:.........:.........:......... qa=+
 03tc20  28  1.7 0x0c 0x04 id4141-104-2-01  139 :.........<.........*.........>.........:....2455532.1......:.........:......... qa=+
 03tc21  32  2.2 0x1b 0x18 id0441-012-1-01  726 :.........<.........*.........>.........:.........2455432...:.........:......... qa=+
 03tc22  28  1.7 0x1b 0x19 id0442-012-1-02  756 :.........<.........*.........>.........:.....1455442..11...:.........:......... qa=+
 03tc23  37  1.7 0x1b 0x1a id0443-012-1-03  786 :.........<.........*.........>.........:.........:...2455442......1..:......... qa=+
 03tc24  38  1.7 0x1b 0x1b id0444-012-1-04  816 :.........<.........*.........>.........:.........:...124555421..1....:......... qa=+
 03tc25  40  1.7 0x1b 0x38 id0445-012-1-05 1686 :.........<.........*.........>.........:.........:......2355531..1...:.....1... qa=+
 03tc26  31  1.7 0x1b 0x39 id0446-012-1-06 1716 :.........<.........*.........>.........:.......13555421....:.........:......... qa=+
 03tc27  28  1.3 0x1b 0x3a id0447-012-1-07 1746 :.........<.........*.........>.........:....345542..11.....:.1.......:......... qa=+
 03tc28  35  1.7 0x1b 0x3b id0448-012-1-08 1776 :.........<.........*.........>.........:.........:.1345542.1.........:......... qa=+
 03tc29  34  1.3 0x1b 0x58 id0449-012-1-09 2646 :.........<.........*.........>.........:.........:.3455421.:.........1......... qa=+
 03tc30  28  1.3 0x1b 0x59 id0450-012-1-10 2676 :.........<.........*.........>.........:....2455311........:.........:......... qa=+
 03tc31  30  1.7 0x1b 0x5a id0451-012-1-11 2706 :.........<.........*.........>.........:......23555311.....1......1..:......... qa=+
 03tc32  31  1.7 0x1b 0x5b id0452-012-1-12 2736 :.........<.........*.........>.........:.......2355542.....:..1.....1:......... qa=+
 03tc33  30  1.7 0x1b 0x78 id0453-012-1-13 3606 :.........<.........*.........>.........:.....13455542......:.....1...:......... qa=+
 03tc34  36  1.7 0x1b 0x79 id0454-012-1-14 3636 :.........<.........*.........>.........:.........:.23555321:.........:.1....... qa=+
 03tc35  31  1.7 0x1b 0x7a id0455-012-1-15 3666 :.........<.........*.........>.........:.......245554...1..:...1.....:......... qa=+
 03tc36  29  1.7 0x1b 0x7b id0456-012-1-16 3696 :.........<.........*.........>.........:.....24555321......:.....1...:......... qa=+
 03tc37  29  1.7 0x1b 0x98 id0457-012-1-17 4566 :.........<.........*.........>.........:.....2345543.......:.1.......:......... qa=+
 03tc38  31  1.7 0x1b 0x99 id0458-012-1-18 4596 :.........<.........*.........>.........:.......144553111...:.........:......... qa=+
 03tc39  30  1.3 0x1b 0x9a id0459-012-1-19 4626 :.........<.........*.........>.........:.....12455431......:.........:......... qa=+
 03tc40  32  1.7 0x1b 0x9b id0460-012-1-20 4656 :.........<.........*.........>.........:.......113555421...:1........:......... qa=+
 03td01  33  1.3 0x0c 0x8b id4140-104-1-20 4189 :.........<.........*.........>.........:........113554311..:.........:......... qa=+
 03td02  18  1.3 0x0c 0x8a id4139-104-1-19 4159 :.........<.........*.........>....1345542.....1..:.........:......1..:......... qa=+
 03td03  20  1.7 0x0c 0x89 id4138-104-1-18 4129 :.........<.........*.........>......1245543......:.........:.........:......... qa=+
 03td04  24  1.7 0x0c 0x88 id4137-104-1-17 4099 :.........<.........*.........>.........12355541..:.........:.........:......... qa=+
 03td05  33  1.3 0x0c 0x6b id4136-104-1-16 3229 :.........<.........*.........>.........:.........2245543...11........:......... qa=+
 03td06  35  1.7 0x0c 0x6a id4135-104-1-15 3199 :.........<.........*.........>.........:.........:.345542..:...1.....:...1..... qa=+
 03td07  24  1.7 0x0c 0x69 id4134-104-1-14 3169 :.........<.........*.........>.........:2355543..:........1:.........:......... qa=+
 03td08  39  1.3 0x0c 0x68 id4133-104-1-13 3139 :.........<.........*.........>.........:.........:...113455432.......:..1...... qa=+
 03td09  24  1.7 0x0c 0x4b id4132-104-1-12 2269 :.........<.........*.........>.........:.355531.1:.........:.........:......... qa=+
 03td10  26  1.3 0x0c 0x4a id4131-104-1-11 2239 :.........<.........*.........>.........:..2455431:.........:.........:......... qa=+
 03td11  28  1.3 0x0c 0x49 id4130-104-1-10 2209 :.........<.........*.........>.........:...1245541.........:.........:......... qa=+
 03td12  29  1.7 0x0c 0x48 id4129-104-1-09 2179 :.........<.........*.........>.........:.....2345541.....1.:.........:......... qa=+
 03td13  33  1.7 0x0c 0x2b id4128-104-1-08 1309 :.........<.........*.........>.........:.........2355542...:.........:......... qa=+
 03td14  30  1.7 0x0c 0x2a id4127-104-1-07 1279 :.........<.........*.........>.........:......135554.......:.........:......... qa=+
 03td15  37  1.3 0x0c 0x29 id4126-104-1-06 1249 :.........<.........*.........>.........:.........:..2245543:........1:......... qa=+
 03td16  34  1.7 0x0c 0x28 id4125-104-1-05 1219 :.........<.........*.........>.........:........1:2455432..:...1.....:......... qa=+
 03td17  27  1.3 0x0c 0x0b id4124-104-1-04  349 :.........<.........*.........>.........:.1.2455421.1.......:.........:......... qa=+
 03td18  22  1.3 0x0c 0x0a id4123-104-1-03  319 :.........<.........*.........>........124554211..:1........:.........:......... qa=+
 03td19  20  1.3 0x0c 0x09 id4122-104-1-02  289 :.........<.........*.........>.....12455421......:.......1.:.........:......... qa=+
 03td20  23  2.6 0x0c 0x08 id4121-104-1-01  259 :.........<.........*.........>.....123444444311..:.........:.........:......... qa=+
 03td21  31  1.7 0x1b 0x14 id0461-012-2-01  606 :.........<.........*.........>.........:.......2355543.....:.........:......... qa=+
 03td22  36  1.3 0x1b 0x15 id0462-012-2-02  636 :.........<.........*.........>.........:.........:...35543.:.........:......... qa=+
 03td23  31  2.2 0x1b 0x16 id0463-012-2-03  666 :.........<.........*.........>.........:.......345543......:.........:......... qa=+
 03td24  34  1.7 0x1b 0x17 id0464-012-2-04  696 :.........<.........*.........>.........:.........:.255542.1:.........:......... qa=+
 03td25  39  1.7 0x1b 0x34 id0465-012-2-05 1566 :.........<.........*.........>.........:.........:.....1355532.......:......... qa=+
 03td26  27  1.3 0x1b 0x35 id0466-012-2-06 1596 :.........<.........*.........>.........:...235542:...1.....:..1......:......... qa=+
 03td27  28  1.3 0x1b 0x36 id0467-012-2-07 1626 :.........<.........*.........>.........:....1345531.....1.1:.........:......... qa=+
 03td28  23  1.7 0x1b 0x37 id0468-012-2-08 1656 :.........<.........*.........>.........245543....:........1:1........:......... qa=+
 03td29  40  1.7 0x1b 0x54 id0469-012-2-09 2526 :.........<.........*.........>.........:.........:......245543.......:......... qa=+
 03td30  35  1.7 0x1b 0x55 id0470-012-2-10 2556 :.........<.........*.........>.........:.........:..345532.:.........:......... qa=+
 03td31  28  1.7 0x1b 0x56 id0471-012-2-11 2586 :.........<.........*.........>.........:....2355431..1....1:.........:......... qa=+
 03td32  26  1.7 0x1b 0x57 id0472-012-2-12 2616 :.........<.........*.........>.........:..3455521:.........:.........:......... qa=+
 03td33  31  1.3 0x1b 0x74 id0473-012-2-13 3486 :.........<.........*.........>.........:......12455431.....:......1..:......... qa=+
 03td34  19  1.7 0x1b 0x75 id0474-012-2-14 3516 :.........<.........*.........>....1245542.......1:.........:.........:......... qa=+
 03td35  32  1.3 0x1b 0x76 id0475-012-2-15 3546 :.........<.........*.........>.........:........245543.....:.........:......... qa=+
 03td36  23  1.3 0x1b 0x77 id0476-012-2-16 3576 :.........<.........*.........>.........:2455411..:.........:.........:......... qa=+
 03td37  37  1.3 0x1b 0x94 id0477-012-2-17 4446 :.........<.........*.........>.........:.........:...2355431..1......:......... qa=+
 03td38  34  1.3 0x1b 0x95 id0478-012-2-18 4476 :.........<.........*.........>.........:.........:1245543..:.....1...:......... qa=+
 03td39  33  1.3 0x1b 0x96 id0479-012-2-19 4506 :.........<.........*.........>.........:.........1345543...:.........:......... qa=+
 03td40  37  1.7 0x1b 0x97 id0480-012-2-20 4536 :.........<.........*.........>.........:.........:....245542.........:......... qa=+
 03te01  16  1.3 0x0c 0x8f id4120-103-2-20 4309 :.........<.........*.........>..1345542:.........:.........:.........:......... qa=+
 03te02  23  1.3 0x0c 0x8e id4119-103-2-19 4279 :.........<.........*.........>........1245542211.:.........:.........:......... qa=+
 03te03  27  1.7 0x0c 0x8d id4118-103-2-18 4249 :.........<.........*.........>.........:...1355532.........:.........:......... qa=+
 03te04  24  1.3 0x0c 0x8c id4117-103-2-17 4219 :.........<.........*.........>.........11445532..:1......1.:.........:......... qa=+
 03te05  30  1.7 0x0c 0x6f id4116-103-2-16 3349 :.........<.........*.........>.........:......1355542......:.........:......... qa=+
 03te06  36  0.9 0x0c 0x6e id4115-103-2-15 3319 :.........<.........*.........>.........:.........:..1355531:1..1.....:.......1. qa=+
 03te07  23  1.3 0x0c 0x6d id4114-103-2-14 3289 :.........<.........*.........>........1345543.1..:.........:.........:......... qa=+
 03te08  42  2.2 0x0c 0x6c id4113-103-2-13 3259 :.........<.........*.........>.........:.........:........234555331..:......... qa=+
 03te09  28  1.3 0x0c 0x4f id4112-103-2-12 2389 :.........<.........*.........>.........:....2355432........:.........:......... qa=+
 03te10  25  1.3 0x0c 0x4e id4111-103-2-11 2359 :.........<.........*.........>.........:..245543.:.........:.........:..1...... qa=+
 03te11  32  1.7 0x0c 0x4d id4110-103-2-10 2329 :.........<.........*.........>.........:.......13455432....:.........:......... qa=+
 03te12  25  1.7 0x0c 0x4c id4109-103-2-09 2299 :.........<.........*.........>.........:.1355541.:.........:.........:......... qa=+
 03te13  33  1.7 0x0c 0x2f id4108-103-2-08 1429 :.........<.........*.........>.........:........1345543....:.........:......... qa=+
 03te14  30  1.3 0x0c 0x2e id4107-103-2-07 1399 :.........<.........*.........>.........:.....22455421......:.........:......... qa=+
 03te15  32  1.7 0x0c 0x2d id4106-103-2-06 1369 :.........<.........*.........>.........:.......12455531....:...1.....:......... qa=+
 03te16  33  1.7 0x0c 0x2c id4105-103-2-05 1339 :.........<.........*.........>.........:........124555421..:.........:......... qa=+
 03te17  22  1.7 0x0c 0x0f id4104-103-2-04  469 :.........<.........*.........>........2455532....:.........:.........:......... qa=+
 03te18  26  1.3 0x0c 0x0e id4103-103-2-03  439 :.........<.........*.........>.........:..245543.:.........:.........:......... qa=+
 03te19  28  1.3 0x0c 0x0d id4102-103-2-02  409 :.........<.........*.........>.........:..1.2455431........:.........:........1 qa=+
 03te20  26  1.7 0x0c 0x0c id4101-103-2-01  379 :.........<.........*.........>.........:..1355541:......1..:.........:......... qa=+
 03te21  26  1.3 0x1b 0x10 id0481-013-1-01  486 :.........<.........*.........>.........:.13455431:11.......:.........:......... qa=+
 03te22  23  1.7 0x1b 0x11 id0482-013-1-02  516 :.........<.........*.........>.........3455431...:.........:....1....:......... qa=+
 03te23  31  1.7 0x1b 0x12 id0483-013-1-03  546 :.........<.........*.........>.........:.......2355542.....:.........:......... qa=+
 03te24  34  1.7 0x1b 0x13 id0484-013-1-04  576 :.........<.........*.........>.........:.........124555421.:.........:......... qa=+
 03te25  38  1.7 0x1b 0x30 id0485-013-1-05 1446 :.........<.........*.........>.........:.........:...13455432........:......... qa=+
 03te26  35  1.7 0x1b 0x31 id0486-013-1-06 1476 :.........<.........*.........>.........:.........:13455421.:1........:......... qa=+
 03te27  28  1.7 0x1b 0x32 id0487-013-1-07 1506 :.........<.........*.........>.........:...13555421........:.........:....1.... qa=+
 03te28  24  1.7 0x1b 0x33 id0488-013-1-08 1536 :.........<.........*.........>.........:134554311:..11..1..:.........:......... qa=+
 03te29  32  2.2 0x1b 0x50 id0489-013-1-09 2406 :.........<.........*.........>.........:.......12345543.1..:.....1...:......... qa=+
 03te30  29  1.7 0x1b 0x51 id0490-013-1-10 2436 :.........<.........*.........>.........:.....2355532.....1.:.........:......... qa=+
 03te31  28  1.3 0x1b 0x52 id0491-013-1-11 2466 :.........<.........*.........>.........:....2455431.1......:.........:......... qa=+
 03te32   0  0.9 0x1b 0x53 id0492-013-1-12 2496 :.........<.........6.........>.........:.........:.........:.........:......... qa=0
 03te33  28  1.3 0x1b 0x70 id0493-013-1-13 3366 :.........<.........*.........>.........:....2345543.1......:.........:......... qa=+
 03te34  35  1.7 0x1b 0x71 id0494-013-1-14 3396 :.........<.........*.........>.........:.........11345542..:.........:......... qa=+
 03te35  31  1.3 0x1b 0x72 id0495-013-1-15 3426 :.........<.........*.........>.........:......13455421.1...:1........:......... qa=+
 03te36  28  1.3 0x1b 0x73 id0496-013-1-16 3456 :.........<.........*.........>.........:...1245542.1.......:.........:......... qa=+
 03te37  36  1.7 0x1b 0x90 id0497-013-1-17 4326 :.........<.........*.........>.........:.........:..2455431:.........:......... qa=+
 03te38  29  1.7 0x1b 0x91 id0498-013-1-18 4356 :.........<.........*.........>.........:......3455411......:.........:......... qa=+
 03te39  29  2.2 0x1b 0x92 id0499-013-1-19 4386 :.........<.........*.........>.........:......34554311.....:.........:......... qa=+
 03te40  23  1.7 0x1b 0x93 id0500-013-1-20 4416 :.........<.........*.........>.........24554311..:.........:.........:......... qa=+
 03tf01  18  1.7 0x0c 0x93 id4100-103-1-20 4429 :.........<.........*.........>...1234554.........:.........:.........:......... qa=+
 03tf02  15  1.7 0x0c 0x92 id4099-103-1-19 4399 :.........<.........*.........>134554311:1.......1:.........:.........:......... qa=+
 03tf03  24  2.2 0x0c 0x91 id4098-103-1-18 4369 :.........<.........*.........>.........:134555311:.1.....1.:.........:......... qa=+
 03tf04  17  1.7 0x0c 0x90 id4097-103-1-17 4339 :.........<.........*.........>...145553211.......:.........:.........:......... qa=+
 03tf05  23  1.7 0x0c 0x73 id4096-103-1-16 3469 :.........<.........*.........>.........1455532...:.........:.........:......... qa=+
 03tf06  34  1.7 0x0c 0x72 id4095-103-1-15 3439 :.........<.........*.........>.........:.........:13455431.:1........:......... qa=+
 03tf07  35  1.3 0x0c 0x71 id4094-103-1-14 3409 :.........<.........*.........>.........:.........:.2455421.:.........:......... qa=+
 03tf08  38  1.7 0x0c 0x70 id4093-103-1-13 3379 :.........<.........*.........>.........:.........:.....355531..1.....:......... qa=+
 03tf09  28  1.3 0x0c 0x53 id4092-103-1-12 2509 :.........<.........*.........>.........:...1345543..1.1....:.........:......... qa=+
 03tf10  25  1.7 0x0c 0x52 id4091-103-1-11 2479 :.........<.........*.........>.........:.23455321:.........:...1.....:......... qa=+
 03tf11  34  1.3 0x0c 0x51 id4090-103-1-10 2449 :.........<.........*.........>.........:.........1245543...:.1......1:......... qa=+
 03tf12  31  1.7 0x0c 0x50 id4089-103-1-09 2419 :.........<.........*.........>.........:......12355541....11..1......:......... qa=+
 03tf13  34  1.3 0x0c 0x33 id4088-103-1-08 1549 :.........<.........*.........>.........:.........:1445541..:.........:......... qa=+
 03tf14  27  1.7 0x0c 0x32 id4087-103-1-07 1519 :.........<.........*.........>.........:1.224555321........:.........:......... qa=+
 03tf15  24  1.7 0x0c 0x31 id4086-103-1-06 1489 :.........<.........*.........>.........:1455431..:.........:.........:......... qa=+
 03tf16  32  1.3 0x0c 0x30 id4085-103-1-05 1459 :.........<.........*.........>.........:........2455431..1.:....1....:......... qa=+
 03tf17  30  1.3 0x0c 0x13 id4084-103-1-04  589 :.........<.........*.........>.........:.......345542......:.........:......... qa=+
 03tf18  29  1.7 0x0c 0x12 id4083-103-1-03  559 :.........<.........*.........>.........:......345542...1...:.........:......... qa=+
 03tf19  26  1.7 0x0c 0x11 id4082-103-1-02  529 :.........<.........*.........>.........:..245553.:.........:.........:........1 qa=+
 03tf20  20  1.7 0x0c 0x10 id4081-103-1-01  499 :.........<.........*.........>.....1235553.......:1...1....:...1.....:......... qa=+
 03tf21  31  1.7 0x1b 0x0c id0501-013-2-01  366 :.........<.........*.........>.........:.......34554411....:.........:......... qa=+
 03tf22  31  1.7 0x1b 0x0d id0502-013-2-02  396 :.........<.........*.........>.........:.......14555421....:.........:..1...... qa=+
 03tf23  34  1.7 0x1b 0x0e id0503-013-2-03  426 :.........<.........*.........>.........:.........:.355531.1:.........:......... qa=+
 03tf24  33  1.7 0x1b 0x0f id0504-013-2-04  456 :.........<.........*.........>.........:.........13555321..:.........:......... qa=+
 03tf25  27  2.2 0x1b 0x2c id0505-013-2-05 1326 :.........<.........*.........>.........:...2455543.........:1........:......... qa=+
 03tf26  40  1.7 0x1b 0x2d id0506-013-2-06 1356 :.........<.........*.........>.........:.........:.....134554321.....:......... qa=+
 03tf27  30  1.3 0x1b 0x2e id0507-013-2-07 1386 :.........<.........*.........>.........:......1455431..1...:...1.1...:......... qa=+
 03tf28  30  1.7 0x1b 0x2f id0508-013-2-08 1416 :.........<.........*.........>.........:......2455431......:.........:......... qa=+
#03tf29  34  1.7 0x1b 0x4c id0509-013-2-09 2286 :.........<.........*.........>.........:.........12455542..1.........:......... qa=+
 03tf30  30  1.7 0x1b 0x4d id0510-013-2-10 2316 :.........<.........*.........>.........:......1455531......:....1....:......... qa=+
 03tf31  27  1.3 0x1b 0x4e id0511-013-2-11 2346 :.........<.........*.........>.........:.11245542:1........:.........:......... qa=+
 03tf32  26  1.7 0x1b 0x4f id0512-013-2-12 2376 :.........<.........*.........>.........:.13455432:.........:.....1...:........1 qa=+
 03tf33  25  2.2 0x1b 0x6c id0513-013-2-13 3246 :.........<.........*.........>.........:.2345542.:.........:.......1.:......... qa=+
 03tf34  31  1.7 0x1b 0x6d id0514-013-2-14 3276 :.........<.........*.........>.........:......1355542......:.........:......... qa=+
 03tf35  24  1.3 0x1b 0x6e id0515-013-2-15 3306 :.........<.........*.........>.........:13455431.:.........:.........:......... qa=+
 03tf36  24  1.7 0x1b 0x6f id0516-013-2-16 3336 :.........<.........*.........>.........124555421.:1........:.........:......... qa=+
 03tf37  27  1.3 0x1b 0x8c id0517-013-2-17 4206 :.........<.........*.........>.........:...2455421.........:.........:......... qa=+
 03tf38  36  1.7 0x1b 0x8d id0518-013-2-18 4236 :.........<.........*.........>.........:.........:1.3455421:.........:......... qa=+
 03tf39  28  1.3 0x1b 0x8e id0519-013-2-19 4266 :.........<.........*.........>.........:....1455431........:.........:......... qa=+
 03tf40  33  1.3 0x1b 0x8f id0520-013-2-20 4296 :.........<.........*.........>.........:.........1245542.1.:.........:......... qa=+
 03tg01  27  1.7 0x0c 0x97 id4080-102-2-20 4549 :.........<.........*.........>.........:...2355531.1.......:.........:......... qa=+
 03tg02  28  1.3 0x0c 0x96 id4079-102-2-19 4519 :.........<.........*.........>.........:....1345542........:.........:......... qa=+
 03tg03  19  1.3 0x0c 0x95 id4078-102-2-18 4489 :.........<.........*.........>.....1245531.1.....:.......1.:.........:......... qa=+
 03tg04  30  1.3 0x0c 0x94 id4077-102-2-17 4459 :.........<.........*.........>.........:......245542......1:.........:......... qa=+
 03tg05  25  1.7 0x0c 0x77 id4076-102-2-16 3589 :.........<.........*.........>.........:.14555311:.........:.........:......... qa=+
 03tg06  33  1.7 0x0c 0x76 id4075-102-2-15 3559 :.........<.........*.........>.........:.........135553....:......1..:......... qa=+
 03tg07  22  1.3 0x0c 0x75 id4074-102-2-14 3529 :.........<.........*.........>.........245542....:.........:.........:......... qa=+
 03tg08  36  1.3 0x0c 0x74 id4073-102-2-13 3499 :.........<.........*.........>.........:.........:..2455421:.........:......... qa=+
 03tg09  31  1.7 0x0c 0x57 id4072-102-2-12 2629 :.........<.........*.........>.........:......13455421.....:.........:......... qa=+
 03tg10  26  1.3 0x0c 0x56 id4071-102-2-11 2599 :.........<.........*.........>.........:...45543.:.........:.........:......... qa=+
 03tg11  30  1.3 0x0c 0x55 id4070-102-2-10 2569 :.........<.........*.........>.........:......1345541......1.........:......... qa=+
 03tg12  29  1.7 0x0c 0x54 id4069-102-2-09 2539 :.........<.........*.........>.........:.....145553.11.....:.........:......... qa=+
 03tg13  42  1.3 0x0c 0x37 id4068-102-2-08 1669 :.........<.........*.........>.........:.........:.........345541....:......... qa=+
 03tg14  31  1.7 0x0c 0x36 id4067-102-2-07 1639 :.........<.........*.........>.........:.......345543111...:.........:......... qa=+
 03tg15  32  1.7 0x0c 0x35 id4066-102-2-06 1609 :.........<.........*.........>.........:......112455531..1.:1........:......... qa=+
 03tg16  34  1.7 0x0c 0x34 id4065-102-2-05 1579 :.........<.........*.........>.........:.........:245553...:.....1...:......... qa=+
 03tg17  24  1.3 0x0c 0x17 id4064-102-2-04  709 :.........<.........*.........>.........:135543..1:.........:.........:......... qa=+
 03tg18  23  1.3 0x0c 0x16 id4063-102-2-03  679 :.........<.........*.........>.........145542....:.........:.........:......... qa=+
 03tg19  30  1.3 0x0c 0x15 id4062-102-2-02  649 :.........<.........*.........>.........:......13455321.....:.........:......... qa=+
 03tg20  26  1.3 0x0c 0x14 id4061-102-2-01  619 :.........<.........*.........>.........:..1245541:.........:....1....:......... qa=+
 03tg21  31  1.7 0x1b 0x08 id0521-014-1-01  246 :.........<.........*.........>.........:.......12455421....:.........:......... qa=+
 03tg22  28  1.3 0x1b 0x09 id0522-014-1-02  276 :.........<.........*.........>.........:....1145543......1.:.........:......... qa=+
 03tg23  33  1.7 0x1b 0x0a id0523-014-1-03  306 :.........<.........*.........>.........:........12455432...1.........:......... qa=+
 03tg24  28  1.7 0x1b 0x0b id0524-014-1-04  336 :.........<.........*.........>.........:....23455431.......:.....1...:......... qa=+
 03tg25  27  1.7 0x1b 0x28 id0525-014-1-05 1206 :.........<.........*.........>.........:....3455431.......1:1........:......... qa=+
 03tg26  27  1.3 0x1b 0x29 id0526-014-1-06 1236 :.........<.........*.........>.........:....2455431........:..11.....:......... qa=+
 03tg27  31  1.7 0x1b 0x2a id0527-014-1-07 1266 :.........<.........*.........>.........:.......1345542.....:1........:......... qa=+
 03tg28  29  1.7 0x1b 0x2b id0528-014-1-08 1296 :.........<.........*.........>.........:.....1355531.......:.........:......... qa=+
 03tg29  25  1.7 0x1b 0x48 id0529-014-1-09 2166 :.........<.........*.........>.........:.2455442.:.........:.........:......... qa=+
 03tg30  26  1.7 0x1b 0x49 id0530-014-1-10 2196 :.........<.........*.........>.........:...3455421...1.....:.........:......... qa=+
 03tg31  29  1.7 0x1b 0x4a id0531-014-1-11 2226 :.........<.........*.........>.........:.....1355542.......:.1.......:......... qa=+
 03tg32  33  1.3 0x1b 0x4b id0532-014-1-12 2256 :.........<.........*.........>.........:........134554311..:...1.....:......... qa=+
#03tg33  32  1.3 0x1b 0x68 id0533-014-1-13 3126 :.........<.........*.........>.........:.........345543....:.........:......... qa=+
 03tg34  26  1.7 0x1b 0x69 id0534-014-1-14 3156 :.........<.........*.........>.........:..245542.:.........:.........:......... qa=+
 03tg35  28  1.3 0x1b 0x6a id0535-014-1-15 3186 :.........<.........*.........>.........:...1345542.........:.........:......... qa=+
 03tg36  18  1.3 0x1b 0x6b id0536-014-1-16 3216 :.........<.........*.........>....134554.........:.........:.........:......... qa=+
 03tg37  27  1.7 0x1b 0x88 id0537-014-1-17 4086 :.........<.........*.........>.........:...2355531.........:.........:......... qa=+
 03tg38  28  0.9 0x1b 0x89 id0538-014-1-18 4116 :.........<.........*.........>.........:....2455432........:.........:......... qa=+
 03tg39  27  1.3 0x1b 0x8a id0539-014-1-19 4146 :.........<.........*.........>.........:....345532.........:.........:......... qa=+
 03tg40  28  1.7 0x1b 0x8b id0540-014-1-20 4176 :.........<.........*.........>.........:....1255542........:.........:......... qa=+
 03th01  29  1.7 0x0c 0x9b id4060-102-1-20 4669 :.........<.........*.........>.........:.....24555311......:.........:......... qa=+
 03th02  46  1.7 0x0c 0x9a id4059-102-1-19 4639 :.........<.........*.........>.........:.........:.........:..24455321......... qa=+
 03th03  18  1.7 0x0c 0x99 id4058-102-1-18 4609 :.........<.........*.........>....2455541........:.........:.........:......... qa=+
 03th04  28  1.7 0x0c 0x98 id4057-102-1-17 4579 :.........<.........*.........>.........:....23555311.......:.........:......... qa=+
 03th05  28  1.3 0x0c 0x7b id4056-102-1-16 3709 :.........<.........*.........>.........:....245542.........:.........:......... qa=+
 03th06  38  1.7 0x0c 0x7a id4055-102-1-15 3679 :.........<.........*.........>.........:.........:....1355531........:......... qa=+
 03th07  35  1.7 0x0c 0x79 id4054-102-1-14 3649 :.........<.........*.........>.........:.........:.2355531.:....1....:......... qa=+
 03th08  27  1.3 0x0c 0x78 id4053-102-1-13 3619 :.........<.........*.........>.........:...34554.:.........:.........:......... qa=+
 03th09  34  1.3 0x0c 0x5b id4052-102-1-12 2749 :.........<.........*.........>.........:.........:1345531..:.1.......:......... qa=+
 03th10  32  1.7 0x0c 0x5a id4051-102-1-11 2719 :.........<.........*.........>.........:........14455442...:...1.....:......... qa=+
 03th11  27  1.3 0x0c 0x59 id4050-102-1-10 2689 :.........<.........*.........>.........:..1235542:.........:.........:......... qa=+
 03th12  26  1.3 0x0c 0x58 id4049-102-1-09 2659 :.........<.........*.........>.........:..2345541:.........:.........:......... qa=+
 03th13  33  1.3 0x0c 0x3b id4048-102-1-08 1789 :.........<.........*.........>.........:........12455431...:.........:......... qa=+
 03th14  20  1.3 0x0c 0x3a id4047-102-1-07 1759 :.........<.........*.........>.....12355421...1..:.........:.........:......... qa=+
 03th15  32  1.3 0x0c 0x39 id4046-102-1-06 1729 :.........<.........*.........>.........:........1345542..1.:.........:......... qa=+
 03th16  35  1.7 0x0c 0x38 id4045-102-1-05 1699 :.........<.........*.........>.........:.........:.145552..:.........:......... qa=+
 03th17  30  1.3 0x0c 0x1b id4044-102-1-04  829 :.........<.........*.........>.........:......1245542......:.........:......... qa=+
 03th18  34  1.7 0x0c 0x1a id4043-102-1-03  799 :.........<.........*.........>.........:.........1235553...:.........:......... qa=+
 03th19  34  1.3 0x0c 0x19 id4042-102-1-02  769 :.........<.........*.........>.........:.........:345542...:1........:......... qa=+
 03th20  21  1.7 0x0c 0x18 id4041-102-1-01  739 :.........<.........*.........>.......2355542..1..:.........:.........:1........ qa=+
 03th21  32  1.3 0x1b 0x04 id0541-014-2-01  126 :.........<.........*.........>.........:.........345543....:.........:......... qa=+
 03th22  37  1.7 0x1b 0x05 id0542-014-2-02  156 :.........<.........*.........>.........:.........:...2355532.1.......:......... qa=+
 03th23  32  1.7 0x1b 0x06 id0543-014-2-03  186 :.........<.........*.........>.........:.......124554311...:1........:......... qa=+
 03th24  29  1.3 0x1b 0x07 id0544-014-2-04  216 :.........<.........*.........>.........:.....1345541.......:.........:......... qa=+
 03th25  30  1.7 0x1b 0x24 id0545-014-2-05 1086 :.........<.........*.........>.........:......245554311....:......1..:......... qa=+
 03th26  28  1.3 0x1b 0x25 id0546-014-2-06 1116 :.........<.........*.........>.........:...124554311.......:.........:......... qa=+
 03th27  36  1.3 0x1b 0x26 id0547-014-2-07 1146 :.........<.........*.........>.........:.........:.112455431.........:...1..... qa=+
 03th28  20  1.7 0x1b 0x27 id0548-014-2-08 1176 :.........<.........*.........>.......1455431..1..:.........:.........:......... qa=+
 03th29  33  1.3 0x1b 0x44 id0549-014-2-09 2046 :.........<.........*.........>.........:.........2455432...:.........:......... qa=+
 03th30  30  1.3 0x1b 0x45 id0550-014-2-10 2076 :.........<.........*.........>.........:......13555421.....:.....1...:...1..... qa=+
 03th31  29  1.7 0x1b 0x46 id0551-014-2-11 2106 :.........<.........*.........>.........:....1245543........:.........:......... qa=+
 03th32  24  1.7 0x1b 0x47 id0552-014-2-12 2136 :.........<.........*.........>.........:2355531..:.........:..1......:......... qa=+
