 		1453	4	0	! 3d3/2 
 		1409	6	0	! 3d5/2 
 		449.8	2	0	! 4s 
 		366.2	2	0	! 4p1/2 
 		320.2	4	0	! 4p3/2 
 		167.6	4	0	! 4d3/2 
 		167.6	6	0	! 4d5/2 
 		50.6	2	0	! 5s 
 		31.4	2	0	! 5p1/2 
 		24.7	4	0	! 5p3/2 
 		10	2	0	! 6s 
 		10	1	0	! 6p1/2 
 		5	6	0	! 4f5/2 
 		4.7	5	0	! 4f7/2 
# 69 21  Tm
 		59390	2	0.949	! 1s 
 		10116	2	0.106	! 2s 
 		9617	2	0.211	! 2p1/2 
 		8648	4	0.201	! 2p3/2 
 		2307	2	0	! 3s 
 		2090	2	0	! 3p1/2 
 		1885	4	0	! 3p3/2 
 		1515	4	0	! 3d3/2 
 		1468	6	0	! 3d5/2 
 		470.9	2	0	! 4s 
 		385.9	2	0	! 4p1/2 
 		332.6	4	0	! 4p3/2 
 		175.5	4	0	! 4d3/2 
 		175.5	6	0	! 4d5/2 
 		54.7	2	0	! 5s 
 		31.8	2	0	! 5p1/2 
 		25	4	0	! 5p3/2 
 		10	2	0	! 6s 
 		10	1	0	! 6p1/2 
 		5	6	0	! 4f5/2 
 		4.6	6	0	! 4f7/2 
# 70 21  Yb
 		61332	2	0.951	! 1s 
 		10486	2	0.112	! 2s 
 		9978	2	0.222	! 2p1/2 
 		8944	4	0.21	! 2p3/2 
 		2398	2	0	! 3s 
 		2173	2	0	! 3p1/2 
 		1950	4	0	! 3p3/2 
 		1576	4	0	! 3d3/2 
 		1528	6	0	! 3d5/2 
 		480.5	2	0	! 4s 
 		388.7	2	0	! 4p1/2 
 		339.7	4	0	! 4p3/2 
 		191.2	4	0	! 4d3/2 
 		182.4	6	0	! 4d5/2 
 		52	2	0	! 5s 
 		30.3	2	0	! 5p1/2 
 		24.1	4	0	! 5p3/2 
 		10	2	0	! 6s 
 		10	1	0	! 6p1/2 
 		2.5	6	0	! 4f5/2 
 		1.3	7	0	! 4f7/2 
# 71 21  Lu
 		63314	2	0.953	! 1s 
 		10870	2	0.12	! 2s 
 		10349	2	0.234	! 2p1/2 
 		9244	4	0.22	! 2p3/2 
 		2491	2	0	! 3s 
 		2264	2	0	! 3p1/2 
 		2024	4	0	! 3p3/2 
 		1639	4	0	! 3d3/2 
 		1589	6	0	! 3d5/2 
 		506.8	2	0	! 4s 
 		412.4	2	0	! 4p1/2 
 		359.2	4	0	! 4p3/2 
 		206.1	4	0	! 4d3/2 
 		196.3	6	0	! 4d5/2 
 		57.3	2	0	! 5s 
 		33.6	2	0	! 5p1/2 
 		26.7	4	0	! 5p3/2 
 		10	2	0	! 6s 
 		10	1	0	! 6p1/2 
 		8.9	6	0	! 4f5/2 
 		7.5	8	0	! 4f7/2 
# 72 20  Hf
 		65351	2	0.955	! 1s 
 		11271	2	0.128	! 2s 
 		10739	2	0.246	! 2p1/2 
 		9561	4	0.231	! 2p3/2 
 		2601	2	0	! 3s 
 		2365	2	0	! 3p1/2 
 		2107	4	0	! 3p3/2 
 		1716	4	0	! 3d3/2 
 		1662	6	0	! 3d5/2 
 		538	2	0	! 4s 
 		438.2	2	0	! 4p1/2 
 		380.7	4	0	! 4p3/2 
 		220	4	0	! 4d3/2 
 		211.5	6	0	! 4d5/2 
 		64.2	2	0	! 5s 
 		38	2	0	! 5p1/2 
 		29.9	4	0	! 5p3/2 
 		15.9	6	0	! 4f5/2 
 		14.2	8	0	! 4f7/2 
 		10	4	0	! the others 
# 73 20  Ta
 		67416	2	0.957	! 1s 
 		11682	2	0.137	! 2s 
 		11136	2	0.258	! 2p1/2 
 		9881	4	0.243	! 2p3/2 
 		2708	2	0	! 3s 
 		2469	2	0	! 3p1/2 
 		2194	4	0	! 3p3/2 
 		1793	4	0	! 3d3/2 
 		1735	6	0	! 3d5/2 
 		563.4	2	0	! 4s 
 		463.4	2	0	! 4p1/2 
 		400.9	4	0	! 4p3/2 
 		237.9	4	0	! 4d3/2 
 		226.4	6	0	! 4d5/2 
 		69.7	2	0	! 5s 
 		42.2	2	0	! 5p1/2 
 		32.7	4	0	! 5p3/2 
 		23.5	6	0	! 4f5/2 
 		21.6	8	0	! 4f7/2 
 		10	5	0	! the others 
# 74 20  W
 		69525	2	0.958	! 1s 
 		12100	2	0.147	! 2s 
 		11544	2	0.27	! 2p1/2 
 		10207	4	0.255	! 2p3/2 
 		2820	2	0	! 3s 
 		2575	2	0	! 3p1/2 
 		2281	4	0	! 3p3/2 
 		1949	4	0	! 3d3/2 
 		1809	6	0	! 3d5/2 
 		594.1	2	0	! 4s 
 		490.4	2	0	! 4p1/2 
 		423.61	4	0	! 4p3/2 
 		255.9	4	0	! 4d3/2 
 		243.5	6	0	! 4d5/2 
 		75.6	2	0	! 5s 
 		45.3	2	0	! 5p1/2 
 		36.8	4	0	! 5p3/2 
 		33.6	6	0	! 4f5/2 
 		31.4	8	0	! 4f7/2 
 		10	6	0	! the others 
# 75 20  Re
 		71676	2	0.959	! 1s 
 		12527	2	0.144	! 2s 
 		11959	2	0.283	! 2p1/2 
 		10535	4	0.268	! 2p3/2 
 		2932	2	0	! 3s 
 		2682	2	0	! 3p1/2 
 		2367	4	0	! 3p3/2 
 		1949	4	0	! 3d3/2 
 		1883	6	0	! 3d5/2 
 		625.4	2	0	! 4s 
 		518.7	2	0	! 4p1/2 
 		446.8	4	0	! 4p3/2 
 		273.9	4	0	! 4d3/2 
 		260.5	6	0	! 4d5/2 
 		83	2	0	! 5s 
 		45.6	2	0	! 5p1/2 
 		42.9	6	0	! 4f5/2 
 		40.5	8	0	! 4f7/2 
 		34.6	4	0	! 5p3/2 
 		10	7	0	! the others 
# 76 20  Os
 		73871	2	0.961	! 1s 
 		12968	2	0.13	! 2s 
 		12385	2	0.295	! 2p1/2 
 		10871	4	0.281	! 2p3/2 
 		3049	2	0	! 3s 
 		2792	2	0	! 3p1/2 
 		2457	4	0	! 3p3/2 
 		2031	4	0	! 3d3/2 
 		1960	6	0	! 3d5/2 
 		658.2	2	0	! 4s 
 		549.1	2	0	! 4p1/2 
 		470.7	4	0	! 4p3/2 
 		293.1	4	0	! 4d3/2 
 		278.5	6	0	! 4d5/2 
 		84	2	0	! 5s 
 		58	2	0	! 5p1/2 
 		53.4	6	0	! 4f5/2 
 		50.7	8	0	! 4f7/2 
 		44.5	4	0	! 5p3/2 
 		10	8	0	! the others 
# 77 20  Ir
 		76111	2	0.962	! 1s 
 		13419	2	0.12	! 2s 
 		12824	2	0.308	! 2p1/2 
 		11215	4	0.294	! 2p3/2 
 		3174	2	0	! 3s 
 		2909	2	0	! 3p1/2 
 		2551	4	0	! 3p3/2 
 		2116	4	0	! 3d3/2 
 		2040	6	0	! 3d5/2 
 		691.1	2	0	! 4s 
 		577.8	2	0	! 4p1/2 
 		495.8	4	0	! 4p3/2 
 		311.9	4	0	! 4d3/2 
 		296.3	6	0	! 4d5/2 
 		95.2	2	0	! 5s 
 		63.8	6	0	! 4f5/2 
 		63	2	0	! 5p1/2 
 		60.8	8	0	! 4f7/2 
 		48	4	0	! 5p3/2 
 		10	9	0	! the others 
# 78 20  Pt
 		78395	2	0.963	! 1s 
 		13880	2	0.114	! 2s 
 		13273	2	0.321	! 2p1/2 
 		11564	4	0.306	! 2p3/2 
 		3296	2	0	! 3s 
 		3027	2	0	! 3p1/2 
 		2645	4	0	! 3p3/2 
 		2202	4	0	! 3d3/2 
 		2122	6	0	! 3d5/2 
 		725.4	2	0	! 4s 
 		609.1	2	0	! 4p1/2 
 		519.4	4	0	! 4p3/2 
 		331.6	4	0	! 4d3/2 
 		314.6	6	0	! 4d5/2 
 		101.7	2	0	! 5s 
 		74.5	6	0	! 4f5/2 
 		71.2	8	0	! 4f7/2 
 		65.3	2	0	! 5p1/2 
 		51.7	4	0	! 5p3/2 
 		10	10	0	! the others 
# 79 20  Au
 		80725	2	0.964	! 1s 
 		14353	2	0.107	! 2s 
 		13734	2	0.334	! 2p1/2 
 		11919	4	0.32	! 2p3/2 
 		3425	2	0	! 3s 
 		3148	2	0	! 3p1/2 
 		2743	4	0	! 3p3/2 
 		2291	4	0	! 3d3/2 
 		2206	6	0	! 3d5/2 
 		762.1	2	0	! 4s 
 		642.7	2	0	! 4p1/2 
 		546.3	4	0	! 4p3/2 
 		353.2	4	0	! 4d3/2 
 		335.1	6	0	! 4d5/2 
 		107.2	2	0	! 5s 
 		87.6	6	0	! 4f5/2 
 		83.9	8	0	! 4f7/2 
 		74.2	2	0	! 5p1/2 
 		57.2	4	0	! 5p3/2 
 		10	11	0	! the others 
# 80 22  Hg
 		83102	2	0.965	! 1s 
 		14839	2	0.107	! 2s 
 		14209	2	0.347	! 2p1/2 
 		12284	4	0.333	! 2p3/2 
 		3562	2	0	! 3s 
 		3279	2	0	! 3p1/2 
 		2847	4	0	! 3p3/2 
 		2385	4	0	! 3d3/2 
 		2295	6	0	! 3d5/2 
 		802.2	2	0	! 4s 
 		680.2	2	0	! 4p1/2 
 		576.6	4	0	! 4p3/2 
 		378.2	4	0	! 4d3/2 
 		358.8	6	0	! 4d5/2 
 		127	2	0	! 5s 
 		104	6	0	! 4f5/2 
 		99.9	8	0	! 4f7/2 
 		83.1	2	0	! 5p1/2 
 		64.5	4	0	! 5p3/2 
 		9.6	4	0	! 5d3/2 
 		7.8	6	0	! 5d5/2 
 		7.8	2	0	! the others 
# 81 22  Tl
 		85530	2	0.966	! 1s 
 		15347	2	0.107	! 2s 
 		14698	2	0.36	! 2p1/2 
 		12658	4	0.347	! 2p3/2 
 		3704	2	0	! 3s 
 		3416	2	0	! 3p1/2 
 		2957	4	0	! 3p3/2 
 		2485	4	0	! 3d3/2 
 		2389	6	0	! 3d5/2 
 		846.2	2	0	! 4s 
 		720.5	2	0	! 4p1/2 
 		609.5	4	0	! 4p3/2 
 		405.7	4	0	! 4d3/2 
 		385	6	0	! 4d5/2 
 		136	2	0	! 5s 
 		122.2	6	0	! 4f5/2 
 		117.8	8	0	! 4f7/2 
 		94.6	2	0	! 5p1/2 
 		73.5	4	0	! 5p3/2 
 		14.7	4	0	! 5d3/2 
 		12.5	6	0	! 5d5/2 
 		10	3	0	! the others 
# 82 22  Pb
 		88005	2	0.967	! 1s 
 		15861	2	0.112	! 2s 
 		15200	2	0.373	! 2p1/2 
 		13035	4	0.36	! 2p3/2 
 		3851	2	0	! 3s 
 		3554	2	0	! 3p1/2 
 		3066	4	0	! 3p3/2 
 		2586	4	0	! 3d3/2 
 		2484	6	0	! 3d5/2 
 		891.8	2	0	! 4s 
 		761.9	2	0	! 4p1/2 
 		643.5	4	0	! 4p3/2 
 		434.3	4	0	! 4d3/2 
 		412.2	6	0	! 4d5/2 
 		147	2	0	! 5s 
 		141.7	6	0	! 4f5/2 
 		136.9	8	0	! 4f7/2 
 		106.4	2	0	! 5p1/2 
 		83.3	4	0	! 5p3/2 
 		20.7	4	0	! 5d3/2 
 		18.1	6	0	! 5d5/2 
 		10	4	0	! the others 
# 83 22  Bi
 		90526	2	0.968	! 1s 
 		16388	2	0.117	! 2s 
 		15711	2	0.387	! 2p1/2 
 		13419	4	0.373	! 2p3/2 
 		3999	2	0	! 3s 
 		3696	2	0	! 3p1/2 
 		3177	4	0	! 3p3/2 
 		2688	4	0	! 3d3/2 
 		2580	6	0	! 3d5/2 
 		939	2	0	! 4s 
 		805.2	2	0	! 4p1/2 
 		678.8	4	0	! 4p3/2 
 		464	4	0	! 4d3/2 
 		440.1	6	0	! 4d5/2 
 		162.3	6	0	! 4f5/2 
 		159.3	2	0	! 5s 
 		157	8	0	! 4f7/2 
 		119	2	0	! 5p1/2 
 		92.6	4	0	! 5p3/2 
 		26.9	4	0	! 5d3/2 
 		23.8	6	0	! 5d5/2 
 		10	5	0	! the others 
# 84 22  Po
 		93105	2	0.968	! 1s 
 		16939	2	0.117	! 2s 
 		16244	2	0.387	! 2p1/2 
 		13814	4	0.373	! 2p3/2 
 		4149	2	0	! 3s 
 		3854	2	0	! 3p1/2 
 		3302	4	0	! 3p3/2 
 		2798	4	0	! 3d3/2 
 		2683	6	0	! 3d5/2 
 		995	2	0	! 4s 
 		851	2	0	! 4p1/2 
 		705	4	0	! 4p3/2 
 		500	4	0	! 4d3/2 
 		473	6	0	! 4d5/2 
 		184	6	0	! 4f5/2 
 		184	8	0	! 4f7/2 
 		177	2	0	! 5s 
 		132	2	0	! 5p1/2 
 		104	4	0	! 5p3/2 
 		31	4	0	! 5d3/2 
 		31	6	0	! 5d5/2 
 		10	6	0	! the others 
# 85 22  At
 		95730	2	0.968	! 1s 
 		17493	2	0.117	! 2s 
 		16785	2	0.387	! 2p1/2 
 		14214	4	0.373	! 2p3/2 
 		4317	2	0	! 3s 
 		4008	2	0	! 3p1/2 
 		3426	4	0	! 3p3/2 
 		2909	4	0	! 3d3/2 
 		2787	6	0	! 3d5/2 
 		1042	2	0	! 4s 
 		886	2	0	! 4p1/2 
 		740	4	0	! 4p3/2 
 		533	4	0	! 4d3/2 
 		507	6	0	! 4d5/2 
 		210	6	0	! 4f5/2 
 		210	8	0	! 4f7/2 
 		195	2	0	! 5s 
 		148	2	0	! 5p1/2 
 		115	4	0	! 5p3/2 
 		40	4	0	! 5d3/2 
 		40	6	0	! 5d5/2 
 		10	7	0	! the others 
# 86 23  Rn
 		98404	2	0.969	! 1s 
 		18049	2	0.134	! 2s 
 		17337	2	0.429	! 2p1/2 
 		14619	4	0.411	! 2p3/2 
 		4482	2	0	! 3s 
 		4159	2	0	! 3p1/2 
 		3538	4	0	! 3p3/2 
 		3022	4	0	! 3d3/2 
 		2892	6	0	! 3d5/2 
 		1097	2	0	! 4s 
 		929	2	0	! 4p1/2 
 		768	4	0	! 4p3/2 
 		567	4	0	! 4d3/2 
 		541	6	0	! 4d5/2 
 		238	6	0	! 4f5/2 
 		238	8	0	! 4f7/2 
 		214	2	0	! 5s 
 		164	2	0	! 5p1/2 
 		127	4	0	! 5p3/2 
 		48	4	0	! 5d3/2 
 		48	6	0	! 5d5/2 
 		26	2	0	! 6s 
 		10	6	0	! the others 
# 87 25  Fr
 		101137	2	0.969	! 1s 
 		18639	2	0.134	! 2s 
 		17907	2	0.429	! 2p1/2 
 		15031	4	0.411	! 2p3/2 
 		4652	2	0	! 3s 
 		4327	2	0	! 3p1/2 
 		3663	4	0	! 3p3/2 
 		3136	4	0	! 3d3/2 
 		3000	6	0	! 3d5/2 
 		1153	2	0	! 4s 
 		980	2	0	! 4p1/2 
 		810	4	0	! 4p3/2 
 		603	4	0	! 4d3/2 
 		577	6	0	! 4d5/2 
 		268	6	0	! 4f5/2 
 		268	8	0	! 4f7/2 
 		234	2	0	! 5s 
 		182	2	0	! 5p1/2 
 		140	4	0	! 5p3/2 
 		58	4	0	! 5d3/2 
 		58	6	0	! 5d5/2 
 		34	2	0	! 6s 
 		15	2	0	! 6p1/2 
 		15	4	0	! 6p3/2 
 		10	1	0	! the others 
# 88 25  Ra
 		103922	2	0.969	! 1s 
 		19237	2	0.134	! 2s 
 		18484	2	0.429	! 2p1/2 
 		15444	4	0.411	! 2p3/2 
 		4822	2	0	! 3s 
 		4490	2	0	! 3p1/2 
 		3792	4	0	! 3p3/2 
 		3248	4	0	! 3d3/2 
 		3105	6	0	! 3d5/2 
 		1208	2	0	! 4s 
 		1058	2	0	! 4p1/2 
 		879	4	0	! 4p3/2 
 		636	4	0	! 4d3/2 
 		603	6	0	! 4d5/2 
 		299	6	0	! 4f5/2 
 		299	8	0	! 4f7/2 
 		254	2	0	! 5s 
 		200	2	0	! 5p1/2 
 		153	4	0	! 5p3/2 
 		68	4	0	! 5d3/2 
 		68	6	0	! 5d5/2 
 		44	2	0	! 6s 
 		19	2	0	! 6p1/2 
 		19	4	0	! 6p3/2 
 		10	2	0	! the others 
# 89 25  Ac
 		106755	2	0.969	! 1s 
 		19840	2	0.134	! 2s 
 		19083	2	0.429	! 2p1/2 
 		15871	4	0.411	! 2p3/2 
 		5002	2	0	! 3s 
 		4656	2	0	! 3p1/2 
 		3909	4	0	! 3p3/2 
 		3370	4	0	! 3d3/2 
 		3219	6	0	! 3d5/2 
 		1269	2	0	! 4s 
 		1080	2	0	! 4p1/2 
 		890	4	0	! 4p3/2 
 		675	4	0	! 4d3/2 
 		639	6	0	! 4d5/2 
 		319	6	0	! 4f5/2 
 		319	8	0	! 4f7/2 
 		272	2	0	! 5s 
 		215	2	0	! 5p1/2 
 		167	4	0	! 5p3/2 
 		80	4	0	! 5d3/2 
 		80	6	0	! 5d5/2 
 		42	2	0	! 6s 
 		21	2	0	! 6p1/2 
 		17	4	0	! 6p3/2 
 		10	3	0	! the others 
# 90 25  Th
 		109651	2	0.971	! 1s 
 		20472	2	0.161	! 2s 
 		19693	2	0.479	! 2p1/2 
 		16300	4	0.463	! 2p3/2 
 		5182	2	0	! 3s 
 		4830	2	0	! 3p1/2 
 		4046	4	0	! 3p3/2 
 		3491	4	0	! 3d3/2 
 		3332	6	0	! 3d5/2 
 		1330	2	0	! 4s 
 		1168	2	0	! 4p1/2 
 		966.4	4	0	! 4p3/2 
 		712.1	4	0	! 4d3/2 
 		675.2	6	0	! 4d5/2 
 		342.4	6	0	! 4f5/2 
 		333.1	8	0	! 4f7/2 
 		290	2	0	! 5s 
 		229	2	0	! 5p1/2 
 		182	4	0	! 5p3/2 
 		92.5	4	0	! 5d3/2 
 		85.4	6	0	! 5d5/2 
 		41.4	2	0	! 6s 
 		24.5	2	0	! 6p1/2 
 		16.6	4	0	! 6p3/2 
 		10	4	0	! the others 
# 91 25  Pa
 		112601	2	0.971	! 1s 
 		21105	2	0.161	! 2s 
 		20314	2	0.479	! 2p1/2 
 		16733	4	0.463	! 2p3/2 
 		5367	2	0	! 3s 
 		5001	2	0	! 3p1/2 
 		4174	4	0	! 3p3/2 
 		3611	4	0	! 3d3/2 
 		3442	6	0	! 3d5/2 
 		1387	2	0	! 4s 
 		1224	2	0	! 4p1/2 
 		1007	4	0	! 4p3/2 
 		743	4	0	! 4d3/2 
 		708	6	0	! 4d5/2 
 		371	6	0	! 4f5/2 
 		360	8	0	! 4f7/2 
 		310	2	0	! 5s 
 		232	2	0	! 5p1/2 
 		232	4	0	! 5p3/2 
 		167	4	0	! 6p3/2 
 		94	6	0	! 5d5/2 
 		94	4	0	! 5d3/2 
 		42	2	0	! 6s 
 		25	2	0	! 6p1/2 
 		10	5	0	! the others 
# 92 25  U
 		115606	2	0.972	! 1s 
 		21757	2	0.176	! 2s 
 		20948	2	0.467	! 2p1/2 
 		17166	4	0.489	! 2p3/2 
 		5548	2	0	! 3s 
 		5182	2	0	! 3p1/2 
 		4303	4	0	! 3p3/2 
 		3728	4	0	! 3d3/2 
 		3552	6	0	! 3d5/2 
 		1439	2	0	! 4s 
 		1271	2	0	! 4p1/2 
 		1043	4	0	! 4p3/2 
 		778.3	4	0	! 4d3/2 
 		736.2	6	0	! 4d5/2 
 		388.2	6	0	! 4f5/2 
 		377.4	8	0	! 4f7/2 
 		321	2	0	! 5s 
 		257	2	0	! 5p1/2 
 		192	4	0	! 5p3/2 
 		102.8	4	0	! 5d3/2 
 		94.2	6	0	! 5d5/2 
 		43.9	2	0	! 6s 
 		26.8	2	0	! 6p1/2 
 		16.8	4	0	! 6p3/2 
 		10	6	0	! the others 
